;TYPE;DATE;YEAR;WEEK;REGION;AGEGROUP;TOTAL_VAC_1;TOTAL_VAC_2;TOTAL_VAC_UNK;TOTAL;CUMUL_VAC_1;CUMUL_VAC_2;CUMUL_VAC_UNK;CUMUL;CUMUL_VAC_INIT;CUMUL_VAC_COMPLETE;CUMUL_VAC_LEAST;COVER_1_VAC;COVER_INIT;COVER_COMPLETE;COVER_LEAST
26;REGIONAL;28/06/2021;2021;26;ARS Alentejo;All;11030;29044;3;40077;264653;204703;7;469363;73179;208552;281731;0,564530441;0,156097884;0,444861583;0,600959467
27;REGIONAL;05/07/2021;2021;27;ARS Alentejo;All;15355;27963;0;43318;280008;232666;7;512681;59891;237899;297790;0,597284141;0,127753295;0,507461572;0,635214867
28;REGIONAL;12/07/2021;2021;28;ARS Alentejo;All;8213;20424;1;28638;288221;253090;8;541319;49679;259813;309492;0,614803264;0,105970111;0,554206253;0,660176364
29;REGIONAL;19/07/2021;2021;29;ARS Alentejo;All;3530;16782;2;20314;291751;269872;10;561633;39485;277871;317356;0,622333096;0,084225323;0,592725714;0,676951037
30;REGIONAL;26/07/2021;2021;30;ARS Alentejo;All;2261;16589;0;18850;294012;286461;10;580483;28762;295486;324248;0,627156027;0,061352127;0,630300212;0,691652339
31;REGIONAL;02/08/2021;2021;31;ARS Alentejo;All;4970;20043;13;25026;298982;306504;23;605509;18665;316648;335313;0,637757518;0,03981425;0,675440804;0,715255054
32;REGIONAL;09/08/2021;2021;32;ARS Alentejo;All;14887;14455;0;29342;313869;320959;23;634851;24748;332762;357510;0,669512929;0,052789877;0,709813525;0,762603402
33;REGIONAL;16/08/2021;2021;33;ARS Alentejo;All;22249;6606;0;28855;336118;327565;23;663706;42006;341580;383586;0,716972197;0,08960286;0,728623171;0,818226031
34;REGIONAL;23/08/2021;2021;34;ARS Alentejo;All;12992;4615;0;17607;349110;332180;23;681313;51084;347627;398711;0,74468539;0,108967112;0,741522007;0,850489119
35;REGIONAL;30/08/2021;2021;35;ARS Alentejo;All;4766;15840;2;20608;353876;348020;25;701921;40686;364418;405104;0,754851728;0,086787172;0,777338834;0,864126006
36;REGIONAL;06/09/2021;2021;36;ARS Alentejo;All;2622;15213;6;17841;356498;363233;31;719762;27685;380125;407810;0,760444708;0,059054782;0,810843384;0,869898166
37;REGIONAL;13/09/2021;2021;37;ARS Alentejo;All;1848;15846;3;17697;358346;379079;34;737459;13473;396213;409686;0,764386671;0,028739212;0,845160644;0,873899855
38;REGIONAL;20/09/2021;2021;38;ARS Alentejo;All;1619;3619;6;5244;359965;382698;40;742703;11223;400100;411323;0,767840154;0,023939744;0,85345199;0,877391735
39;REGIONAL;27/09/2021;2021;39;ARS Alentejo;All;1132;2418;5;3555;361097;385116;45;746258;9653;402884;412537;0,77025482;0,020590782;0,859390532;0,879981314
40;REGIONAL;04/10/2021;2021;40;ARS Alentejo;All;481;1683;3;2167;361578;386799;48;748425;8462;404667;413129;0,771280839;0,018050264;0,863193843;0,881244107
41;REGIONAL;11/10/2021;2021;41;ARS Alentejo;All;707;1609;0;2316;362285;388408;48;750741;7419;406418;413837;0,772788939;0,015825444;0,866928895;0,88275434
42;REGIONAL;18/10/2021;2021;42;ARS Alentejo;All;587;1235;0;1822;362872;389643;48;752563;6635;407791;414426;0,774041066;0,014153097;0,869857637;0,884010734
43;REGIONAL;25/10/2021;2021;43;ARS Alentejo;All;452;748;0;1200;363324;390391;48;753763;6220;408659;414879;0,775005226;0,013267861;0,871709165;0,884977027
44;REGIONAL;01/11/2021;2021;44;ARS Alentejo;All;420;574;0;994;363744;390965;48;754757;5928;409371;415299;0,775901127;0,012644997;0,87322793;0,885872927
45;REGIONAL;04/01/2021;2021;1;ARS Algarve;All;1279;4;0;1283;2353;4;0;2357;2349;5;2354;0,005033209;0,005024653;1,07E-05;0,005035348
46;REGIONAL;11/01/2021;2021;2;ARS Algarve;All;1380;6;0;1386;3733;10;0;3743;3722;13;3735;0,007985112;0,007961582;2,78E-05;0,00798939
47;REGIONAL;18/01/2021;2021;3;ARS Algarve;All;3421;952;0;4373;7154;962;0;8116;6191;965;7156;0,015302837;0,013242922;0,002064193;0,015307116
48;REGIONAL;25/01/2021;2021;4;ARS Algarve;All;2177;1251;0;3428;9331;2213;0;11544;7117;2216;9333;0,019959572;0,015223692;0,004740158;0,01996385
49;REGIONAL;01/02/2021;2021;5;ARS Algarve;All;1249;1255;0;2504;10580;3468;0;14048;7112;3471;10583;0,022631258;0,015212997;0,007424678;0,022637675
50;REGIONAL;08/02/2021;2021;6;ARS Algarve;All;2447;2898;0;5345;13027;6366;0;19393;6659;6371;13030;0,027865539;0,014244003;0,013627953;0,027871956
51;REGIONAL;15/02/2021;2021;7;ARS Algarve;All;3240;2127;0;5367;16267;8493;0;24760;7769;8501;16270;0,034796094;0,01661836;0,018184152;0,034802511
52;REGIONAL;22/02/2021;2021;8;ARS Algarve;All;8533;1074;1;9608;24800;9567;1;34368;15221;9582;24803;0,053048696;0,032558637;0,020496476;0,053055113
53;REGIONAL;01/03/2021;2021;9;ARS Algarve;All;4683;567;0;5250;29483;10134;1;39618;19330;10157;29487;0,063065915;0,041348036;0,021726436;0,063074471
54;REGIONAL;08/03/2021;2021;10;ARS Algarve;All;5180;1564;0;6744;34663;11698;1;46362;22946;11722;34668;0,074146248;0,049082878;0,025074065;0,074156943
55;REGIONAL;15/03/2021;2021;11;ARS Algarve;All;2756;3031;1;5788;37419;14729;2;52150;22671;14753;37424;0,080041498;0,048494636;0,031557557;0,080052193
56;REGIONAL;22/03/2021;2021;12;ARS Algarve;All;9499;4326;0;13825;46918;19055;2;65975;27839;19084;46923;0,100360432;0,0595493;0,040821827;0,100371127
57;REGIONAL;29/03/2021;2021;13;ARS Algarve;All;4265;2948;0;7213;51183;22003;2;73188;29157;22032;51189;0,109483524;0,062368581;0,047127777;0,109496358
58;REGIONAL;05/04/2021;2021;14;ARS Algarve;All;8707;1844;0;10551;59890;23847;2;83739;36024;23878;59902;0,128108322;0,077057509;0,051076482;0,128133991
59;REGIONAL;12/04/2021;2021;15;ARS Algarve;All;13722;2207;0;15929;73612;26054;2;99668;47540;26085;73625;0,157460508;0,101690927;0,055797388;0,157488315
60;REGIONAL;19/04/2021;2021;16;ARS Algarve;All;7312;5564;0;12876;80924;31618;2;112544;49285;31653;80938;0,173101317;0,105423587;0,067707676;0,173131263
61;REGIONAL;26/04/2021;2021;17;ARS Algarve;All;16450;3307;0;19757;97374;34925;2;132301;62418;34976;97394;0,208288859;0,133515866;0,074815773;0,20833164
62;REGIONAL;03/05/2021;2021;18;ARS Algarve;All;16625;9012;0;25637;113999;43937;2;157938;70572;44001;114573;0,243850736;0,150957764;0,094120793;0,245078557
63;REGIONAL;10/05/2021;2021;19;ARS Algarve;All;9782;11396;0;21178;123781;55333;2;179116;70925;55404;126329;0,264775024;0,151712853;0,118512497;0,27022535
64;REGIONAL;17/05/2021;2021;20;ARS Algarve;All;12083;10950;2;23035;135864;66283;4;202151;74538;66407;140945;0,29062129;0,159441277;0,142048578;0,301489856
65;REGIONAL;24/05/2021;2021;21;ARS Algarve;All;7676;18872;0;26548;143540;85155;4;228699;69040;85377;154417;0,307040717;0,147680724;0,182626552;0,330307276
66;REGIONAL;31/05/2021;2021;22;ARS Algarve;All;8210;12806;2;21018;151750;97961;6;249717;72843;98279;171122;0,324602402;0,15581557;0,210224708;0,366040279
67;REGIONAL;07/06/2021;2021;23;ARS Algarve;All;17134;6404;0;23538;168884;104365;6;273255;84635;104987;189622;0,361253062;0,181039369;0,224573525;0,405612894
68;REGIONAL;14/06/2021;2021;24;ARS Algarve;All;15444;13508;0;28952;184328;117873;6;302207;86579;118715;205294;0,394288709;0,185197703;0,253938545;0,439136247
69;REGIONAL;21/06/2021;2021;25;ARS Algarve;All;19420;10302;0;29722;203748;128175;6;331929;96589;129500;226089;0,43582926;0,206609696;0,27700831;0,483618007
70;REGIONAL;28/06/2021;2021;26;ARS Algarve;All;17288;16553;7;33848;221036;144728;13;365777;99390;146459;245849;0,472809335;0,212601204;0,313284634;0,525885838
71;REGIONAL;05/07/2021;2021;27;ARS Algarve;All;19256;31905;1;51162;240292;176633;14;416939;87368;179000;266368;0,51399908;0,186885421;0,382891796;0,569777217
72;REGIONAL;12/07/2021;2021;28;ARS Algarve;All;9851;27139;4;36994;250143;203772;18;453933;76090;206658;282748;0,535070963;0,162761099;0,442053926;0,604815025
73;REGIONAL;19/07/2021;2021;29;ARS Algarve;All;4362;27328;0;31690;254505;231100;18;485623;58282;234620;292902;0,544401544;0,124668713;0,50186633;0,626535043
74;REGIONAL;26/07/2021;2021;30;ARS Algarve;All;4029;24844;5;28878;258534;255944;23;514501;41495;260086;301581;0,553019818;0,088760308;0,55633964;0,645099948
75;REGIONAL;02/08/2021;2021;31;ARS Algarve;All;3957;22733;1;26691;262491;278677;24;541192;26064;283476;309540;0,56148408;0,055752468;0,606372261;0,662124729
76;REGIONAL;09/08/2021;2021;32;ARS Algarve;All;11565;14126;3;25694;274056;292803;27;566886;28270;298533;326803;0,586222313;0,060471235;0,638580092;0,699051327
77;REGIONAL;16/08/2021;2021;33;ARS Algarve;All;16699;7802;4;24505;290755;300605;31;591391;39514;307507;347021;0,621942481;0,084522829;0,657776019;0,742298848
78;REGIONAL;23/08/2021;2021;34;ARS Algarve;All;13620;5353;0;18973;304375;305958;31;610364;48298;313988;362286;0,651076482;0,103312335;0,671639269;0,774951604
79;REGIONAL;30/08/2021;2021;35;ARS Algarve;All;6511;12201;4;18716;310886;318159;35;629080;42681;327314;369995;0,665003904;0,091297233;0,700144387;0,79144162
80;REGIONAL;06/09/2021;2021;36;ARS Algarve;All;3338;15780;1;19119;314224;333939;36;648199;30462;343535;373997;0,672144087;0,065160055;0,734842084;0,800002139
81;REGIONAL;13/09/2021;2021;37;ARS Algarve;All;2292;12117;4;14413;316516;346056;40;662612;21380;355954;377334;0,677046813;0,045733109;0,761407074;0,807140183
82;REGIONAL;20/09/2021;2021;38;ARS Algarve;All;1882;6678;6;8566;318398;352734;46;671178;17122;362886;380008;0,681072525;0,036624991;0,77623504;0,812860031
83;REGIONAL;27/09/2021;2021;39;ARS Algarve;All;1166;3904;6;5076;319564;356638;52;676254;14565;367065;381630;0,683566669;0,031155413;0,785174173;0,816329586
84;REGIONAL;04/10/2021;2021;40;ARS Algarve;All;767;3038;1;3806;320331;359676;53;680060;12361;370223;382584;0,685207328;0,026440925;0,791929325;0,81837025
85;REGIONAL;11/10/2021;2021;41;ARS Algarve;All;1080;1938;0;3018;321411;361614;53;683078;11313;372385;383698;0,687517514;0,024199189;0,796553974;0,820753163
86;REGIONAL;18/10/2021;2021;42;ARS Algarve;All;754;1616;0;2370;322165;363230;53;685448;10353;374167;384520;0,689130365;0,022145691;0,800365779;0,822511471
87;REGIONAL;25/10/2021;2021;43;ARS Algarve;All;879;1214;0;2093;323044;364444;53;687541;9794;375607;385401;0,691010599;0,020949957;0,803446026;0,824395983
88;REGIONAL;01/11/2021;2021;44;ARS Algarve;All;766;889;0;1655;323810;365333;53;689196;9463;376704;386167;0,692649119;0,020241928;0,805792575;0,826034503
89;REGIONAL;04/01/2021;2021;1;ARS Centro;All;9068;20;0;9088;15699;22;0;15721;15678;23;15701;0,009457799;0,009445147;1,39E-05;0,009459004
90;REGIONAL;11/01/2021;2021;2;ARS Centro;All;12756;25;1;12782;28455;47;1;28503;28399;58;28457;0,017142599;0,017108862;3,49E-05;0,017143804
91;REGIONAL;18/01/2021;2021;3;ARS Centro;All;36934;6275;1;43210;65389;6322;2;71713;59031;6361;65392;0,039393337;0,035562986;0,003832159;0,039395144
92;REGIONAL;25/01/2021;2021;4;ARS Centro;All;4909;8529;3;13441;70298;14851;5;85154;55407;14894;70301;0,042350744;0,033379722;0,00897283;0,042352551
93;REGIONAL;01/02/2021;2021;5;ARS Centro;All;2772;9200;0;11972;73070;24051;5;97126;48976;24098;73074;0,044020724;0,029505392;0,014517742;0,044023134
94;REGIONAL;08/02/2021;2021;6;ARS Centro;All;7594;27228;3;34825;80664;51279;8;131951;29312;51356;80668;0,048595699;0,017658895;0,030939213;0,048598108
95;REGIONAL;15/02/2021;2021;7;ARS Centro;All;25605;10045;2;35652;106269;61324;10;167603;44775;61498;106273;0,064021327;0,026974517;0,03704922;0,064023736
96;REGIONAL;22/02/2021;2021;8;ARS Centro;All;38502;3181;1;41684;144771;64505;11;209287;80058;64717;144775;0,0872167;0,048230616;0,038988493;0,08721911
97;REGIONAL;01/03/2021;2021;9;ARS Centro;All;28625;5993;0;34618;173396;70498;11;243905;102670;70740;173410;0,104461715;0,061853124;0,042617025;0,104470149
98;REGIONAL;08/03/2021;2021;10;ARS Centro;All;17828;13622;0;31450;191224;84120;11;275355;106853;84401;191254;0,115202121;0,064373155;0,050847039;0,115220194
99;REGIONAL;15/03/2021;2021;11;ARS Centro;All;16800;24316;1;41117;208024;108436;12;316472;99340;108728;208068;0,125323212;0,059846979;0,065502741;0,12534972
100;REGIONAL;22/03/2021;2021;12;ARS Centro;All;48006;4482;1;52489;256030;112918;13;368961;142749;113335;256084;0,154244232;0,085998554;0,06827821;0,154276764
101;REGIONAL;29/03/2021;2021;13;ARS Centro;All;24523;16923;1;41447;280553;129841;14;410408;150340;130287;280627;0,169018013;0,090571721;0,078490873;0,169062594
102;REGIONAL;05/04/2021;2021;14;ARS Centro;All;50029;10362;1;60392;330582;140203;15;470800;189943;140733;330676;0,199157781;0,114430387;0,084784023;0,199214411
103;REGIONAL;12/04/2021;2021;15;ARS Centro;All;77837;12156;0;89993;408419;152359;15;560793;255448;153073;408521;0,246050364;0,153893608;0,092218206;0,246111814
104;REGIONAL;19/04/2021;2021;16;ARS Centro;All;30196;24334;0;54530;438615;176693;15;615323;261163;177557;438720;0,264241822;0,157336587;0,106968492;0,264305079
105;REGIONAL;26/04/2021;2021;17;ARS Centro;All;56827;18038;0;74865;495442;194731;15;690188;301046;195776;496822;0,298477017;0,181363938;0,117944454;0,299308392
106;REGIONAL;03/05/2021;2021;18;ARS Centro;All;60192;49345;0;109537;555634;244076;15;799725;317503;245360;562863;0,334739442;0,19127839;0,147816134;0,339094524
107;REGIONAL;10/05/2021;2021;19;ARS Centro;All;50869;55910;1;106780;606503;299986;16;906505;318317;301458;619775;0,365385264;0,191768781;0,181612145;0,373380927
108;REGIONAL;17/05/2021;2021;20;ARS Centro;All;45075;41913;5;86993;651578;341899;21;993498;328470;344164;672634;0,392540514;0,197885415;0,207340201;0,405225616
109;REGIONAL;24/05/2021;2021;21;ARS Centro;All;24382;56475;4;80861;675960;398374;25;1074359;303709;401660;705369;0,407229351;0,182968251;0,241978432;0,424946684
110;REGIONAL;31/05/2021;2021;22;ARS Centro;All;44482;37972;0;82454;720442;436346;25;1156813;309659;442573;752232;0,434027351;0,186552804;0,266626303;0,453179107
111;REGIONAL;07/06/2021;2021;23;ARS Centro;All;58556;41066;1;99623;778998;477412;26;1256436;326375;486194;812569;0,469304175;0,196623291;0,292905597;0,489528887
112;REGIONAL;14/06/2021;2021;24;ARS Centro;All;52193;66025;8;118226;831191;543437;34;1374662;315986;554686;870672;0,500747635;0,19036448;0,334168323;0,524532803
113;REGIONAL;21/06/2021;2021;25;ARS Centro;All;59786;47963;4;107753;890977;591400;38;1482415;330553;606261;936814;0,536765468;0,19914031;0,365239472;0,564379782
114;REGIONAL;28/06/2021;2021;26;ARS Centro;All;50080;77460;3;127543;941057;668860;41;1609958;302038;687114;989152;0,56693596;0,181961564;0,413949033;0,595910597
115;REGIONAL;05/07/2021;2021;27;ARS Centro;All;59673;105273;10;164956;1000730;774133;51;1774914;260071;796830;1056901;0,602885716;0,156678716;0,480046991;0,636725706
116;REGIONAL;12/07/2021;2021;28;ARS Centro;All;28637;82401;6;111044;1029367;856534;57;1885958;216402;883547;1099949;0,62013796;0,130370504;0,532289295;0,662659799
117;REGIONAL;19/07/2021;2021;29;ARS Centro;All;16957;80953;17;97927;1046324;937487;74;1983885;163498;968993;1132491;0,630353636;0,098498705;0,58376589;0,682264594
118;REGIONAL;26/07/2021;2021;30;ARS Centro;All;14474;69213;7;83694;1060798;1006700;81;2067579;116675;1043400;1160075;0,639073438;0,070290379;0,628592084;0,698882463
119;REGIONAL;02/08/2021;2021;31;ARS Centro;All;19342;75411;6;94759;1080140;1082111;87;2162338;74928;1123668;1198596;0,650725947;0,045140069;0,676949214;0,722089282
120;REGIONAL;09/08/2021;2021;32;ARS Centro;All;50722;47189;7;97918;1130862;1129300;94;2260256;93300;1179586;1272886;0,68128321;0,056208205;0,710636785;0,766844991
121;REGIONAL;16/08/2021;2021;33;ARS Centro;All;61472;36172;7;97651;1192334;1165472;101;2357907;131783;1223525;1355308;0,718316766;0,079392132;0,737107657;0,816499789
122;REGIONAL;23/08/2021;2021;34;ARS Centro;All;51311;18504;4;69819;1243645;1183976;105;2427726;164227;1248146;1412373;0,749228869;0,098937888;0,751940478;0,850878366
123;REGIONAL;30/08/2021;2021;35;ARS Centro;All;20805;48375;3;69183;1264450;1232351;108;2496909;133710;1301064;1434774;0,761762757;0,080553045;0,783820712;0,864373757
124;REGIONAL;06/09/2021;2021;36;ARS Centro;All;7899;51114;11;59024;1272349;1283465;119;2555933;89543;1353623;1443166;0,766521477;0,053944816;0,815484668;0,869429484
125;REGIONAL;13/09/2021;2021;37;ARS Centro;All;5958;42715;8;48681;1278307;1326180;127;2604614;51937;1397410;1449347;0,77011085;0,031289234;0,841863968;0,873153202
126;REGIONAL;20/09/2021;2021;38;ARS Centro;All;4077;18741;6;22824;1282384;1344921;133;2627438;36667;1416836;1453503;0,772567022;0,022089885;0,853567082;0,875656967
127;REGIONAL;27/09/2021;2021;39;ARS Centro;All;2914;9823;4;12741;1285298;1354744;137;2640179;29210;1427348;1456558;0,77432255;0,017597446;0,859899994;0,87749744
128;REGIONAL;04/10/2021;2021;40;ARS Centro;All;1562;5515;15;7092;1286860;1360259;152;2647271;25082;1433174;1458256;0,77526357;0,015110549;0,863409844;0,878520393
129;REGIONAL;11/10/2021;2021;41;ARS Centro;All;2146;4713;0;6859;1289006;1364972;152;2654130;22083;1438335;1460418;0,776556419;0,013303813;0,866519067;0,879822881
130;REGIONAL;18/10/2021;2021;42;ARS Centro;All;1748;3750;0;5498;1290754;1368722;152;2659628;19675;1442494;1462169;0,777609495;0,011853124;0,86902464;0,880877764
131;REGIONAL;25/10/2021;2021;43;ARS Centro;All;1752;2894;0;4646;1292506;1371616;152;2664274;18063;1445858;1463921;0,77866498;0,010881981;0,871051268;0,881933249
132;REGIONAL;01/11/2021;2021;44;ARS Centro;All;1295;2274;0;3569;1293801;1373890;152;2667843;16751;1448465;1465216;0,779445147;0,010091572;0,872621845;0,882713416
133;REGIONAL;04/01/2021;2021;1;ARS Lisboa e Vale do Tejo;All;12869;33;0;12902;23723;38;0;23761;23688;38;23726;0,006443699;0,006434192;1,03E-05;0,006444514
134;REGIONAL;11/01/2021;2021;2;ARS Lisboa e Vale do Tejo;All;13357;1128;0;14485;37080;1166;0;38246;35903;1180;37083;0,01007176;0,00975206;0,000320514;0,010072575
135;REGIONAL;18/01/2021;2021;3;ARS Lisboa e Vale do Tejo;All;38067;9113;0;47180;75147;10279;0;85426;64736;10415;75151;0,020411611;0,01758375;0,002828948;0,020412698
136;REGIONAL;25/01/2021;2021;4;ARS Lisboa e Vale do Tejo;All;17444;11968;0;29412;92591;22247;0;114838;70149;22447;92596;0,025149793;0,019054042;0,006097109;0,025151151
137;REGIONAL;01/02/2021;2021;5;ARS Lisboa e Vale do Tejo;All;8852;8957;0;17809;101443;31204;0;132647;70029;31422;101451;0,027554195;0,019021448;0,00853492;0,027556368
138;REGIONAL;08/02/2021;2021;6;ARS Lisboa e Vale do Tejo;All;14479;30567;0;45046;115922;61771;0;177693;53751;62180;115931;0,031487016;0,014599978;0,016889483;0,031489461
139;REGIONAL;15/02/2021;2021;7;ARS Lisboa e Vale do Tejo;All;33106;19139;0;52245;149028;80910;0;229938;67567;81471;149038;0,040479348;0,018352713;0,022129351;0,040482065
140;REGIONAL;22/02/2021;2021;8;ARS Lisboa e Vale do Tejo;All;49523;6735;0;56258;198551;87645;0;286196;110040;88521;198561;0,053930906;0,029889333;0,02404429;0,053933623
141;REGIONAL;01/03/2021;2021;9;ARS Lisboa e Vale do Tejo;All;45359;12918;0;58277;243910;100563;0;344473;142261;101669;243930;0,066251428;0,038641279;0,027615581;0,066256861
142;REGIONAL;08/03/2021;2021;10;ARS Lisboa e Vale do Tejo;All;34191;16647;2;50840;278101;117210;2;395313;159721;118417;278138;0,075538471;0,043383807;0,032164714;0,075548521
143;REGIONAL;15/03/2021;2021;11;ARS Lisboa e Vale do Tejo;All;26459;29154;1;55614;304560;146364;3;450927;156971;147640;304611;0,082725329;0,042636845;0,040102336;0,082739182
144;REGIONAL;22/03/2021;2021;12;ARS Lisboa e Vale do Tejo;All;89691;7810;1;97502;394251;154174;4;548429;238576;155740;394316;0,107087417;0,064802594;0,042302478;0,107105073
145;REGIONAL;29/03/2021;2021;13;ARS Lisboa e Vale do Tejo;All;45832;24129;1;69962;440083;178303;5;618391;260211;179955;440166;0,119536417;0,070679146;0,048879815;0,119558961
146;REGIONAL;05/04/2021;2021;14;ARS Lisboa e Vale do Tejo;All;87616;19915;1;107532;527699;198218;6;725923;327757;200090;527847;0,143334888;0,089026155;0,054348933;0,143375088
147;REGIONAL;12/04/2021;2021;15;ARS Lisboa e Vale do Tejo;All;163821;14567;1;178389;691520;212785;7;904312;476897;214791;691688;0,187832347;0,129535925;0,058342055;0,18787798
148;REGIONAL;19/04/2021;2021;16;ARS Lisboa e Vale do Tejo;All;79431;53968;2;133401;770951;266753;9;1037713;502104;269018;771122;0,209407589;0,136382712;0,073071325;0,209454036
149;REGIONAL;26/04/2021;2021;17;ARS Lisboa e Vale do Tejo;All;107851;25778;1;133630;878802;292531;10;1171343;584069;294938;879007;0,23870234;0,158646245;0,080111778;0,238758023
150;REGIONAL;03/05/2021;2021;18;ARS Lisboa e Vale do Tejo;All;107981;65863;2;173846;986783;358394;12;1345189;628739;360961;989700;0,268032402;0,170779619;0,098045106;0,268824725
151;REGIONAL;10/05/2021;2021;19;ARS Lisboa e Vale do Tejo;All;90657;113561;1;204219;1077440;471955;13;1549408;608132;474822;1082954;0,292656878;0,165182295;0,128972308;0,294154604
152;REGIONAL;17/05/2021;2021;20;ARS Lisboa e Vale do Tejo;All;110234;71523;3;181760;1187674;543478;16;1731168;648477;547343;1195820;0,322598905;0,176140903;0,148670639;0,324811542
153;REGIONAL;24/05/2021;2021;21;ARS Lisboa e Vale do Tejo;All;111017;89197;0;200214;1298691;632675;16;1931382;675388;644529;1319917;0,352753613;0,183450534;0,175068537;0,358519071
154;REGIONAL;31/05/2021;2021;22;ARS Lisboa e Vale do Tejo;All;92507;87342;4;179853;1391198;720017;20;2111235;696429;736782;1433211;0,37788059;0,189165742;0,200126522;0,389292263
