;TYPE;DATE;YEAR;WEEK;REGION;AGEGROUP;TOTAL_VAC_1;TOTAL_VAC_2;TOTAL_VAC_UNK;TOTAL;CUMUL_VAC_1;CUMUL_VAC_2;CUMUL_VAC_UNK;CUMUL;COVER_1_VAC;COVER;RECEIVED;DISTRIBUTED
20;REGIONAL;17/05/2021;2021;20;Outro;All;121;192;0;313;2841;1261;2;4104;NA;NA;NA;NA
21;REGIONAL;24/05/2021;2021;21;Outro;All;142;194;0;336;2983;1455;2;4440;NA;NA;NA;NA
22;REGIONAL;31/05/2021;2021;22;Outro;All;237;355;0;592;3220;1810;2;5032;NA;NA;NA;NA
23;REGIONAL;07/06/2021;2021;23;Outro;All;217;312;1;530;3437;2122;3;5562;NA;NA;NA;NA
24;REGIONAL;04/01/2021;2021;1;ARS Alentejo;All;3466;0;0;3466;4690;0;0;4690;0,010049498;0;NA;NA
25;REGIONAL;11/01/2021;2021;2;ARS Alentejo;All;5342;10;0;5352;10032;10;0;10042;0,021496068;2,14E-05;NA;NA
26;REGIONAL;18/01/2021;2021;3;ARS Alentejo;All;10439;1135;0;11574;20471;1145;0;21616;0,043864235;0,002453449;NA;NA
27;REGIONAL;25/01/2021;2021;4;ARS Alentejo;All;2305;3103;0;5408;22776;4248;0;27024;0,048803274;0,009102402;NA;NA
28;REGIONAL;01/02/2021;2021;5;ARS Alentejo;All;1445;4338;0;5783;24221;8586;0;32807;0,051899548;0,018397652;NA;NA
29;REGIONAL;08/02/2021;2021;6;ARS Alentejo;All;3336;8777;1;12114;27557;17363;1;44921;0,059047762;0,037204568;NA;NA
30;REGIONAL;15/02/2021;2021;7;ARS Alentejo;All;4053;2807;0;6860;31610;20170;1;51781;0,067732328;0,043219268;NA;NA
31;REGIONAL;22/02/2021;2021;8;ARS Alentejo;All;12033;1647;0;13680;43643;21817;1;65461;0,093516038;0,046748377;NA;NA
32;REGIONAL;01/03/2021;2021;9;ARS Alentejo;All;10433;2828;0;13261;54076;24645;1;78722;0,115871349;0,052808074;NA;NA
33;REGIONAL;08/03/2021;2021;10;ARS Alentejo;All;5804;1670;0;7474;59880;26315;1;86196;0,12830787;0,056386466;NA;NA
34;REGIONAL;15/03/2021;2021;11;ARS Alentejo;All;3684;7721;0;11405;63564;34036;1;97601;0,136201761;0,072930639;NA;NA
35;REGIONAL;22/03/2021;2021;12;ARS Alentejo;All;11859;2098;0;13957;75423;36134;1;111558;0,161612634;0,077426129;NA;NA
36;REGIONAL;29/03/2021;2021;13;ARS Alentejo;All;6120;6264;0;12384;81543;42398;1;123942;0,174726264;0,090848315;NA;NA
37;REGIONAL;05/04/2021;2021;14;ARS Alentejo;All;14025;4287;0;18312;95568;46685;1;142254;0,204778333;0,100034284;NA;NA
38;REGIONAL;12/04/2021;2021;15;ARS Alentejo;All;21831;2950;0;24781;117399;49635;1;167035;0,251556708;0,106355397;NA;NA
39;REGIONAL;19/04/2021;2021;16;ARS Alentejo;All;11300;5941;2;17243;128699;55576;3;184278;0,275769783;0,119085474;NA;NA
40;REGIONAL;26/04/2021;2021;17;ARS Alentejo;All;20148;2760;0;22908;148847;58336;3;207186;0,31894191;0,124999464;NA;NA
41;REGIONAL;03/05/2021;2021;18;ARS Alentejo;All;13612;14279;1;27892;162459;72615;4;235078;0,348109023;0,155595792;NA;NA
42;REGIONAL;10/05/2021;2021;19;ARS Alentejo;All;17395;15209;0;32604;179854;87824;4;267682;0,385382159;0,188184876;NA;NA
43;REGIONAL;17/05/2021;2021;20;ARS Alentejo;All;13151;12165;1;25317;193005;99989;5;292999;0,413561465;0,21425143;NA;NA
44;REGIONAL;24/05/2021;2021;21;ARS Alentejo;All;7126;18440;4;25570;200131;118429;9;318569;0,428830701;0,25376374;NA;NA
45;REGIONAL;31/05/2021;2021;22;ARS Alentejo;All;17306;7225;0;24531;217437;125654;9;343100;0,465913133;0,269245109;NA;NA
46;REGIONAL;07/06/2021;2021;23;ARS Alentejo;All;13659;15207;0;28866;231096;140861;9;371966;0,495180955;0,301829909;NA;NA
47;REGIONAL;04/01/2021;2021;1;ARS Algarve;All;1236;0;0;1236;2291;0;0;2291;0,00522575;0;NA;NA
48;REGIONAL;11/01/2021;2021;2;ARS Algarve;All;1350;3;0;1353;3641;3;0;3644;0,008305087;6,84E-06;NA;NA
49;REGIONAL;18/01/2021;2021;3;ARS Algarve;All;3385;946;0;4331;7026;949;0;7975;0,016026241;0,00216466;NA;NA
50;REGIONAL;25/01/2021;2021;4;ARS Algarve;All;2139;1220;0;3359;9165;2169;0;11334;0,02090528;0,004947469;NA;NA
51;REGIONAL;01/02/2021;2021;5;ARS Algarve;All;1202;1242;0;2444;10367;3411;0;13778;0,02364703;0,007780459;NA;NA
52;REGIONAL;08/02/2021;2021;6;ARS Algarve;All;2381;2896;1;5278;12748;6307;1;19056;0,029078069;0,014386208;NA;NA
53;REGIONAL;15/02/2021;2021;7;ARS Algarve;All;3179;2115;0;5294;15927;8422;1;24350;0,036329339;0,019210504;NA;NA
54;REGIONAL;22/02/2021;2021;8;ARS Algarve;All;8478;1065;0;9543;24405;9487;1;33893;0,055667578;0,021639759;NA;NA
55;REGIONAL;01/03/2021;2021;9;ARS Algarve;All;4618;549;0;5167;29023;10036;1;39060;0,066201193;0,022892022;NA;NA
56;REGIONAL;08/03/2021;2021;10;ARS Algarve;All;5076;1535;0;6611;34099;11571;1;45671;0,077779501;0,026393343;NA;NA
57;REGIONAL;15/03/2021;2021;11;ARS Algarve;All;2656;2994;0;5650;36755;14565;1;51321;0,083837812;0,033222629;NA;NA
58;REGIONAL;22/03/2021;2021;12;ARS Algarve;All;9357;4284;0;13641;46112;18849;1;64962;0,105181042;0,042994393;NA;NA
59;REGIONAL;29/03/2021;2021;13;ARS Algarve;All;4199;2907;0;7106;50311;21756;1;72068;0,114758922;0,049625233;NA;NA
60;REGIONAL;05/04/2021;2021;14;ARS Algarve;All;8608;1766;0;10374;58919;23522;1;82442;0,13439369;0,053653463;NA;NA
61;REGIONAL;12/04/2021;2021;15;ARS Algarve;All;13591;2142;0;15733;72510;25664;1;98175;0,165394634;0,058539345;NA;NA
62;REGIONAL;19/04/2021;2021;16;ARS Algarve;All;7179;5480;0;12659;79689;31144;1;110834;0,181769866;0,071039174;NA;NA
63;REGIONAL;26/04/2021;2021;17;ARS Algarve;All;16321;3226;0;19547;96010;34370;1;130381;0,218997915;0,07839765;NA;NA
64;REGIONAL;03/05/2021;2021;18;ARS Algarve;All;16451;8893;1;25345;112461;43263;2;155726;0,256522493;0,0986825;NA;NA
65;REGIONAL;10/05/2021;2021;19;ARS Algarve;All;9669;11263;0;20932;122130;54526;2;176658;0,278577392;0,124373298;NA;NA
66;REGIONAL;17/05/2021;2021;20;ARS Algarve;All;11917;10849;2;22768;134047;65375;4;199426;0,305759958;0,149119766;NA;NA
67;REGIONAL;24/05/2021;2021;21;ARS Algarve;All;7514;18730;7;26251;141561;84105;11;225677;0,322899322;0,191842721;NA;NA
68;REGIONAL;31/05/2021;2021;22;ARS Algarve;All;8089;12715;0;20804;149650;96820;11;246481;0,341350255;0,220845518;NA;NA
69;REGIONAL;07/06/2021;2021;23;ARS Algarve;All;16979;6256;0;23235;166629;103076;11;269716;0,380079196;0,235115395;NA;NA
70;REGIONAL;04/01/2021;2021;1;ARS Centro;All;8982;4;0;8986;15566;4;0;15570;0,009573239;2,46E-06;NA;NA
71;REGIONAL;11/01/2021;2021;2;ARS Centro;All;12616;22;0;12638;28182;26;0;28208;0,017332199;1,60E-05;NA;NA
72;REGIONAL;18/01/2021;2021;3;ARS Centro;All;36736;6288;2;43026;64918;6314;2;71234;0,03992519;0,00388317;NA;NA
73;REGIONAL;25/01/2021;2021;4;ARS Centro;All;4838;8475;2;13315;69756;14789;4;84549;0,042900606;0,009095376;NA;NA
74;REGIONAL;01/02/2021;2021;5;ARS Centro;All;2662;9147;0;11809;72418;23936;4;96358;0,044537762;0,014720869;NA;NA
75;REGIONAL;08/02/2021;2021;6;ARS Centro;All;7479;27108;4;34591;79897;51044;8;130949;0,049137418;0,031392548;NA;NA
76;REGIONAL;15/02/2021;2021;7;ARS Centro;All;25468;9956;3;35427;105365;61000;11;166376;0,064800482;0,037515583;NA;NA
77;REGIONAL;22/02/2021;2021;8;ARS Centro;All;38327;3080;1;41408;143692;64080;12;207784;0,088371953;0,039409812;NA;NA
78;REGIONAL;01/03/2021;2021;9;ARS Centro;All;28395;5883;1;34279;172087;69963;13;242063;0,105835149;0,043027913;NA;NA
79;REGIONAL;08/03/2021;2021;10;ARS Centro;All;17502;13462;0;30964;189589;83425;13;273027;0,116599046;0,051307172;NA;NA
80;REGIONAL;15/03/2021;2021;11;ARS Centro;All;16518;24095;2;40615;206107;107520;15;313642;0,126757774;0,066125827;NA;NA
81;REGIONAL;22/03/2021;2021;12;ARS Centro;All;47569;4250;0;51819;253676;111770;15;365461;0,156013164;0,068739618;NA;NA
82;REGIONAL;29/03/2021;2021;13;ARS Centro;All;24205;16641;2;40848;277881;128411;17;406309;0,17089947;0,078973992;NA;NA
83;REGIONAL;05/04/2021;2021;14;ARS Centro;All;49750;10104;0;59854;327631;138515;17;466163;0,201496195;0,085188048;NA;NA
84;REGIONAL;12/04/2021;2021;15;ARS Centro;All;77476;11914;1;89391;405107;150429;18;555554;0,249144675;0,092515272;NA;NA
85;REGIONAL;19/04/2021;2021;16;ARS Centro;All;29902;24080;6;53988;435009;174509;24;609542;0,267534691;0,107324702;NA;NA
86;REGIONAL;26/04/2021;2021;17;ARS Centro;All;56564;17827;0;74391;491573;192336;24;683933;0,302322092;0,118288478;NA;NA
87;REGIONAL;03/05/2021;2021;18;ARS Centro;All;59851;48996;1;108848;551424;241332;25;792781;0,339131028;0,148421486;NA;NA
88;REGIONAL;10/05/2021;2021;19;ARS Centro;All;50613;55504;0;106117;602037;296836;25;898898;0,370258507;0,182556976;NA;NA
89;REGIONAL;17/05/2021;2021;20;ARS Centro;All;44680;41528;5;86213;646717;338364;30;985111;0,397737134;0,208097093;NA;NA
90;REGIONAL;24/05/2021;2021;21;ARS Centro;All;24001;56119;10;80130;670718;394483;40;1065241;0,412497978;0,242610814;NA;NA
91;REGIONAL;31/05/2021;2021;22;ARS Centro;All;44086;37440;2;81528;714804;431923;42;1146769;0,439611289;0,265636772;NA;NA
92;REGIONAL;07/06/2021;2021;23;ARS Centro;All;57964;40452;0;98416;772768;472375;42;1245185;0,475259703;0,290515138;NA;NA
93;REGIONAL;04/01/2021;2021;1;ARS Lisboa e Vale do Tejo;All;12628;4;0;12632;23293;4;0;23297;0,006308305;1,08E-06;NA;NA
94;REGIONAL;11/01/2021;2021;2;ARS Lisboa e Vale do Tejo;All;13168;1100;0;14268;36461;1104;0;37565;0,009874516;0,00029899;NA;NA
95;REGIONAL;18/01/2021;2021;3;ARS Lisboa e Vale do Tejo;All;37782;9027;0;46809;74243;10131;0;84374;0,020106791;0,002743719;NA;NA
96;REGIONAL;25/01/2021;2021;4;ARS Lisboa e Vale do Tejo;All;17642;11407;0;29049;91885;21538;0;113423;0,02488467;0,005833009;NA;NA
97;REGIONAL;01/02/2021;2021;5;ARS Lisboa e Vale do Tejo;All;8621;8911;1;17533;100506;30449;1;130956;0,027219444;0,008246322;NA;NA
98;REGIONAL;08/02/2021;2021;6;ARS Lisboa e Vale do Tejo;All;14289;30357;0;44646;114795;60806;1;175602;0,031089249;0,016467728;NA;NA
99;REGIONAL;15/02/2021;2021;7;ARS Lisboa e Vale do Tejo;All;32891;19006;2;51899;147686;79812;3;227501;0,039996923;0,021615011;NA;NA
100;REGIONAL;22/02/2021;2021;8;ARS Lisboa e Vale do Tejo;All;49043;6660;0;55703;196729;86472;3;283204;0,053278948;0,023418699;NA;NA
101;REGIONAL;01/03/2021;2021;9;ARS Lisboa e Vale do Tejo;All;44764;12724;1;57489;241493;99196;4;340693;0,065402117;0,026864664;NA;NA
102;REGIONAL;08/03/2021;2021;10;ARS Lisboa e Vale do Tejo;All;32993;16455;2;49450;274486;115651;6;390143;0,074337415;0,031321074;NA;NA
103;REGIONAL;15/03/2021;2021;11;ARS Lisboa e Vale do Tejo;All;25566;28859;1;54426;300052;144510;7;444569;0,081261304;0,039136786;NA;NA
104;REGIONAL;22/03/2021;2021;12;ARS Lisboa e Vale do Tejo;All;88293;7415;2;95710;388345;151925;9;540279;0,105173173;0,041144947;NA;NA
105;REGIONAL;29/03/2021;2021;13;ARS Lisboa e Vale do Tejo;All;45097;23659;4;68760;433442;175584;13;609039;0,117386526;0,047552373;NA;NA
106;REGIONAL;05/04/2021;2021;14;ARS Lisboa e Vale do Tejo;All;86834;19349;1;106184;520276;194933;14;715223;0,140903263;0,052792548;NA;NA
107;REGIONAL;12/04/2021;2021;15;ARS Lisboa e Vale do Tejo;All;162851;14031;0;176882;683127;208964;14;892105;0,185007234;0,056592481;NA;NA
108;REGIONAL;19/04/2021;2021;16;ARS Lisboa e Vale do Tejo;All;78445;53333;3;131781;761572;262297;17;1023886;0,206252028;0,071036341;NA;NA
109;REGIONAL;26/04/2021;2021;17;ARS Lisboa e Vale do Tejo;All;106749;25259;3;132011;868321;287556;20;1155897;0,235162226;0,077877086;NA;NA
110;REGIONAL;03/05/2021;2021;18;ARS Lisboa e Vale do Tejo;All;106822;64568;5;171395;975143;352124;25;1327292;0,264092195;0,095363654;NA;NA
111;REGIONAL;10/05/2021;2021;19;ARS Lisboa e Vale do Tejo;All;89536;112090;9;201635;1064679;464214;34;1528927;0,288340699;0,125720324;NA;NA
112;REGIONAL;17/05/2021;2021;20;ARS Lisboa e Vale do Tejo;All;108885;70349;5;179239;1173564;534563;39;1708166;0,317829378;0,144772527;NA;NA
113;REGIONAL;24/05/2021;2021;21;ARS Lisboa e Vale do Tejo;All;109485;87847;43;197375;1283049;622410;82;1905541;0,347480551;0,168563609;NA;NA
114;REGIONAL;31/05/2021;2021;22;ARS Lisboa e Vale do Tejo;All;91167;85845;13;177025;1374216;708255;95;2082566;0,372170769;0,191812501;NA;NA
115;REGIONAL;07/06/2021;2021;23;ARS Lisboa e Vale do Tejo;All;150595;52812;6;203413;1524811;761067;101;2285979;0,412955519;0,206115262;NA;NA
116;REGIONAL;04/01/2021;2021;1;ARS Norte;All;16480;2;0;16482;29741;3;0;29744;0,008318374;8,39E-07;NA;NA
117;REGIONAL;11/01/2021;2021;2;ARS Norte;All;15091;21;0;15112;44832;24;0;44856;0,012539234;6,71E-06;NA;NA
118;REGIONAL;18/01/2021;2021;3;ARS Norte;All;31927;12670;1;44598;76759;12694;1;89454;0,021469019;0,003550434;NA;NA
119;REGIONAL;25/01/2021;2021;4;ARS Norte;All;14388;15409;1;29798;91147;28103;2;119252;0,025493254;0,007860236;NA;NA
120;REGIONAL;01/02/2021;2021;5;ARS Norte;All;5460;12173;0;17633;96607;40276;2;136885;0,027020382;0,011264949;NA;NA
121;REGIONAL;08/02/2021;2021;6;ARS Norte;All;8680;28606;5;37291;105287;68882;7;174176;0,029448125;0,019265871;NA;NA
122;REGIONAL;15/02/2021;2021;7;ARS Norte;All;32871;15021;3;47895;138158;83903;10;222071;0,038641941;0,023467152;NA;NA
123;REGIONAL;22/02/2021;2021;8;ARS Norte;All;64599;4226;1;68826;202757;88129;11;290897;0,056709883;0,024649138;NA;NA
124;REGIONAL;01/03/2021;2021;9;ARS Norte;All;47733;6942;0;54675;250490;95071;11;345572;0,070060509;0,026590773;NA;NA
125;REGIONAL;08/03/2021;2021;10;ARS Norte;All;25231;13851;0;39082;275721;108922;11;384654;0,077117464;0,030464812;NA;NA
126;REGIONAL;15/03/2021;2021;11;ARS Norte;All;26553;42159;4;68716;302274;151081;15;453370;0,084544175;0,042256424;NA;NA
127;REGIONAL;22/03/2021;2021;12;ARS Norte;All;88378;2156;0;90534;390652;153237;15;543904;0,109262956;0,042859444;NA;NA
128;REGIONAL;29/03/2021;2021;13;ARS Norte;All;53705;32481;1;86187;444357;185718;16;630091;0,124283914;0,05194418;NA;NA
129;REGIONAL;05/04/2021;2021;14;ARS Norte;All;81998;13429;2;95429;526355;199147;18;725520;0,147218249;0,055700188;NA;NA
130;REGIONAL;12/04/2021;2021;15;ARS Norte;All;135256;18988;1;154245;661611;218135;19;879765;0,185048518;0,061011015;NA;NA
131;REGIONAL;19/04/2021;2021;16;ARS Norte;All;64514;46215;0;110729;726125;264350;19;990494;0,203092687;0,073937066;NA;NA
132;REGIONAL;26/04/2021;2021;17;ARS Norte;All;125793;36479;0;162272;851918;300829;19;1152766;0,238276213;0,084140017;NA;NA
133;REGIONAL;03/05/2021;2021;18;ARS Norte;All;154465;72704;2;227171;1006383;373533;21;1379937;0,281479122;0,104474878;NA;NA
134;REGIONAL;10/05/2021;2021;19;ARS Norte;All;99065;100314;7;199386;1105448;473847;28;1579323;0,309186992;0,132532085;NA;NA
135;REGIONAL;17/05/2021;2021;20;ARS Norte;All;109609;70391;6;180006;1215057;544238;34;1759329;0,339843953;0,152220014;NA;NA
136;REGIONAL;24/05/2021;2021;21;ARS Norte;All;72146;127878;15;200039;1287203;672116;49;1959368;0,360022745;0,187986702;NA;NA
137;REGIONAL;31/05/2021;2021;22;ARS Norte;All;54212;171085;34;225331;1341415;843201;83;2184699;0,375185507;0,235838122;NA;NA
138;REGIONAL;07/06/2021;2021;23;ARS Norte;All;104779;105194;11;209984;1446194;948395;94;2394683;0,404491547;0,265260236;NA;NA
139;REGIONAL;04/01/2021;2021;1;RA_Madeira;All;1723;0;0;1723;2363;0;0;2363;0,009293856;0;NA;NA
140;REGIONAL;11/01/2021;2021;2;RA_Madeira;All;1760;0;0;1760;4123;0;0;4123;0,016216067;0;NA;NA
141;REGIONAL;18/01/2021;2021;3;RA_Madeira;All;1078;538;0;1616;5201;538;0;5739;0,020455922;0,002115994;NA;NA
142;REGIONAL;25/01/2021;2021;4;RA_Madeira;All;408;1631;0;2039;5609;2169;0;7778;0,022060617;0,008530839;NA;NA
143;REGIONAL;01/02/2021;2021;5;RA_Madeira;All;2232;1521;0;3753;7841;3690;0;11531;0,03083924;0,014513046;NA;NA
144;REGIONAL;08/02/2021;2021;6;RA_Madeira;All;3160;1086;0;4246;11001;4776;0;15777;0,043267756;0,018784365;NA;NA
145;REGIONAL;15/02/2021;2021;7;RA_Madeira;All;2496;638;0;3134;13497;5414;0;18911;0,053084711;0,021293667;NA;NA
146;REGIONAL;22/02/2021;2021;8;RA_Madeira;All;2257;2156;0;4413;15754;7570;0;23324;0,06196166;0,029773376;NA;NA
147;REGIONAL;01/03/2021;2021;9;RA_Madeira;All;1432;3116;0;4548;17186;10686;0;27872;0,067593823;0,042028837;NA;NA
148;REGIONAL;08/03/2021;2021;10;RA_Madeira;All;4889;2399;0;7288;22075;13085;0;35160;0,086822626;0,051464284;NA;NA
149;REGIONAL;15/03/2021;2021;11;RA_Madeira;All;3105;2350;0;5455;25180;15435;0;40615;0,099034823;0,06070701;NA;NA
150;REGIONAL;22/03/2021;2021;12;RA_Madeira;All;5275;181;0;5456;30455;15616;0;46071;0,119781793;0,061418896;NA;NA
151;REGIONAL;29/03/2021;2021;13;RA_Madeira;All;1205;1260;0;2465;31660;16876;0;48536;0,124521148;0,06637457;NA;NA
152;REGIONAL;05/04/2021;2021;14;RA_Madeira;All;10215;1301;0;11516;41875;18177;0;60052;0,164697507;0,071491501;NA;NA
153;REGIONAL;12/04/2021;2021;15;RA_Madeira;All;8430;1299;0;9729;50305;19476;0;69781;0,197853328;0,076600565;NA;NA
154;REGIONAL;19/04/2021;2021;16;RA_Madeira;All;9813;2128;0;11941;60118;21604;0;81722;0,236448591;0,084970148;NA;NA
155;REGIONAL;26/04/2021;2021;17;RA_Madeira;All;8824;802;0;9626;68942;22406;0;91348;0,271154043;0,088124474;NA;NA
156;REGIONAL;03/05/2021;2021;18;RA_Madeira;All;7607;5287;0;12894;76549;27693;0;104242;0,301072943;0,10891864;NA;NA
157;REGIONAL;10/05/2021;2021;19;RA_Madeira;All;11600;6433;0;18033;88149;34126;0;122275;0,34669661;0,134220111;NA;NA
158;REGIONAL;17/05/2021;2021;20;RA_Madeira;All;2328;7612;0;9940;90477;41738;0;132215;0,355852809;0,164158676;NA;NA
159;REGIONAL;24/05/2021;2021;21;RA_Madeira;All;3437;8972;0;12409;93914;50710;0;144624;0,369370787;0,199446223;NA;NA
160;REGIONAL;31/05/2021;2021;22;RA_Madeira;All;7557;10932;0;18489;101471;61642;0;163113;0,399093033;0,242442597;NA;NA
161;REGIONAL;07/06/2021;2021;23;RA_Madeira;All;3591;15296;0;18887;105062;76938;0;182000;0,413216705;0,302602909;NA;NA
162;REGIONAL;04/01/2021;2021;1;RA_Acores;All;3500;2;0;3502;5433;2;0;5435;0,02237681;8,24E-06;NA;NA
163;REGIONAL;11/01/2021;2021;2;RA_Acores;All;1;0;0;1;5434;2;0;5436;0,022380929;8,24E-06;NA;NA
164;REGIONAL;18/01/2021;2021;3;RA_Acores;All;25;1883;0;1908;5459;1885;0;7344;0,022483896;0,007763719;NA;NA
165;REGIONAL;25/01/2021;2021;4;RA_Acores;All;271;3435;0;3706;5730;5320;0;11050;0,023600059;0,021911399;NA;NA
166;REGIONAL;01/02/2021;2021;5;RA_Acores;All;1860;17;0;1877;7590;5337;0;12927;0,031260812;0,021981416;NA;NA
167;REGIONAL;08/02/2021;2021;6;RA_Acores;All;1052;1;0;1053;8642;5338;0;13980;0,035593667;0,021985535;NA;NA
168;REGIONAL;15/02/2021;2021;7;RA_Acores;All;2057;322;0;2379;10699;5660;0;16359;0,0440658;0,023311751;NA;NA
169;REGIONAL;22/02/2021;2021;8;RA_Acores;All;1466;1615;0;3081;12165;7275;0;19440;0,050103791;0,029963426;NA;NA
170;REGIONAL;01/03/2021;2021;9;RA_Acores;All;752;1162;0;1914;12917;8437;0;21354;0,053201041;0,034749337;NA;NA
171;REGIONAL;08/03/2021;2021;10;RA_Acores;All;2611;2052;0;4663;15528;10489;0;26017;0,063954925;0,043200876;NA;NA
172;REGIONAL;15/03/2021;2021;11;RA_Acores;All;2522;1438;0;3960;18050;11927;0;29977;0,074342246;0,049123544;NA;NA
173;REGIONAL;22/03/2021;2021;12;RA_Acores;All;4110;724;0;4834;22160;12651;0;34811;0,091270037;0,052105471;NA;NA
174;REGIONAL;29/03/2021;2021;13;RA_Acores;All;1964;758;0;2722;24124;13409;0;37533;0,099359133;0,055227434;NA;NA
175;REGIONAL;05/04/2021;2021;14;RA_Acores;All;3870;2345;0;6215;27994;15754;0;43748;0,11529844;0,064885748;NA;NA
176;REGIONAL;12/04/2021;2021;15;RA_Acores;All;4220;2404;0;6624;32214;18158;0;50372;0,132679286;0,074787064;NA;NA
177;REGIONAL;19/04/2021;2021;16;RA_Acores;All;7961;1056;0;9017;40175;19214;0;59389;0,16546813;0,079136394;NA;NA
178;REGIONAL;26/04/2021;2021;17;RA_Acores;All;9244;2949;2;12195;49419;22163;2;71584;0,203541245;0,091282393;NA;NA
179;REGIONAL;03/05/2021;2021;18;RA_Acores;All;9693;2824;0;12517;59112;24987;2;84101;0,243463648;0,102913557;NA;NA
180;REGIONAL;10/05/2021;2021;19;RA_Acores;All;8643;2245;0;10888;67755;27232;2;94989;0,279061434;0,112160003;NA;NA
181;REGIONAL;17/05/2021;2021;20;RA_Acores;All;11199;4765;0;15964;78954;31997;2;110953;0,325186576;0,131785532;NA;NA
182;REGIONAL;24/05/2021;2021;21;RA_Acores;All;5339;8104;3;13446;84293;40101;5;124399;0,34717623;0,165163347;NA;NA
183;REGIONAL;31/05/2021;2021;22;RA_Acores;All;5419;9304;2;14725;89712;49405;7;139124;0,369495379;0,203483583;NA;NA
184;REGIONAL;07/06/2021;2021;23;RA_Acores;All;7002;10450;1;17453;96714;59855;8;156577;0,398334404;0,246523831;NA;NA
185;AGES;04/01/2021;2021;1;All;0-17 anos;4;0;0;4;4;0;0;4;2,33E-06;0;NA;NA
186;AGES;04/01/2021;2021;1;All;18-24 anos;1782;1;0;1783;3137;1;0;3138;0,004044084;1,29E-06;NA;NA
187;AGES;04/01/2021;2021;1;All;25-49 anos;27428;5;0;27433;51148;6;0;51154;0,015219661;1,79E-06;NA;NA
188;AGES;04/01/2021;2021;1;All;50-64 anos;12946;4;0;12950;22134;4;0;22138;0,010237359;1,85E-06;NA;NA
189;AGES;04/01/2021;2021;1;All;65-79 anos;2283;1;0;2284;3229;1;0;3230;0,002012388;6,23E-07;NA;NA
190;AGES;04/01/2021;2021;1;All;80 ou mais anos;3764;2;0;3766;4029;2;0;4031;0,005961267;2,96E-06;NA;NA
191;AGES;04/01/2021;2021;1;All;Desconhecido;1;0;0;1;1;0;0;1;NA;NA;NA;NA
192;AGES;11/01/2021;2021;2;All;0-17 anos;15;0;0;15;19;0;0;19;1,11E-05;0;NA;NA
193;AGES;11/01/2021;2021;2;All;18-24 anos;1395;55;0;1450;4532;56;0;4588;0,005842457;7,22E-05;NA;NA
194;AGES;11/01/2021;2021;2;All;25-49 anos;16335;779;0;17114;67483;785;0;68268;0,020080324;0,000233586;NA;NA
195;AGES;11/01/2021;2021;2;All;50-64 anos;11655;301;0;11956;33789;305;0;34094;0,015627999;0,000141068;NA;NA
196;AGES;11/01/2021;2021;2;All;65-79 anos;5512;27;0;5539;8741;28;0;8769;0,005447596;1,75E-05;NA;NA
