;TYPE;DATE;YEAR;WEEK;REGION;AGEGROUP;TOTAL_VAC_1;TOTAL_VAC_2;TOTAL_VAC_UNK;TOTAL;CUMUL_VAC_1;CUMUL_VAC_2;CUMUL_VAC_UNK;CUMUL;CUMUL_VAC_INIT;CUMUL_VAC_COMPLETE;CUMUL_VAC_LEAST;COVER_1_VAC;COVER;COVER_INIT;COVER_COMPLETE;COVER_LEAST
145;REGIONAL;29/03/21;2021;13;ARS Norte;All;54169;32724;1;86894;448719;188121;23;636863;260662;188121;448783;0,126046398;0,052843705;0,073220671;0,052843705;0,126064376
146;REGIONAL;05/04/21;2021;14;ARS Norte;All;82499;13708;5;96212;531218;201829;28;733075;329494;201829;531323;0,149220593;0,05669432;0,092555768;0,05669432;0,149250088
147;REGIONAL;12/04/21;2021;15;ARS Norte;All;136056;19194;2;155252;667274;221023;30;888327;446363;221023;667386;0,187439097;0,062085967;0,125384591;0,062085967;0,187470558
148;REGIONAL;19/04/21;2021;16;ARS Norte;All;65261;46486;2;111749;732535;267509;32;1000076;465139;267509;732648;0,205771091;0,075144012;0,130658821;0,075144012;0,205802833
149;REGIONAL;26/04/21;2021;17;ARS Norte;All;126864;36757;2;163623;859399;304266;34;1163699;555271;304266;859537;0,241407536;0,085469154;0,155977147;0,085469154;0,241446301
150;REGIONAL;03/05/21;2021;18;ARS Norte;All;155701;73301;4;229006;1015100;377567;38;1392705;637883;377567;1015450;0,285144374;0,106059606;0,179183084;0,106059606;0,28524269
151;REGIONAL;10/05/21;2021;19;ARS Norte;All;100030;101084;8;201122;1115130;478651;46;1593827;643590;478651;1122241;0,313243076;0,134454379;0,180786196;0,134454379;0,315240575
152;REGIONAL;17/05/21;2021;20;ARS Norte;All;111020;71186;4;182210;1226150;549837;50;1776037;691057;549837;1240894;0,344428898;0,154450721;0,194119807;0,154450721;0,348570528
153;REGIONAL;24/05/21;2021;21;ARS Norte;All;73139;129168;12;202319;1299289;679005;62;1978356;655195;679005;1334200;0,364973844;0,190734367;0,184046073;0,190734367;0,374780439
154;REGIONAL;31/05/21;2021;22;ARS Norte;All;55042;172576;31;227649;1354331;851581;93;2206005;561932;851581;1413513;0,380435293;0,239211439;0,15784824;0,239211439;0,397059679
155;REGIONAL;07/06/21;2021;23;ARS Norte;All;106863;106645;9;213517;1461194;958226;102;2419522;569869;958226;1528095;0,410453402;0,269168312;0,160077765;0,269168312;0,429246077
156;REGIONAL;14/06/21;2021;24;ARS Norte;All;105183;152489;12;257684;1566377;1110715;114;2677206;538244;1110715;1648959;0,439999596;0,31200289;0,151194216;0,31200289;0,463197106
157;REGIONAL;21/06/21;2021;25;ARS Norte;All;146326;105421;5;251752;1712703;1216136;119;2928958;595710;1216136;1811846;0,48110297;0,341615938;0,167336573;0,341615938;0,508952511
158;REGIONAL;28/06/21;2021;26;ARS Norte;All;163713;117311;10;281034;1876416;1333447;129;3209992;648547;1333447;1981994;0,527090401;0,37456892;0,182178631;0,37456892;0,556747551
159;REGIONAL;05/07/21;2021;27;ARS Norte;All;176088;158040;14;334142;2052504;1491487;143;3544134;680880;1491487;2172367;0,576554003;0,418962789;0,191261059;0,418962789;0,610223849
160;REGIONAL;12/07/21;2021;28;ARS Norte;All;105341;156912;19;262272;2157845;1648399;162;3806406;678772;1648399;2327171;0,606144579;0,4630398;0,190668917;0,4630398;0,653708717
161;REGIONAL;19/07/21;2021;29;ARS Norte;All;51694;189593;13;241300;2209539;1837992;175;4047706;592670;1837992;2430662;0,620665565;0,516296994;0,166482629;0,516296994;0,682779623
162;REGIONAL;26/07/21;2021;30;ARS Norte;All;35184;185372;16;220572;2244723;2023364;191;4268278;478150;2023364;2501514;0,630548847;0,568368497;0,134313646;0,568368497;0,702682144
163;REGIONAL;02/08/21;2021;31;ARS Norte;All;41612;189820;19;231451;2286335;2213184;210;4499729;368372;2213184;2581556;0,642237772;0,621689456;0,103476705;0,621689456;0,725166161
164;REGIONAL;09/08/21;2021;32;ARS Norte;All;118887;147859;5;266751;2405222;2361043;215;4766480;398802;2361043;2759845;0,675633457;0,663223454;0,112024576;0,663223454;0,77524803
165;REGIONAL;16/08/21;2021;33;ARS Norte;All;148365;80847;6;229218;2553587;2441890;221;4995698;504506;2441890;2946396;0,717309592;0,685933599;0,141717119;0,685933599;0,827650718
166;REGIONAL;04/01/21;2021;1;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA
167;REGIONAL;11/01/21;2021;2;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA
168;REGIONAL;18/01/21;2021;3;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA
169;REGIONAL;25/01/21;2021;4;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA
170;REGIONAL;01/02/21;2021;5;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA
171;REGIONAL;08/02/21;2021;6;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA
172;REGIONAL;15/02/21;2021;7;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA
173;REGIONAL;22/02/21;2021;8;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA
174;REGIONAL;01/03/21;2021;9;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA
175;REGIONAL;08/03/21;2021;10;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA
176;REGIONAL;15/03/21;2021;11;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA
177;REGIONAL;22/03/21;2021;12;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA
178;REGIONAL;29/03/21;2021;13;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA
179;REGIONAL;05/04/21;2021;14;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA
180;REGIONAL;12/04/21;2021;15;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA
181;REGIONAL;19/04/21;2021;16;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA
182;REGIONAL;26/04/21;2021;17;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA
183;REGIONAL;03/05/21;2021;18;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA
184;REGIONAL;10/05/21;2021;19;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA
185;REGIONAL;17/05/21;2021;20;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA
186;REGIONAL;24/05/21;2021;21;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA
187;REGIONAL;31/05/21;2021;22;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA
188;REGIONAL;07/06/21;2021;23;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA
189;REGIONAL;14/06/21;2021;24;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA
190;REGIONAL;21/06/21;2021;25;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA
191;REGIONAL;28/06/21;2021;26;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA
192;REGIONAL;05/07/21;2021;27;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA
193;REGIONAL;12/07/21;2021;28;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA
194;REGIONAL;19/07/21;2021;29;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA
195;REGIONAL;26/07/21;2021;30;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA
196;REGIONAL;02/08/21;2021;31;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA
197;REGIONAL;09/08/21;2021;32;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA
198;REGIONAL;16/08/21;2021;33;Outro;All;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA
199;REGIONAL;04/01/21;2021;1;RA_Madeira;All;1728;0;0;1728;2370;0;0;2370;2370;0;2370;0,009333538;0;0,009333538;0;0,009333538
200;REGIONAL;11/01/21;2021;2;RA_Madeira;All;1766;0;0;1766;4136;0;0;4136;4136;0;4136;0,016288402;0;0,016288402;0;0,016288402
201;REGIONAL;18/01/21;2021;3;RA_Madeira;All;1085;540;0;1625;5221;540;0;5761;4681;540;5221;0,020561351;0,002126629;0,018434722;0,002126629;0,020561351
202;REGIONAL;25/01/21;2021;4;RA_Madeira;All;416;1632;0;2048;5637;2172;0;7809;3465;2172;5637;0,022199643;0,008553774;0,013645869;0,008553774;0,022199643
203;REGIONAL;01/02/21;2021;5;RA_Madeira;All;2239;1521;0;3760;7876;3693;0;11569;4183;3693;7876;0,031017277;0,014543779;0,016473498;0,014543779;0,031017277
204;REGIONAL;08/02/21;2021;6;RA_Madeira;All;3170;1089;0;4259;11046;4782;0;15828;6264;4782;11046;0,043501376;0,018832481;0,024668896;0,018832481;0,043501376
205;REGIONAL;15/02/21;2021;7;RA_Madeira;All;2508;640;0;3148;13554;5422;0;18976;8132;5422;13554;0,053378386;0,02135293;0,032025457;0,02135293;0,053378386
206;REGIONAL;22/02/21;2021;8;RA_Madeira;All;2266;2160;0;4426;15820;7582;0;23402;8238;7582;15820;0,062302352;0,029859446;0,032442906;0,029859446;0,062302352
207;REGIONAL;01/03/21;2021;9;RA_Madeira;All;1442;3121;0;4563;17262;10703;0;27965;6560;10703;17263;0,067981238;0,042150573;0,025834603;0,042150573;0,067985177
208;REGIONAL;08/03/21;2021;10;RA_Madeira;All;4913;2399;0;7312;22175;13102;0;35277;9074;13102;22176;0,087329624;0,051598319;0,035735243;0,051598319;0,087333562
209;REGIONAL;15/03/21;2021;11;RA_Madeira;All;3128;2354;0;5482;25303;15456;0;40759;9848;15456;25304;0,099648319;0,060868846;0,038783411;0,060868846;0,099652257
210;REGIONAL;22/03/21;2021;12;RA_Madeira;All;5305;187;0;5492;30608;15643;0;46251;14966;15643;30609;0,120540479;0,06160529;0,058939127;0,06160529;0,120544417
211;REGIONAL;29/03/21;2021;13;RA_Madeira;All;1218;1271;0;2489;31826;16914;0;48740;14913;16914;31827;0,125337209;0,066610744;0,058730403;0,066610744;0,125341147
212;REGIONAL;05/04/21;2021;14;RA_Madeira;All;10231;1305;0;11536;42057;18219;0;60276;23839;18219;42058;0,165628951;0,071750097;0,093882791;0,071750097;0,165632889
213;REGIONAL;12/04/21;2021;15;RA_Madeira;All;8447;1310;0;9757;50504;19529;0;70033;30977;19529;50506;0,198894941;0,076909142;0,121993675;0,076909142;0,198902817
214;REGIONAL;19/04/21;2021;16;RA_Madeira;All;9840;2140;0;11980;60344;21669;0;82013;38678;21669;60347;0,237646846;0,085336893;0,152321767;0,085336893;0,23765866
215;REGIONAL;26/04/21;2021;17;RA_Madeira;All;8840;812;0;9652;69184;22481;0;91665;46707;22481;69188;0,272460549;0,088534713;0,183941589;0,088534713;0,272476302
216;REGIONAL;03/05/21;2021;18;RA_Madeira;All;7632;5299;0;12931;76816;27780;0;104596;49042;27780;76822;0,302516905;0,109403244;0,19313729;0,109403244;0,302540534
217;REGIONAL;10/05/21;2021;19;RA_Madeira;All;11621;6450;0;18071;88437;34230;0;122667;54216;34230;88446;0,348282747;0,134804646;0,213513545;0,134804646;0,348318191
218;REGIONAL;17/05/21;2021;20;RA_Madeira;All;2354;7625;0;9979;90791;41855;0;132646;48945;41855;90800;0,357553274;0,164833434;0,192755284;0,164833434;0,357588718
219;REGIONAL;24/05/21;2021;21;RA_Madeira;All;3465;8993;0;12458;94256;50848;0;145104;43419;50848;94267;0,371199143;0,200249682;0,170992781;0,200249682;0,371242463
220;REGIONAL;31/05/21;2021;22;RA_Madeira;All;7583;10945;0;18528;101839;61793;0;163632;40367;61793;102160;0,401062527;0,2433533;0,15897339;0,2433533;0,40232669
221;REGIONAL;07/06/21;2021;23;RA_Madeira;All;3631;15315;0;18946;105470;77108;0;182578;30782;77108;107890;0,415362137;0,30366686;0,121225726;0,30366686;0,424892586
222;REGIONAL;14/06/21;2021;24;RA_Madeira;All;3526;8115;0;11641;108996;85223;0;194219;28713;85223;113936;0,429248237;0,335625367;0,113077587;0,335625367;0,448702953
223;REGIONAL;21/06/21;2021;25;RA_Madeira;All;12581;3704;0;16285;121577;88927;0;210504;37734;88927;126661;0,478794753;0,350212466;0,148604104;0,350212466;0,49881657
224;REGIONAL;28/06/21;2021;26;RA_Madeira;All;10008;12294;0;22302;131585;101221;0;232806;35623;101221;136844;0,518208276;0,398628718;0,140290561;0,398628718;0,538919279
225;REGIONAL;05/07/21;2021;27;RA_Madeira;All;12511;6895;0;19406;144096;108116;0;252212;41623;108116;149739;0,567479118;0,425782619;0,163919771;0,425782619;0,58970239
226;REGIONAL;12/07/21;2021;28;RA_Madeira;All;10393;5571;0;15964;154489;113687;0;268176;47688;113687;161375;0,608408848;0,447722341;0,187804964;0,447722341;0,635527306
227;REGIONAL;19/07/21;2021;29;RA_Madeira;All;4181;14656;0;18837;158670;128343;0;287013;39581;128343;167924;0,62487447;0,505440626;0,155877963;0,505440626;0,661318589
228;REGIONAL;26/07/21;2021;30;RA_Madeira;All;5512;13629;0;19141;164182;141972;0;306154;34698;141972;176670;0,646581838;0,559114377;0,136647724;0,559114377;0,695762101
229;REGIONAL;02/08/21;2021;31;RA_Madeira;All;4369;14141;0;18510;168551;156113;0;324664;26992;156113;183105;0,663787841;0,614804488;0,106299941;0,614804488;0,721104429
230;REGIONAL;09/08/21;2021;32;RA_Madeira;All;5114;10949;0;16063;173665;167062;0;340727;22779;167062;189841;0,683927805;0,657923859;0,089708297;0,657923859;0,747632156
231;REGIONAL;16/08/21;2021;33;RA_Madeira;All;3313;8079;0;11392;176978;175141;0;352119;19193;175141;194334;0,696975067;0,689740591;0,075585906;0,689740591;0,765326497
232;REGIONAL;04/01/21;2021;1;RA_Acores;All;3646;2;0;3648;5634;2;0;5636;5632;2;5634;0,023261671;8,26E-06;0,023253413;8,26E-06;0,023261671
233;REGIONAL;11/01/21;2021;2;RA_Acores;All;1;0;0;1;5635;2;0;5637;5633;2;5635;0,0232658;8,26E-06;0,023257542;8,26E-06;0,0232658
234;REGIONAL;18/01/21;2021;3;RA_Acores;All;31;1926;7;1964;5666;1928;7;7601;3738;1928;5666;0,023393793;0,00796033;0,015433462;0,00796033;0,023393793
235;REGIONAL;25/01/21;2021;4;RA_Acores;All;280;3500;47;3827;5946;5428;54;11428;518;5428;5946;0,024549857;0,022411138;0,002138719;0,022411138;0,024549857
236;REGIONAL;01/02/21;2021;5;RA_Acores;All;1881;17;0;1898;7827;5445;54;13326;2382;5445;7827;0,032316134;0,022481327;0,009834807;0,022481327;0,032316134
237;REGIONAL;08/02/21;2021;6;RA_Acores;All;1059;4;0;1063;8886;5449;54;14389;3437;5449;8886;0,036688536;0,022497843;0,014190693;0,022497843;0,036688536
238;REGIONAL;15/02/21;2021;7;RA_Acores;All;2079;322;3;2404;10965;5771;57;16793;5194;5771;10965;0,045272315;0,023827317;0,021444998;0,023827317;0,045272315
239;REGIONAL;22/02/21;2021;8;RA_Acores;All;1481;1617;13;3111;12446;7388;70;19904;5058;7388;12446;0,051387071;0,03050359;0,020883481;0,03050359;0,051387071
240;REGIONAL;01/03/21;2021;9;RA_Acores;All;762;1156;8;1926;13208;8544;78;21830;4664;8544;13208;0,054533218;0,035276485;0,019256733;0,035276485;0,054533218
241;REGIONAL;08/03/21;2021;10;RA_Acores;All;2620;2063;9;4692;15828;10607;87;26522;5222;10607;15829;0,06535068;0,043794204;0,021560605;0,043794204;0,065354809
242;REGIONAL;15/03/21;2021;11;RA_Acores;All;2541;1440;8;3989;18369;12047;95;30511;6324;12047;18371;0,075841966;0,049739679;0,026110545;0,049739679;0,075850224
243;REGIONAL;22/03/21;2021;12;RA_Acores;All;4118;744;0;4862;22487;12791;95;35373;9700;12791;22491;0,092844373;0,052811508;0,04004938;0,052811508;0,092860888
244;REGIONAL;29/03/21;2021;13;RA_Acores;All;1952;766;0;2718;24439;13557;95;38091;10887;13557;24444;0,100903795;0,05597417;0,044950269;0,05597417;0,100924439
245;REGIONAL;05/04/21;2021;14;RA_Acores;All;3894;2369;2;6265;28333;15926;97;44356;12418;15926;28344;0,11698135;0,065755302;0,051271465;0,065755302;0,117026767
246;REGIONAL;12/04/21;2021;15;RA_Acores;All;4247;2413;0;6660;32580;18339;97;51016;14252;18339;32591;0,134516373;0,075718102;0,058843688;0,075718102;0,13456179
247;REGIONAL;19/04/21;2021;16;RA_Acores;All;8000;1061;0;9061;40580;19400;97;60077;21191;19400;40591;0,16754679;0,080098761;0,087493446;0,080098761;0,167592206
248;REGIONAL;26/04/21;2021;17;RA_Acores;All;9279;2968;1;12248;49859;22368;98;72325;27505;22368;49873;0,205857944;0,092353046;0,113562702;0,092353046;0,205915748
249;REGIONAL;03/05/21;2021;18;RA_Acores;All;9759;2837;0;12596;59618;25205;98;84921;34430;25205;59635;0,246150924;0,104066457;0,142154657;0,104066457;0,246221114
250;REGIONAL;10/05/21;2021;19;RA_Acores;All;9467;2315;1;11783;69085;27520;99;96704;41583;27520;69103;0,285238294;0,113624634;0,171687978;0,113624634;0,285312612
251;REGIONAL;17/05/21;2021;20;RA_Acores;All;12181;5094;0;17275;81266;32614;99;113979;48675;32614;81289;0,335531232;0,134656752;0,200969443;0,134656752;0,335626195
252;REGIONAL;24/05/21;2021;21;RA_Acores;All;5677;8207;0;13884;86943;40821;99;127863;46145;40821;86966;0,358970442;0,168541831;0,190523573;0,168541831;0,359065404
253;REGIONAL;31/05/21;2021;22;RA_Acores;All;5494;10158;0;15652;92437;50979;99;143515;41485;50979;92464;0,381654081;0,210482203;0,171283356;0,210482203;0,381765558
254;REGIONAL;07/06/21;2021;23;RA_Acores;All;7920;12016;4;19940;100357;62995;103;163455;37391;62995;100386;0,414354193;0,260093889;0,15438004;0,260093889;0,414473929
255;REGIONAL;14/06/21;2021;24;RA_Acores;All;9314;7720;1;17035;109671;70715;104;180490;39461;70715;110176;0,452809856;0,291968241;0,16292666;0,291968241;0,454894901
256;REGIONAL;21/06/21;2021;25;RA_Acores;All;7554;10155;0;17709;117225;80870;104;198199;39680;80870;120550;0,483998827;0,333896227;0,163830868;0,333896227;0,497727094
257;REGIONAL;28/06/21;2021;26;RA_Acores;All;6714;12533;7;19254;123939;93403;111;217453;35410;93403;128813;0,511719605;0,385642504;0,146200883;0,385642504;0,531843386
258;REGIONAL;05/07/21;2021;27;RA_Acores;All;6174;16162;7;22343;130113;109565;118;239796;27163;109565;136728;0,537210829;0,452372203;0,112150652;0,452372203;0,564522855
259;REGIONAL;12/07/21;2021;28;RA_Acores;All;2849;11754;3;14606;132962;121319;121;254402;19886;121319;141205;0,548973786;0,500902143;0,082105359;0,500902143;0,583007502
260;REGIONAL;19/07/21;2021;29;RA_Acores;All;5736;8955;2;14693;138698;130274;123;269095;18454;130274;148728;0,572656595;0,537875566;0,076192914;0,537875566;0,61406848
261;REGIONAL;26/07/21;2021;30;RA_Acores;All;7165;8882;5;16052;145863;139156;128;285147;19482;139156;158638;0,602239462;0,574547587;0,080437323;0,574547587;0,654984909
262;REGIONAL;02/08/21;2021;31;RA_Acores;All;9743;6579;3;16325;155606;145735;131;301472;26301;145735;172036;0,642466381;0,601710976;0,108591624;0,601710976;0,7103026
263;REGIONAL;09/08/21;2021;32;RA_Acores;All;5030;6549;4;11583;160636;152284;135;313055;26361;152284;178645;0,663234256;0,628750501;0,108839352;0,628750501;0,737589853
264;REGIONAL;16/08/21;2021;33;RA_Acores;All;2254;7316;2;9572;162890;159600;137;322627;22039;159600;181639;0,672540576;0,658956817;0,09099467;0,658956817;0,749951487
265;AGES;04/01/21;2021;1;All;0-17 anos;4;0;0;4;6;0;0;6;6;0;6;3,53E-06;0;3,53E-06;0;3,53E-06
266;AGES;04/01/21;2021;1;All;18-24 anos;1802;2;0;1804;3162;3;0;3165;3159;3;3162;0,004047749;3,84E-06;0,004043908;3,84E-06;0,004047749
267;AGES;04/01/21;2021;1;All;25-49 anos;27615;47;0;27662;51423;52;0;51475;51377;52;51429;0,015435107;1,56E-05;0,0154213;1,56E-05;0,015436908
268;AGES;04/01/21;2021;1;All;50-64 anos;12988;8;0;12996;22207;8;0;22215;22202;8;22210;0,010213961;3,68E-06;0,010211661;3,68E-06;0,010215341
269;AGES;04/01/21;2021;1;All;65-79 anos;2309;1;0;2310;3262;1;0;3263;3261;1;3262;0,002003614;6,14E-07;0,002003;6,14E-07;0,002003614
270;AGES;04/01/21;2021;1;All;80 ou mais anos;3796;6;0;3802;4063;6;0;4069;4057;6;4063;0,005961062;8,80E-06;0,005952259;8,80E-06;0,005961062
271;AGES;04/01/21;2021;1;All;Desconhecido;1;0;0;1;1;0;0;1;1;0;1;NA;NA;NA;NA;NA
272;AGES;11/01/21;2021;2;All;0-17 anos;15;0;0;15;21;0;0;21;21;0;21;1,23E-05;0;1,23E-05;0;1,23E-05
273;AGES;11/01/21;2021;2;All;18-24 anos;1418;56;0;1474;4580;59;0;4639;4521;59;4580;0,005862963;7,55E-05;0,005787436;7,55E-05;0,005862963
274;AGES;11/01/21;2021;2;All;25-49 anos;16569;790;0;17359;67992;842;0;68834;67156;842;67998;0,020408451;0,000252734;0,020157518;0,000252734;0,020410252
275;AGES;11/01/21;2021;2;All;50-64 anos;11680;303;0;11983;33887;311;0;34198;33579;311;33890;0,015586099;0,000143042;0,015444436;0,000143042;0,015587479
276;AGES;11/01/21;2021;2;All;65-79 anos;5535;27;0;5562;8797;28;0;8825;8769;28;8797;0,00540337;1,72E-05;0,005386172;1,72E-05;0,00540337
277;AGES;11/01/21;2021;2;All;80 ou mais anos;14484;0;1;14485;18547;6;1;18554;18541;6;18547;0,027211373;8,80E-06;0,02720257;8,80E-06;0,027211373
278;AGES;11/01/21;2021;2;All;Desconhecido;0;0;0;0;1;0;0;1;1;0;1;NA;NA;NA;NA;NA
279;AGES;18/01/21;2021;3;All;0-17 anos;69;1;0;70;90;1;0;91;89;1;90;5,29E-05;5,88E-07;5,23E-05;5,88E-07;5,29E-05
280;AGES;18/01/21;2021;3;All;18-24 anos;3829;1196;0;5025;8409;1255;0;9664;7154;1255;8409;0,010764553;0,001606554;0,009157999;0,001606554;0,010764553
281;AGES;18/01/21;2021;3;All;25-49 anos;37492;21714;5;59211;105484;22556;5;128045;82935;22556;105491;0,031662035;0,0067704;0,024893736;0,0067704;0,031664136
282;AGES;18/01/21;2021;3;All;50-64 anos;27406;8579;2;35987;61293;8890;2;70185;52406;8890;61296;0,028191305;0,004088896;0,024103789;0,004088896;0,028192685
283;AGES;18/01/21;2021;3;All;65-79 anos;14085;911;1;14997;22882;939;1;23822;21943;939;22882;0,014054782;0,000576761;0,013478021;0,000576761;0,014054782
284;AGES;18/01/21;2021;3;All;80 ou mais anos;39017;257;2;39276;57564;263;3;57830;57301;263;57564;0,084455464;0,000385862;0,084069602;0,000385862;0,084455464
285;AGES;18/01/21;2021;3;All;Desconhecido;0;0;0;0;1;0;0;1;1;0;1;NA;NA;NA;NA;NA
286;AGES;25/01/21;2021;4;All;0-17 anos;14;3;0;17;104;4;0;108;100;4;104;6,11E-05;2,35E-06;5,88E-05;2,35E-06;6,11E-05
287;AGES;25/01/21;2021;4;All;18-24 anos;1373;1628;1;3002;9782;2883;1;12666;6900;2883;9783;0,012522162;0,003690594;0,008832848;0,003690594;0,012523442
288;AGES;25/01/21;2021;4;All;25-49 anos;15620;26085;12;41717;121104;48641;17;169762;72470;48641;121111;0,036350528;0,014600063;0,021752566;0,014600063;0,036352629
289;AGES;25/01/21;2021;4;All;50-64 anos;10760;12408;9;23177;72053;21298;11;93362;50758;21298;72056;0,033140295;0,009795873;0,023345802;0,009795873;0,033141675
290;AGES;25/01/21;2021;4;All;65-79 anos;6527;2139;14;8680;29409;3078;15;32502;26331;3078;29409;0,018063853;0,001890596;0,016173257;0,001890596;0,018063853
291;AGES;25/01/21;2021;4;All;80 ou mais anos;7364;3370;23;10757;64928;3633;26;68587;61295;3633;64928;0,095259614;0,005330184;0,08992943;0,005330184;0,095259614
292;AGES;25/01/21;2021;4;All;Desconhecido;0;0;0;0;1;0;0;1;1;0;1;NA;NA;NA;NA;NA
293;AGES;01/02/21;2021;5;All;0-17 anos;35;4;0;39;139;8;0;147;131;8;139;8,17E-05;4,70E-06;7,70E-05;4,70E-06;8,17E-05
294;AGES;01/02/21;2021;5;All;18-24 anos;980;941;0;1921;10762;3824;1;14587;6940;3824;10764;0,013776683;0,00489519;0,008884053;0,00489519;0,013779243
295;AGES;01/02/21;2021;5;All;25-49 anos;10032;12522;1;22555;131136;61163;18;192317;69985;61163;131148;0,039361729;0,018358661;0,021006669;0,018358661;0,039365331
296;AGES;01/02/21;2021;5;All;50-64 anos;5538;9209;0;14747;77591;30507;11;108109;47088;30507;77595;0,035687461;0,01403149;0,02165781;0,01403149;0,035689301
297;AGES;01/02/21;2021;5;All;65-79 anos;2747;4169;0;6916;32156;7247;15;39418;24909;7247;32156;0,019751139;0,004451316;0,015299823;0,004451316;0,019751139
298;AGES;01/02/21;2021;5;All;80 ou mais anos;4526;10641;0;15167;69454;14274;26;83754;55180;14274;69454;0,101899969;0,020942209;0,080957761;0,020942209;0,101899969
299;AGES;01/02/21;2021;5;All;Desconhecido;0;0;0;0;1;0;0;1;1;0;1;NA;NA;NA;NA;NA
300;AGES;08/02/21;2021;6;All;0-17 anos;37;67;0;104;176;75;0;251;101;75;176;0,000103427;4,41E-05;5,94E-05;4,41E-05;0,000103427
301;AGES;08/02/21;2021;6;All;18-24 anos;1460;3054;0;4514;12222;6878;1;19101;5346;6878;12224;0,015645662;0,008804685;0,006843537;0,008804685;0,015648222
302;AGES;08/02/21;2021;6;All;25-49 anos;13824;30798;3;44625;144960;91961;21;236942;53011;91961;144972;0,043511135;0,027602977;0,01591176;0,027602977;0,043514737
303;AGES;08/02/21;2021;6;All;50-64 anos;6876;22266;3;29145;84467;52773;14;137254;31698;52773;84471;0,038850031;0,024272588;0,014579283;0,024272588;0,038851871
304;AGES;08/02/21;2021;6;All;65-79 anos;3739;11511;2;15252;35895;18758;17;54670;17137;18758;35895;0,02204774;0,011521703;0,010526038;0,011521703;0,02204774
305;AGES;08/02/21;2021;6;All;80 ou mais anos;14834;31520;2;46356;84288;45794;28;130110;38494;45794;84288;0,123663786;0,067187019;0,056476768;0,067187019;0,123663786
306;AGES;08/02/21;2021;6;All;Desconhecido;1;0;0;1;2;0;0;2;2;0;2;NA;NA;NA;NA;NA
307;AGES;15/02/21;2021;7;All;0-17 anos;32;16;0;48;208;91;0;299;117;91;208;0,000122232;5,35E-05;6,88E-05;5,35E-05;0,000122232
308;AGES;15/02/21;2021;7;All;18-24 anos;2295;1731;0;4026;14517;8609;1;23127;5910;8609;14519;0,018583544;0,011020578;0,007565526;0,011020578;0,018586104
309;AGES;15/02/21;2021;7;All;25-49 anos;22280;18964;7;41251;167240;110925;28;278193;56327;110925;167252;0,050198691;0,033295203;0,016907089;0,033295203;0,050202293
310;AGES;15/02/21;2021;7;All;50-64 anos;25097;12950;2;38049;109564;65723;16;175303;43845;65723;109568;0,050393229;0,030228854;0,020166214;0,030228854;0,050395068
