"";"TYPE";"DATE";"YEAR";"WEEK";"REGION";"AGEGROUP";"TOTAL_VAC_1";"TOTAL_VAC_2";"TOTAL_VAC_UNK";"TOTAL";"CUMUL_VAC_1";"CUMUL_VAC_2";"CUMUL_VAC_UNK";"CUMUL";"CUMUL_VAC_INIT";"CUMUL_VAC_COMPLETE";"CUMUL_VAC_LEAST";"COVER_1_VAC";"COVER_INIT";"COVER_COMPLETE";"COVER_LEAST"
"22";"REGIONAL";2021-05-31;2021;22;"ARS Alentejo";"All";17396;7296;0;24692;218232;126109;4;344345;100246;127502;227748;0,465509959428501;0,213834411969232;0,271974095673653;0,485808507642885
"23";"REGIONAL";2021-06-07;2021;23;"ARS Alentejo";"All";13812;15263;0;29075;232044;141372;4;373420;98834;143360;242194;0,494972291073844;0,210822479426282;0,305800743170891;0,516623222597173
"24";"REGIONAL";2021-06-14;2021;24;"ARS Alentejo";"All";10229;19238;1;29468;242273;160610;5;402888;91030;163067;254097;0,516791737236616;0,194175792765389;0,347837679873379;0,542013472638769
"25";"REGIONAL";2021-06-21;2021;25;"ARS Alentejo";"All";10551;14178;1;24730;252824;174788;6;427618;89478;177940;267418;0,53929804053737;0,190865226684187;0,379563227119338;0,570428453803525
"26";"REGIONAL";2021-06-28;2021;26;"ARS Alentejo";"All";10978;28743;3;39724;263802;203531;9;467342;73155;207337;280492;0,562715176129795;0,156046689220609;0,442269870862326;0,598316560082935
"27";"REGIONAL";2021-07-05;2021;27;"ARS Alentejo";"All";15350;27800;1;43151;279152;231331;10;510493;60034;236513;296547;0,595458210502515;0,128058327396214;0,504505100234214;0,632563427630428
"28";"REGIONAL";2021-07-12;2021;28;"ARS Alentejo";"All";8192;20297;1;28490;287344;251628;11;538983;49931;258286;308217;0,612932538683709;0,106507651417869;0,550949014722633;0,657456666140503
"29";"REGIONAL";2021-07-19;2021;29;"ARS Alentejo";"All";3519;16730;3;20252;290863;268358;14;559235;39784;276290;316074;0,620438905977364;0,0848631191846451;0,589353287741947;0,674216406926592
"30";"REGIONAL";2021-07-26;2021;30;"ARS Alentejo";"All";2244;16493;0;18737;293107;284851;14;577972;29124;293806;322930;0,625225574976216;0,0621243083433944;0,626716609570778;0,688840917914173
"31";"REGIONAL";2021-08-02;2021;31;"ARS Alentejo";"All";4954;19961;13;24928;298061;304812;27;602900;19072;314889;333961;0,635792936036962;0,0406824202968417;0,671688687334952;0,712371107631793
"32";"REGIONAL";2021-08-09;2021;32;"ARS Alentejo";"All";14848;14406;0;29254;312909;319218;27;632154;25154;330951;356105;0,667465155865376;0,0536559144372251;0,705950486559358;0,759606400996583
"33";"REGIONAL";2021-08-16;2021;33;"ARS Alentejo";"All";22145;6564;0;28709;335054;325782;27;660863;42351;339713;382064;0,714702582326867;0,0903387784181808;0,724640679860581;0,814979458278762
"34";"REGIONAL";2021-08-23;2021;34;"ARS Alentejo";"All";12927;4576;0;17503;347981;330358;27;678366;51412;345709;397121;0,742277123391112;0,109666767633244;0,737430727684609;0,847097495317853
"35";"REGIONAL";2021-08-30;2021;35;"ARS Alentejo";"All";4730;15763;3;20496;352711;346121;30;698862;41057;362415;403472;0,752366670790654;0,087578551286044;0,773066241184978;0,860644792471022
"36";"REGIONAL";2021-01-04;2021;1;"ARS Algarve";"All";1256;3;0;1259;2319;3;0;2322;2315;4;2319;0,00496048086075787;0,00495192461951465;8,55624124322185e-06;0,00496048086075787
"37";"REGIONAL";2021-01-11;2021;2;"ARS Algarve";"All";1358;4;0;1362;3677;7;0;3684;3667;10;3677;0,00786532476283169;0,00784393415972363;2,13906031080546e-05;0,00786532476283169
"38";"REGIONAL";2021-01-18;2021;3;"ARS Algarve";"All";3394;946;0;4340;7071;953;0;8024;6115;956;7071;0,0151252954577054;0,0130803538005754;0,00204494165713002;0,0151252954577054
"39";"REGIONAL";2021-01-25;2021;4;"ARS Algarve";"All";2149;1229;0;3378;9220;2182;0;11402;7035;2185;9220;0,0197221360656264;0,0150482892865164;0,00467384677910994;0,0197221360656264
"40";"REGIONAL";2021-02-01;2021;5;"ARS Algarve";"All";1218;1244;0;2462;10438;3426;0;13864;7010;3429;10439;0,0223275115241874;0,0149948127787463;0,00733483780575193;0,0223296505844982
"41";"REGIONAL";2021-02-08;2021;6;"ARS Algarve";"All";2404;2897;0;5301;12842;6323;0;19165;6515;6328;12843;0,0274698125113638;0,0139359779248976;0,013535973646777;0,0274719515716746
"42";"REGIONAL";2021-02-15;2021;7;"ARS Algarve";"All";3207;2112;0;5319;16049;8435;0;24484;7607;8443;16050;0,0343297789281169;0,0162718317842972;0,0180600862041305;0,0343319179884277
"43";"REGIONAL";2021-02-22;2021;8;"ARS Algarve";"All";8517;1066;0;9583;24566;9501;0;34067;15048;9519;24567;0,052548155595247;0,0321885795570006;0,0203617150985572;0,0525502946555578
"44";"REGIONAL";2021-03-01;2021;9;"ARS Algarve";"All";4662;563;0;5225;29228;10064;0;39292;19141;10089;29230;0,0625204547642221;0,0409437534091274;0,0215809794757163;0,0625247328848437
"45";"REGIONAL";2021-03-08;2021;10;"ARS Algarve";"All";5136;1551;0;6687;34364;11615;0;45979;22727;11640;34367;0,0735066685205189;0,0486144236836758;0,0248986620177756;0,0735130857014513
"46";"REGIONAL";2021-03-15;2021;11;"ARS Algarve";"All";2714;3017;0;5731;37078;14632;0;51710;22424;14657;37081;0,079312078204045;0,0479662884095017;0,0313522069754757;0,0793184953849774
"47";"REGIONAL";2021-03-22;2021;12;"ARS Algarve";"All";9439;4313;0;13752;46517;18945;0;65462;27546;18974;46520;0,0995026684777377;0,0589225553214473;0,0405865303372229;0,0995090856586701
"48";"REGIONAL";2021-03-29;2021;13;"ARS Algarve";"All";4234;2927;0;7161;50751;21872;0;72623;28854;21901;50755;0,108559449833688;0,0617204462079808;0,0468475598669504;0,108568006074931
"49";"REGIONAL";2021-04-05;2021;14;"ARS Algarve";"All";8674;1807;0;10481;59425;23679;0;83104;35723;23710;59433;0,127113658969615;0,0764136514829036;0,0507171199691975;0,127130771452101
"50";"REGIONAL";2021-04-12;2021;15;"ARS Algarve";"All";13678;2172;0;15850;73103;25851;0;98954;47229;25882;73111;0,156371725900812;0,101025679419031;0,055363158964267;0,156388838383298
"51";"REGIONAL";2021-04-19;2021;16;"ARS Algarve";"All";7268;5517;0;12785;80371;31368;0;111739;48977;31403;80380;0,171918416239746;0,104764756842319;0,067172910940224;0,171937667782543
"52";"REGIONAL";2021-04-26;2021;17;"ARS Algarve";"All";16394;3261;0;19655;96765;34629;0;131394;62100;34679;96779;0,206986170975091;0,132835645301019;0,0741804725184227;0,207016117819442
"53";"REGIONAL";2021-05-03;2021;18;"ARS Algarve";"All";16571;8956;2;25529;113336;43585;2;156923;70254;43647;113901;0,242432539385448;0,150277543075327;0,093363565385726;0,243641108461053
"54";"REGIONAL";2021-05-10;2021;19;"ARS Algarve";"All";9732;11321;0;21053;123068;54906;2;177976;70622;54976;125598;0,263249874330207;0,151064717269703;0,117596979646841;0,268661696916545
"55";"REGIONAL";2021-05-17;2021;20;"ARS Algarve";"All";12023;10908;3;22934;135091;65814;5;200910;74211;65938;140149;0,288967796447021;0,158741804725184;0,141045358773891;0,299787163499075
"56";"REGIONAL";2021-05-24;2021;21;"ARS Algarve";"All";7620;18810;1;26431;142711;84624;6;227341;68711;84842;153553;0,305267436015358;0,146976973015754;0,181482154889357;0,328459127905111
"57";"REGIONAL";2021-05-31;2021;22;"ARS Algarve";"All";8182;12745;1;20928;150893;97369;7;248269;72544;97682;170226;0,322769227478369;0,155175991187072;0,208947689280099;0,364123680467171
"58";"REGIONAL";2021-06-07;2021;23;"ARS Algarve";"All";17058;6349;0;23407;167951;103718;7;271676;84297;104340;188637;0,359257318260088;0,180316367019968;0,223189552829442;0,40350591984941
"59";"REGIONAL";2021-06-14;2021;24;"ARS Algarve";"All";15361;13429;0;28790;183312;117147;7;300466;86238;117984;204222;0,392115423694371;0,184468283083242;0,252374891710072;0,436843174793313
"60";"REGIONAL";2021-06-21;2021;25;"ARS Algarve";"All";19352;10198;2;29552;202664;127345;9;330018;96286;128662;224948;0,433510518829078;0,205961561086215;0,275215777708853;0,481177338795067
"61";"REGIONAL";2021-06-28;2021;26;"ARS Algarve";"All";17183;16426;7;33616;219847;143771;16;363634;99093;145495;244588;0,470265992149649;0,211965903378646;0,311222579920641;0,523188483299287
"62";"REGIONAL";2021-07-05;2021;27;"ARS Algarve";"All";19192;31699;1;50892;239039;175470;17;414526;87192;177836;265028;0,511318837634627;0,18650894661975;0,3804019294324;0,56691087605215
"63";"REGIONAL";2021-07-12;2021;28;"ARS Algarve";"All";9820;26968;4;36792;248859;202438;21;451318;76024;205320;281344;0,532324409886737;0,162619921068675;0,439191863014578;0,601811784083252
"64";"REGIONAL";2021-07-19;2021;29;"ARS Algarve";"All";4342;27199;1;31542;253201;229637;22;482860;58304;233152;291456;0,541612209756254;0,124715772361202;0,498726189584915;0,623441961946117
"65";"REGIONAL";2021-07-26;2021;30;"ARS Algarve";"All";3983;24720;3;28706;257184;254357;25;511566;41580;258502;300082;0,550132086974192;0,0889421277232912;0,552951368463834;0,641893496187125
"66";"REGIONAL";2021-08-02;2021;31;"ARS Algarve";"All";3931;22605;1;26537;261115;276962;26;538103;26231;281766;307997;0,558540733055969;0,0561096910127381;0,602714467534412;0,65882415854715
"67";"REGIONAL";2021-08-09;2021;32;"ARS Algarve";"All";11424;13999;2;25425;272539;290961;28;563528;28350;296697;325047;0,58297735804661;0,0606423598113349;0,634652777035049;0,695295136846383
"68";"REGIONAL";2021-08-16;2021;33;"ARS Algarve";"All";16587;7747;2;24336;289126;298708;30;587864;39523;305614;345137;0,61845795142194;0,0845420806639643;0,653726777826501;0,738268858490465
"69";"REGIONAL";2021-08-23;2021;34;"ARS Algarve";"All";13545;5281;0;18826;302671;303989;30;606690;48289;312025;360314;0,6474315233318;0,103293083348485;0,667440293479075;0,77073337682756
"70";"REGIONAL";2021-08-30;2021;35;"ARS Algarve";"All";6478;12128;4;18610;309149;316117;34;625300;42708;325267;367975;0,661288356025198;0,0913549877538797;0,695765730114761;0,78712071786864
"71";"REGIONAL";2021-01-04;2021;1;"ARS Centro";"All";9060;15;0;9075;15712;16;0;15728;15696;18;15714;0,00946563045966625;0,0094559913247786;1,08440267485993e-05;0,0094668353515272
"72";"REGIONAL";2021-01-11;2021;2;"ARS Centro";"All";12667;25;1;12693;28379;41;1;28421;28327;54;28381;0,0170968130610278;0,0170654858726429;3,25320802457979e-05;0,0170980179528887
"73";"REGIONAL";2021-01-18;2021;3;"ARS Centro";"All";36782;6318;2;43102;65161;6359;3;71523;58763;6400;65163;0,03925597927586;0,0354015302126634;0,00385565395505753;0,0392571841677209
"74";"REGIONAL";2021-01-25;2021;4;"ARS Centro";"All";4882;8541;3;13426;70043;14900;6;84949;55100;14945;70045;0,0421971203084523;0,0331947707693235;0,00900355443098982;0,0421983252003133
"75";"REGIONAL";2021-02-01;2021;5;"ARS Centro";"All";2715;9163;0;11878;72758;24063;6;96827;48649;24112;72761;0,0438327610096994;0,0293083920718116;0,0145261762756793;0,0438345683474908
"76";"REGIONAL";2021-02-08;2021;6;"ARS Centro";"All";7546;27127;4;34677;80304;51190;10;131504;29039;51268;80307;0,0483788180010844;0,0174944273751431;0,0308861979637328;0,0483806253388758
"77";"REGIONAL";2021-02-15;2021;7;"ARS Centro";"All";25548;9998;3;35549;105852;61188;13;167053;44502;61353;105855;0,0637701066329297;0,0268100487981204;0,0369618651726008;0,0637719139707211
"78";"REGIONAL";2021-02-22;2021;8;"ARS Centro";"All";38428;3125;1;41554;144280;64313;14;208607;79767;64516;144283;0,0869208988493283;0,0480553045364179;0,0388674016507018;0,0869227061871197
"79";"REGIONAL";2021-03-01;2021;9;"ARS Centro";"All";28543;5944;1;34488;172823;70257;15;243095;102346;70490;172836;0,104116513042954;0,0616579312006747;0,0424664136393759;0,104124344840051
"80";"REGIONAL";2021-03-08;2021;10;"ARS Centro";"All";17739;13562;0;31301;190562;83819;15;274396;106498;84092;190590;0,114803301403699;0,0641592867040183;0,0506608831857341;0,114820169889752
"81";"REGIONAL";2021-03-15;2021;11;"ARS Centro";"All";16709;24224;2;40935;207271;108043;17;315331;98983;108327;207310;0,124869570456052;0,0596319055364781;0,0652611603108621;0,12489306584734
"82";"REGIONAL";2021-03-22;2021;12;"ARS Centro";"All";47886;4397;1;52284;255157;112440;18;367615;142357;112846;255203;0,153718296282909;0,0857623953250196;0,067983613470691;0,153746008795711
"83";"REGIONAL";2021-03-29;2021;13;"ARS Centro";"All";24414;16816;2;41232;279571;129256;20;408847;149939;129693;279632;0,168426411229592;0,0903301403699018;0,0781330200614495;0,168463160431351
"84";"REGIONAL";2021-04-05;2021;14;"ARS Centro";"All";49902;10263;1;60166;329473;139519;21;469013;189508;140040;329548;0,198489668052292;0,114168323392975;0,0843665281041027;0,198534851497078
"85";"REGIONAL";2021-04-12;2021;15;"ARS Centro";"All";77676;12057;2;89735;407149;151576;23;558748;254952;152278;407230;0,245285258148081;0,153594794867161;0,0917392614012892;0,24533405626845
"86";"REGIONAL";2021-04-19;2021;16;"ARS Centro";"All";30053;24213;7;54273;437202;175789;30;613021;260649;176637;437286;0,263390565696729;0,157026929333092;0,106414241821796;0,263441171154889
"87";"REGIONAL";2021-04-26;2021;17;"ARS Centro";"All";56620;17961;0;74581;493822;193750;30;687602;300406;194777;495183;0,297501054280378;0,180978372191096;0,117342611000663;0,298320983191759
"88";"REGIONAL";2021-05-03;2021;18;"ARS Centro";"All";59991;49174;1;109166;553813;242924;31;796768;316837;244183;561020;0,333642388095668;0,190877161274776;0,147107054641846;0,337984215916621
"89";"REGIONAL";2021-05-10;2021;19;"ARS Centro";"All";50678;55784;0;106462;604491;298708;31;903230;317585;300147;617732;0,364173142960419;0,191327790830773;0,180822338695102;0,372150129525875
"90";"REGIONAL";2021-05-17;2021;20;"ARS Centro";"All";44882;41759;3;86644;649373;340467;34;989874;327707;342672;670379;0,391212121212121;0,197425748539069;0,206441351888668;0,403867100427737
"91";"REGIONAL";2021-05-24;2021;21;"ARS Centro";"All";24224;56307;6;80537;673597;396774;40;1070411;302935;400002;702937;0,405805771432014;0,182501957949274;0,240979577082957;0,423481535032231
"92";"REGIONAL";2021-05-31;2021;22;"ARS Centro";"All";44298;37776;0;82074;717895;434550;40;1152485;308876;440716;749592;0,432492921260317;0,186081089222242;0,265507560696428;0,45158864991867
"93";"REGIONAL";2021-06-07;2021;23;"ARS Centro";"All";58362;40880;1;99243;776257;475430;41;1251728;325582;484141;809723;0,467652870654859;0,196145550936803;0,291668775227423;0,487814326164227
"94";"REGIONAL";2021-06-14;2021;24;"ARS Centro";"All";52001;65759;6;117766;828258;541189;47;1369494;315265;552354;867619;0,498980661485632;0,189930116272065;0,332763419483101;0,522693535755166
"95";"REGIONAL";2021-06-21;2021;25;"ARS Centro";"All";59567;47730;3;107300;887825;588919;50;1476794;329850;603658;933508;0,534866558226399;0,198716790168082;0,363671305500331;0,562388095668414
"96";"REGIONAL";2021-06-28;2021;26;"ARS Centro";"All";49909;77115;2;127026;937734;666034;52;1603820;301488;684156;985644;0,564934032170613;0,181630218687873;0,412166998011928;0,593797216699801
"97";"REGIONAL";2021-07-05;2021;27;"ARS Centro";"All";59479;104877;9;164365;997213;770911;61;1768185;259686;793465;1053151;0,600766913669498;0,156446773902042;0,47801976022652;0,634466534128562
"98";"REGIONAL";2021-07-12;2021;28;"ARS Centro";"All";28557;82095;8;110660;1025770;853006;69;1878845;216235;879860;1096095;0,617970962106151;0,130269895776854;0,530068076390144;0,660337972166998
"99";"REGIONAL";2021-07-19;2021;29;"ARS Centro";"All";16885;80722;15;97622;1042655;933728;84;1976467;163455;965081;1128536;0,628143261642268;0,0984727995662389;0,581409121031387;0,679881920597626
"100";"REGIONAL";2021-07-26;2021;30;"ARS Centro";"All";14384;68944;5;83333;1057039;1002672;89;2059800;116751;1039229;1155980;0,636808843906259;0,0703361648292066;0,626079281884451;0,696415446713657
"101";"REGIONAL";2021-08-02;2021;31;"ARS Centro";"All";19243;75080;4;94327;1076282;1077752;93;2154127;75153;1119165;1194318;0,648401710946443;0,0452756190131936;0,674236399783119;0,719512018796313
"102";"REGIONAL";2021-08-09;2021;32;"ARS Centro";"All";50454;46867;4;97325;1126736;1124619;97;2251452;93431;1174745;1268176;0,678797517922766;0,0562871257304657;0,707720344599072;0,764007470329538
"103";"REGIONAL";2021-08-16;2021;33;"ARS Centro";"All";61143;35925;6;97074;1187879;1160544;103;2348526;131760;1218400;1350160;0,715632869449967;0,079378275799747;0,734020121694078;0,813398397493825
"104";"REGIONAL";2021-08-23;2021;34;"ARS Centro";"All";50973;18343;2;69318;1238852;1178887;105;2417844;164012;1242840;1406852;0,746341345864209;0,098808361949515;0,748743900234954;0,847552262184469
"105";"REGIONAL";2021-08-30;2021;35;"ARS Centro";"All";20652;48105;3;68760;1259504;1226992;108;2486604;133639;1295444;1429083;0,758783059220435;0,0805102717031146;0,780434965961805;0,86094523766492
"106";"REGIONAL";2021-01-04;2021;1;"ARS Lisboa e Vale do Tejo";"All";12748;18;0;12766;23495;20;0;23515;23475;20;23495;0,0063817691366834;0,00637633668796096;5,43244872243745e-06;0,0063817691366834
"107";"REGIONAL";2021-01-11;2021;2;"ARS Lisboa e Vale do Tejo";"All";13247;1111;0;14358;36742;1131;0;37873;35597;1145;36742;0,00997995154798985;0,0096689438586303;0,000311007689359544;0,00997995154798985
"108";"REGIONAL";2021-01-18;2021;3;"ARS Lisboa e Vale do Tejo";"All";37829;9064;0;46893;74571;10195;0;84766;64237;10335;74572;0,0202551566840442;0,0174482104291607;0,00280721787731955;0,0202554283064803
"109";"REGIONAL";2021-01-25;2021;4;"ARS Lisboa e Vale do Tejo";"All";17296;11897;1;29194;91867;22092;1;113960;69571;22298;91869;0,0249531383392081;0,0188970445034348;0,00605663708064552;0,0249536815840803
"110";"REGIONAL";2021-02-01;2021;5;"ARS Lisboa e Vale do Tejo";"All";8736;8934;0;17670;100603;31026;1;131630;69358;31250;100608;0,0273260319411688;0,0188391889245408;0,00848820112880852;0,0273273900533494
"111";"REGIONAL";2021-02-08;2021;6;"ARS Lisboa e Vale do Tejo";"All";14400;30418;0;44818;115003;61444;1;176448;53148;61860;115008;0,0312373950213237;0,0144361892350053;0,016802563898499;0,0312387531335043
"112";"REGIONAL";2021-02-15;2021;7;"ARS Lisboa e Vale do Tejo";"All";33022;19068;0;52090;148025;80512;1;228538;66950;81080;148030;0,0402069111069402;0,0181851220983594;0,0220231471207614;0,0402082692191208
"113";"REGIONAL";2021-02-22;2021;8;"ARS Lisboa e Vale do Tejo";"All";49386;6670;0;56056;197411;87182;1;284594;109353;88063;197416;0,053621256737255;0,0297027282572351;0,0239198865922005;0,0536226148494356
"114";"REGIONAL";2021-03-01;2021;9;"ARS Lisboa e Vale do Tejo";"All";45199;12824;0;58023;242610;100006;1;342617;141510;101112;242622;0,0658983192275275;0,0384372909356062;0,0274642877611548;0,065901578696761
"115";"REGIONAL";2021-03-08;2021;10;"ARS Lisboa e Vale do Tejo";"All";33913;16589;0;50502;276523;116595;1;393119;158747;117800;276547;0,0751098509037286;0,0431192468670389;0,0319971229751566;0,0751163698421955
"116";"REGIONAL";2021-03-15;2021;11;"ARS Lisboa e Vale do Tejo";"All";26209;29029;1;55239;302732;145624;2;448358;155866;146900;302766;0,0822288033320468;0,0423367026285718;0,0399013358663031;0,0822380384948749
"117";"REGIONAL";2021-03-22;2021;12;"ARS Lisboa e Vale do Tejo";"All";89461;7677;0;97138;392193;153301;2;545496;237389;154847;392236;0,106528418089946;0,0644801784885352;0,0420599193661636;0,106540097854699
"118";"REGIONAL";2021-03-29;2021;13;"ARS Lisboa e Vale do Tejo";"All";45674;23919;0;69593;437867;177220;2;615089;259073;178849;437922;0,118934501237376;0,0703700393934019;0,0485794010779608;0,118949440471363
"119";"REGIONAL";2021-04-05;2021;14;"ARS Lisboa e Vale do Tejo";"All";87513;19720;0;107233;525380;196940;2;722322;326736;198753;525489;0,142704995489709;0,0887488282887162;0,0539857740465306;0,142734602335247
"120";"REGIONAL";2021-04-12;2021;15;"ARS Lisboa e Vale do Tejo";"All";163714;14391;1;178106;689094;211331;3;900428;475936;213281;689217;0,187173390996966;0,1292748957581;0,0579319047985091;0,187206800556609
"121";"REGIONAL";2021-04-19;2021;16;"ARS Lisboa e Vale do Tejo";"All";79353;53754;1;133108;768447;265085;4;1033536;501282;267291;768573;0,208727446170545;0,136159438024045;0,0726022325734515;0,208761670597496
"122";"REGIONAL";2021-04-26;2021;17;"ARS Lisboa e Vale do Tejo";"All";107774;25626;1;133401;876221;290711;5;1166937;583318;293059;876377;0,238001282601143;0,158442256193739;0,0796013995074399;0,238043655701178
"123";"REGIONAL";2021-05-03;2021;18;"ARS Lisboa e Vale do Tejo";"All";107936;65524;5;173465;984157;356235;10;1340402;628287;358737;987024;0,267319121866394;0,170656845523703;0,0974410178670522;0,268097863390755
"124";"REGIONAL";2021-05-10;2021;19;"ARS Lisboa e Vale do Tejo";"All";90567;113182;3;203752;1074724;469417;13;1544154;607958;472216;1080174;0,291919151038643;0,165135033019781;0,128264460295726;0,293399493315508
"125";"REGIONAL";2021-05-17;2021;20;"ARS Lisboa e Vale do Tejo";"All";110111;71243;1;181355;1184835;540660;14;1725509;648453;544468;1192921;0,321827769102459;0,176134383570537;0,147889724550404;0,32402410812094
"126";"REGIONAL";2021-05-24;2021;21;"ARS Lisboa e Vale do Tejo";"All";110821;88914;4;199739;1295656;629574;18;1925248;675343;641472;1316815;0,351929239095921;0,183438310877854;0,17423818734397;0,357676498221824
"127";"REGIONAL";2021-05-31;2021;22;"ARS Lisboa e Vale do Tejo";"All";92288;86860;8;179156;1387944;716434;26;2104404;696621;733248;1429869;0,376996730480736;0,189217893073655;0,199166608041491;0,388384501115146
"128";"REGIONAL";2021-06-07;2021;23;"ARS Lisboa e Vale do Tejo";"All";152187;54028;3;206218;1540131;770462;29;2310622;802763;793852;1596615;0,418334134166816;0,218048441688503;0,215628014160221;0,433676455848724
"129";"REGIONAL";2021-06-14;2021;24;"ARS Lisboa e Vale do Tejo";"All";147708;121334;4;269046;1687839;891796;33;2579668;831622;921850;1753472;0,458454940961505;0,225887193572544;0,250395142738948;0,476282336311492
"130";"REGIONAL";2021-06-21;2021;25;"ARS Lisboa e Vale do Tejo";"All";120145;153720;13;273878;1807984;1045516;46;2853546;804757;1083455;1888212;0,491089018549368;0,21859005682613;0,294290686528423;0,512880743354553
"131";"REGIONAL";2021-06-28;2021;26;"ARS Lisboa e Vale do Tejo";"All";130426;166542;8;296976;1938410;1212058;54;3150522;769987;1259737;2029724;0,526515646402999;0,209145744722172;0,342172832812859;0,551318577535032
"132";"REGIONAL";2021-07-05;2021;27;"ARS Lisboa e Vale do Tejo";"All";143785;273479;8;417272;2082195;1485537;62;3567794;640701;1544444;2185145;0,565570878380783;0,17402876644572;0,419505641733809;0,593534408179529
