;TYPE;DATE;YEAR;WEEK;REGION;AGEGROUP;TOTAL_VAC_1;TOTAL_VAC_2;TOTAL_VAC_UNK;TOTAL;CUMUL_VAC_1;CUMUL_VAC_2;CUMUL_VAC_UNK;CUMUL;CUMUL_VAC_INIT;CUMUL_VAC_COMPLETE;CUMUL_VAC_LEAST;COVER_1_VAC;COVER_INIT;COVER_COMPLETE;COVER_LEAST
26;REGIONAL;28/06/21;2021;26;ARS Alentejo;All;10993;28799;3;39795;263964;203907;9;467880;72922;207742;280664;0,563060738;0,155549678;0,443133775;0,598683453
27;REGIONAL;05/07/21;2021;27;ARS Alentejo;All;15351;27868;1;43220;279315;231775;10;511100;59724;236997;296721;0,595805905;0,127397067;0,505537519;0,632934586
28;REGIONAL;12/07/21;2021;28;ARS Alentejo;All;8196;20340;1;28537;287511;252115;11;539637;49581;258820;308401;0,613288766;0,105761068;0,552088088;0,657849156
29;REGIONAL;19/07/21;2021;29;ARS Alentejo;All;3521;16753;3;20277;291032;268868;14;559914;39415;276848;316263;0,620799399;0,084076007;0,590543556;0,674619562
30;REGIONAL;26/07/21;2021;30;ARS Alentejo;All;2252;16525;0;18777;293284;285393;14;578691;28741;294395;323136;0,625603133;0,061307332;0,627973004;0,689280336
31;REGIONAL;02/08/21;2021;31;ARS Alentejo;All;4958;20003;13;24974;298242;305396;27;603665;18662;315521;334183;0,636179027;0,039807851;0,673036804;0,712844655
32;REGIONAL;09/08/21;2021;32;ARS Alentejo;All;14864;14431;0;29295;313106;319827;27;632960;24738;331613;356351;0,667885376;0,052768546;0,707362597;0,760131143
33;REGIONAL;16/08/21;2021;33;ARS Alentejo;All;22207;6579;0;28786;335313;326406;27;661746;41982;340394;382376;0,715255054;0,089551666;0,726093319;0,815644984
34;REGIONAL;23/08/21;2021;34;ARS Alentejo;All;12964;4599;0;17563;348277;331005;27;679309;51058;346416;397474;0,742908520;0,108911651;0,738938827;0,847850478
35;REGIONAL;30/08/21;2021;35;ARS Alentejo;All;4732;15824;2;20558;353009;346829;29;699867;40647;363187;403834;0,753002334;0,086703982;0,774712992;0,861416973
36;REGIONAL;06/09/21;2021;36;ARS Alentejo;All;2587;15178;8;17773;355596;362007;37;717640;27648;378858;406506;0,758520655;0,058975858;0,808140750;0,867116608
37;REGIONAL;13/09/21;2021;37;ARS Alentejo;All;1780;15800;7;17587;357376;377807;44;735227;13415;394900;408315;0,762317567;0,028615492;0,842359888;0,870975380
38;REGIONAL;04/01/21;2021;1;ARS Algarve;All;1260;3;0;1263;2330;3;0;2333;2326;4;2330;0,004984011;0,004975454;0,000008556;0,004984011
39;REGIONAL;11/01/21;2021;2;ARS Algarve;All;1364;5;0;1369;3694;8;0;3702;3683;11;3694;0,007901689;0,007878159;0,000023530;0,007901689
40;REGIONAL;18/01/21;2021;3;ARS Algarve;All;3404;946;0;4350;7098;954;0;8052;6141;957;7098;0,015183050;0,013135969;0,002047081;0,015183050
41;REGIONAL;25/01/21;2021;4;ARS Algarve;All;2156;1233;0;3389;9254;2187;0;11441;7064;2190;9254;0,019794864;0,015110322;0,004684542;0,019794864
42;REGIONAL;01/02/21;2021;5;ARS Algarve;All;1228;1249;0;2477;10482;3436;0;13918;7044;3439;10483;0,022421630;0,015067541;0,007356228;0,022423769
43;REGIONAL;08/02/21;2021;6;ARS Algarve;All;2412;2900;0;5312;12894;6336;0;19230;6554;6341;12895;0,027581044;0,014019401;0,013563781;0,027583183
44;REGIONAL;15/02/21;2021;7;ARS Algarve;All;3215;2119;0;5334;16109;8455;0;24564;7647;8463;16110;0,034458123;0,016357394;0,018102867;0,034460262
45;REGIONAL;22/02/21;2021;8;ARS Algarve;All;8520;1067;1;9588;24629;9522;1;34152;15090;9540;24630;0,052682916;0,032278420;0,020406635;0,052685055
46;REGIONAL;01/03/21;2021;9;ARS Algarve;All;4670;563;0;5233;29299;10085;1;39385;19191;10110;29301;0,062672328;0,041050706;0,021625900;0,062676606
47;REGIONAL;08/03/21;2021;10;ARS Algarve;All;5146;1555;0;6701;34445;11640;1;46086;22783;11665;34448;0,073679932;0,048734211;0,024952139;0,073686350
48;REGIONAL;15/03/21;2021;11;ARS Algarve;All;2726;3020;0;5746;37171;14660;1;51832;22489;14685;37174;0,079511011;0,048105327;0,031412101;0,079517428
49;REGIONAL;22/03/21;2021;12;ARS Algarve;All;9452;4321;0;13773;46623;18981;1;65605;27615;19011;46626;0,099729409;0,059070150;0,040665676;0,099735826
50;REGIONAL;29/03/21;2021;13;ARS Algarve;All;4240;2935;0;7175;50863;21916;1;72780;28921;21946;50867;0,108799025;0,061863763;0,046943818;0,108807581
51;REGIONAL;05/04/21;2021;14;ARS Algarve;All;8681;1816;0;10497;59544;23732;1;83277;35789;23764;59553;0,127368207;0,076554829;0,050832629;0,127387459
52;REGIONAL;12/04/21;2021;15;ARS Algarve;All;13686;2178;0;15864;73230;25910;1;99141;47297;25942;73239;0,156643387;0,101171136;0,055491503;0,156662638
53;REGIONAL;19/04/21;2021;16;ARS Algarve;All;7276;5530;0;12806;80506;31440;1;111947;49040;31476;80516;0,172207189;0,104899518;0,067329062;0,172228580
54;REGIONAL;26/04/21;2021;17;ARS Algarve;All;16404;3277;0;19681;96910;34717;1;131628;62156;34769;96925;0,207296335;0,132955433;0,074372988;0,207328421
55;REGIONAL;03/05/21;2021;18;ARS Algarve;All;16581;8968;2;25551;113491;43685;3;157179;70309;43749;114058;0,242764094;0,150395191;0,093581750;0,243976941
56;REGIONAL;10/05/21;2021;19;ARS Algarve;All;9743;11340;0;21083;123234;55025;3;178262;70669;55097;125766;0,263604958;0,151165253;0,117855806;0,269021059
57;REGIONAL;17/05/21;2021;20;ARS Algarve;All;12039;10919;2;22960;135273;65944;5;201222;74264;66070;140334;0,289357105;0,158855175;0,141327715;0,300182890
58;REGIONAL;24/05/21;2021;21;ARS Algarve;All;7632;18822;0;26454;142905;84766;5;227676;68767;84987;153754;0,305682414;0,147096760;0,181792319;0,328889079
59;REGIONAL;31/05/21;2021;22;ARS Algarve;All;8193;12764;2;20959;151098;97530;7;248635;72596;97847;170443;0,323207735;0,155287222;0,209300634;0,364587857
60;REGIONAL;07/06/21;2021;23;ARS Algarve;All;17077;6360;0;23437;168175;103890;7;272072;84356;104518;188874;0,359736468;0,180442572;0,223570306;0,404012877
61;REGIONAL;14/06/21;2021;24;ARS Algarve;All;15378;13451;0;28829;183553;117341;7;300901;86295;118184;204479;0,392630937;0,184590210;0,252802704;0,437392913
62;REGIONAL;21/06/21;2021;25;ARS Algarve;All;19368;10233;2;29603;202921;127574;9;330504;96325;128897;225222;0,434060257;0,206044984;0,275718457;0,481763441
63;REGIONAL;28/06/21;2021;26;ARS Algarve;All;17206;16479;7;33692;220127;144053;16;364196;99108;145783;244891;0,470864929;0,211997989;0,311838629;0,523836619
64;REGIONAL;05/07/21;2021;27;ARS Algarve;All;19205;31765;1;50971;239332;175818;17;415167;87154;178192;265346;0,511945582;0,186427662;0,381163435;0,567591097
65;REGIONAL;12/07/21;2021;28;ARS Algarve;All;9826;27021;4;36851;249158;202839;21;452018;75937;205734;281671;0,532963989;0,162433823;0,440077434;0,602511257
66;REGIONAL;19/07/21;2021;29;ARS Algarve;All;4353;27237;1;31591;253511;230076;22;483609;58191;233606;291797;0,542275318;0,124474059;0,499697323;0,624171382
67;REGIONAL;26/07/21;2021;30;ARS Algarve;All;3995;24759;3;28757;257506;254835;25;512366;41443;258995;300438;0,550820864;0,088649076;0,554005925;0,642655002
68;REGIONAL;02/08/21;2021;31;ARS Algarve;All;3944;22646;1;26591;261450;277481;26;538957;26072;282300;308372;0,559257318;0,055769580;0,603856726;0,659626306
69;REGIONAL;09/08/21;2021;32;ARS Algarve;All;11462;14025;3;25490;272912;291506;29;564447;28207;297258;325465;0,583775228;0,060336474;0,635852790;0,696189264
70;REGIONAL;16/08/21;2021;33;ARS Algarve;All;16652;7776;3;24431;289564;299282;32;588878;39430;306204;345634;0,619394860;0,084343148;0,654988823;0,739331971
71;REGIONAL;23/08/21;2021;34;ARS Algarve;All;13573;5304;0;18877;303137;304586;32;607755;48197;312643;360840;0,648428325;0,103096290;0,668762233;0,771858523
72;REGIONAL;30/08/21;2021;35;ARS Algarve;All;6483;12145;4;18632;309620;316731;36;626387;42598;325909;368507;0,662295853;0,091119691;0,697139007;0,788258698
73;REGIONAL;06/09/21;2021;36;ARS Algarve;All;3294;15729;1;19024;312914;332460;37;645411;30369;342081;372450;0,669341918;0,064961123;0,731731890;0,796693013
74;REGIONAL;13/09/21;2021;37;ARS Algarve;All;2256;12060;9;14325;315170;344520;46;659736;21301;354439;375740;0,674167638;0,045564124;0,758166398;0,803730521
75;REGIONAL;04/01/21;2021;1;ARS Centro;All;9080;18;0;9098;15748;19;0;15767;15730;20;15750;0,009487319;0,009476474;0,000012049;0,009488523
76;REGIONAL;11/01/21;2021;2;ARS Centro;All;12689;25;1;12715;28437;44;1;28482;28383;56;28439;0,017131755;0,017099223;0,000033737;0,017132960
77;REGIONAL;18/01/21;2021;3;ARS Centro;All;36800;6322;2;43124;65237;6366;3;71606;58833;6406;65239;0,039301765;0,035443701;0,003859269;0,039302970
78;REGIONAL;25/01/21;2021;4;ARS Centro;All;4897;8547;3;13447;70134;14913;6;85053;55179;14957;70136;0,042251943;0,033242364;0,009010784;0,042253148
79;REGIONAL;01/02/21;2021;5;ARS Centro;All;2731;9169;0;11900;72865;24082;6;96953;48738;24130;72868;0,043897223;0,029362010;0,014537020;0,043899030
80;REGIONAL;08/02/21;2021;6;ARS Centro;All;7562;27147;5;34714;80427;51229;11;131667;29124;51306;80430;0,048452919;0,017545635;0,030909091;0,048454726
81;REGIONAL;15/02/21;2021;7;ARS Centro;All;25564;10003;3;35570;105991;61232;14;167237;44595;61399;105994;0,063853847;0,026866076;0,036989578;0,063855654
82;REGIONAL;22/02/21;2021;8;ARS Centro;All;38434;3153;1;41588;144425;64385;15;208825;79838;64590;144428;0,087008254;0,048098078;0,038911983;0,087010061
83;REGIONAL;01/03/21;2021;9;ARS Centro;All;28570;5954;1;34525;172995;70339;16;243350;102434;70575;173009;0,104220134;0,061710946;0,042517622;0,104228568
84;REGIONAL;08/03/21;2021;10;ARS Centro;All;17760;13579;0;31339;190755;83918;16;274689;106590;84194;190784;0,114919573;0,064214712;0,050722333;0,114937044
85;REGIONAL;15/03/21;2021;11;ARS Centro;All;16739;24255;2;40996;207494;108173;18;315685;99076;108460;207536;0,125003916;0,059687933;0,065341286;0,125029219
86;REGIONAL;22/03/21;2021;12;ARS Centro;All;47913;4421;1;52335;255407;112594;19;368020;142452;113005;255457;0,153868908;0,085819628;0,068079402;0,153899030
87;REGIONAL;29/03/21;2021;13;ARS Centro;All;24434;16860;2;41296;279841;129454;21;409316;150010;129899;279909;0,168589072;0,090372914;0,078257124;0,168630038
88;REGIONAL;05/04/21;2021;14;ARS Centro;All;49930;10306;1;60237;329771;139760;22;469553;189568;140288;329856;0,198669197;0,114204470;0,084515935;0,198720405
89;REGIONAL;12/04/21;2021;15;ARS Centro;All;77689;12097;2;89788;407460;151857;24;559341;254984;152568;407552;0,245472619;0,153614073;0,091913971;0,245528044
90;REGIONAL;19/04/21;2021;16;ARS Centro;All;30072;24262;7;54341;437532;176119;31;613682;260648;176979;437627;0,263589373;0,157026327;0,106620278;0,263646605
91;REGIONAL;26/04/21;2021;17;ARS Centro;All;56650;17987;0;74637;494182;194106;31;688319;300406;195148;495554;0,297717935;0,180978372;0,117566118;0,298544491
92;REGIONAL;03/05/21;2021;18;ARS Centro;All;60017;49228;1;109246;554199;243334;32;797565;316807;244610;561417;0,333874932;0,190859088;0,147364299;0,338223387
93;REGIONAL;10/05/21;2021;19;ARS Centro;All;50703;55835;1;106539;604902;299169;33;904104;317525;300630;618155;0,364420748;0,191291644;0,181113320;0,372404964
94;REGIONAL;17/05/21;2021;20;ARS Centro;All;44924;41796;3;86723;649826;340965;36;990827;327622;343226;670848;0,391485029;0,197374541;0,206775107;0,404149648
95;REGIONAL;24/05/21;2021;21;ARS Centro;All;24261;56369;6;80636;674087;397334;42;1071463;302828;400620;703448;0,406100970;0,182437496;0,241351889;0,423789385
96;REGIONAL;31/05/21;2021;22;ARS Centro;All;44336;37836;0;82172;718423;435170;42;1153635;308741;441406;750147;0,432811013;0,185999759;0,265923248;0,451923007
97;REGIONAL;07/06/21;2021;23;ARS Centro;All;58425;40946;1;99372;776848;476116;43;1253007;325431;484911;810342;0,468008916;0,196054582;0,292132659;0,488187240
98;REGIONAL;14/06/21;2021;24;ARS Centro;All;52037;65860;7;117904;828885;541976;50;1370911;315037;553245;868282;0,499358395;0,189792759;0,333300199;0,523092957
99;REGIONAL;21/06/21;2021;25;ARS Centro;All;59599;47792;3;107394;888484;589768;53;1478305;329576;604632;934208;0,535263570;0,198551720;0,364258088;0,562809808
100;REGIONAL;28/06/21;2021;26;ARS Centro;All;49948;77236;2;127186;938432;667004;55;1605491;301125;685264;986389;0,565354539;0,181411531;0,412834508;0,594246039
101;REGIONAL;05/07/21;2021;27;ARS Centro;All;59521;105026;9;164556;997953;772030;64;1770047;259219;794731;1053950;0,601212724;0,156165432;0,478782457;0,634947888
102;REGIONAL;12/07/21;2021;28;ARS Centro;All;28581;82212;8;110801;1026534;854242;72;1880848;215661;881261;1096922;0,618431231;0,129924092;0,530912103;0,660836195
103;REGIONAL;19/07/21;2021;29;ARS Centro;All;16909;80804;15;97728;1043443;935046;87;1978576;162822;966572;1129394;0,628617989;0,098091451;0,582307368;0,680398819
104;REGIONAL;26/07/21;2021;30;ARS Centro;All;14413;69042;5;83460;1057856;1004088;92;2062036;116048;1040829;1156877;0,637301042;0,069912645;0,627043195;0,696955841
105;REGIONAL;02/08/21;2021;31;ARS Centro;All;19265;75190;4;94459;1077121;1079278;96;2156495;74372;1120880;1195252;0,648907163;0,044805109;0,675269595;0,720074703
106;REGIONAL;09/08/21;2021;32;ARS Centro;All;50526;46960;5;97491;1127647;1126238;101;2253986;92642;1176566;1269208;0,679346346;0,055811796;0,708817399;0,764629195
107;REGIONAL;16/08/21;2021;33;ARS Centro;All;61340;36022;7;97369;1188987;1162260;108;2351355;131084;1220337;1351421;0,716300380;0,078971022;0,735187059;0,814158082
108;REGIONAL;23/08/21;2021;34;ARS Centro;All;51085;18407;3;69495;1240072;1180667;111;2420850;163391;1244843;1408234;0,747076330;0,098434243;0,749950599;0,848384842
109;REGIONAL;30/08/21;2021;35;ARS Centro;All;20679;48233;2;68914;1260751;1228900;113;2489764;132898;1297596;1430494;0,759534309;0,080063859;0,781731430;0,861795289
110;REGIONAL;06/09/21;2021;36;ARS Centro;All;7757;50945;15;58717;1268508;1279845;128;2548481;88745;1349981;1438726;0,764207482;0,053464064;0,813290560;0,866754624
111;REGIONAL;13/09/21;2021;37;ARS Centro;All;5836;42559;26;48421;1274344;1322404;154;2596902;51177;1393600;1444777;0,767723357;0,030831375;0,839568649;0,870400024
112;REGIONAL;04/01/21;2021;1;ARS Lisboa e Vale do Tejo;All;12770;23;0;12793;23536;26;0;23562;23511;26;23537;0,006392906;0,006386115;0,000007062;0,006393177
113;REGIONAL;11/01/21;2021;2;ARS Lisboa e Vale do Tejo;All;13272;1116;0;14388;36808;1142;0;37950;35653;1156;36809;0,009997879;0,009684155;0,000313996;0,009998150
114;REGIONAL;18/01/21;2021;3;ARS Lisboa e Vale do Tejo;All;37883;9064;0;46947;74691;10206;0;84897;64349;10344;74693;0,020287751;0,017478632;0,002809662;0,020288295
115;REGIONAL;25/01/21;2021;4;ARS Lisboa e Vale do Tejo;All;17333;11904;1;29238;92024;22110;1;114135;69713;22314;92027;0,024995783;0,018935615;0,006060983;0,024996598
116;REGIONAL;01/02/21;2021;5;ARS Lisboa e Vale do Tejo;All;8763;8940;0;17703;100787;31050;1;131838;69521;31272;100793;0,027376010;0,018883463;0,008494177;0,027377640
117;REGIONAL;08/02/21;2021;6;ARS Lisboa e Vale do Tejo;All;14434;30449;0;44883;115221;61499;1;176721;53314;61913;115227;0,031296609;0,014481279;0,016816960;0,031298238
118;REGIONAL;15/02/21;2021;7;ARS Lisboa e Vale do Tejo;All;33048;19088;0;52136;148269;80587;1;228857;67122;81153;148275;0,040273187;0,018231841;0,022042976;0,040274817
119;REGIONAL;22/02/21;2021;8;ARS Lisboa e Vale do Tejo;All;49426;6687;0;56113;197695;87274;1;284970;109548;88153;197701;0,053698398;0,029755695;0,023944333;0,053700027
120;REGIONAL;01/03/21;2021;9;ARS Lisboa e Vale do Tejo;All;45244;12857;0;58101;242939;100131;1;343071;141719;101235;242954;0,065987683;0,038494060;0,027497697;0,065991757
121;REGIONAL;08/03/21;2021;10;ARS Lisboa e Vale do Tejo;All;33984;16612;1;50597;276923;116743;2;393668;159006;117945;276951;0,075218500;0,043189597;0,032036508;0,075226105
122;REGIONAL;15/03/21;2021;11;ARS Lisboa e Vale do Tejo;All;26309;29069;1;55379;303232;145812;3;449047;156186;147085;303271;0,082364615;0,042423622;0,039951586;0,082375208
123;REGIONAL;22/03/21;2021;12;ARS Lisboa e Vale do Tejo;All;89551;7715;0;97266;392783;153527;3;546313;237762;155071;392833;0,106688675;0,064581494;0,042120763;0,106702256
124;REGIONAL;29/03/21;2021;13;ARS Lisboa e Vale do Tejo;All;45740;23986;0;69726;438523;177513;3;616039;259446;179140;438586;0,119112686;0,070471355;0,048658443;0,119129798
125;REGIONAL;05/04/21;2021;14;ARS Lisboa e Vale do Tejo;All;87585;19773;1;107359;526108;197286;4;723398;327128;199098;526226;0,142902737;0,088855304;0,054079484;0,142934788
126;REGIONAL;12/04/21;2021;15;ARS Lisboa e Vale do Tejo;All;163791;14446;1;178238;689899;211732;5;901636;476349;213685;690034;0,187392047;0,129387076;0,058041640;0,187428716
127;REGIONAL;19/04/21;2021;16;ARS Lisboa e Vale do Tejo;All;79412;53859;1;133272;769311;265591;6;1034908;501646;267803;769449;0,208962128;0,136258309;0,072741303;0,208999612
128;REGIONAL;26/04/21;2021;17;ARS Lisboa e Vale do Tejo;All;107851;25698;2;133551;877162;291289;8;1168459;583684;293646;877330;0,238256879;0,158541670;0,079760842;0,238302512
129;REGIONAL;03/05/21;2021;18;ARS Lisboa e Vale do Tejo;All;108015;65694;3;173712;985177;356983;11;1342171;628556;359502;988058;0,267596177;0,170729912;0,097648809;0,268378721
130;REGIONAL;10/05/21;2021;19;ARS Lisboa e Vale do Tejo;All;90636;113359;3;203998;1075813;470342;14;1546169;608126;473158;1081284;0,292214948;0,165180666;0,128520329;0,293700994
131;REGIONAL;17/05/21;2021;20;ARS Lisboa e Vale do Tejo;All;110193;71372;1;181566;1186006;541714;15;1727735;648574;545543;1194117;0,322145839;0,176167250;0,148181719;0,324348969
132;REGIONAL;24/05/21;2021;21;ARS Lisboa e Vale do Tejo;All;110908;89073;2;199983;1296914;630787;17;1927718;675399;642708;1318107;0,352270940;0,183453522;0,174573913;0,358027434
133;REGIONAL;31/05/21;2021;22;ARS Lisboa e Vale do Tejo;All;92421;87107;7;179535;1389335;717894;24;2107253;696548;734758;1431306;0,377374557;0,189198065;0,199576758;0,388774823
134;REGIONAL;07/06/21;2021;23;ARS Lisboa e Vale do Tejo;All;152358;54196;3;206557;1541693;772090;27;2313810;802680;795559;1598239;0,418758408;0,218025897;0,216091674;0,434117571
135;REGIONAL;14/06/21;2021;24;ARS Lisboa e Vale do Tejo;All;147868;121545;4;269417;1689561;893635;31;2583227;831497;923789;1755286;0,458922675;0,225853241;0,250921819;0,476775059
136;REGIONAL;21/06/21;2021;25;ARS Lisboa e Vale do Tejo;All;120283;153950;12;274245;1809844;1047585;43;2857472;804538;1085643;1890181;0,491594236;0,218530572;0,294884996;0,513415568
137;REGIONAL;28/06/21;2021;26;ARS Lisboa e Vale do Tejo;All;130555;166858;8;297421;1940399;1214443;51;3154893;769572;1262269;2031841;0,527055903;0,209033021;0,342860581;0,551893602
138;REGIONAL;05/07/21;2021;27;ARS Lisboa e Vale do Tejo;All;143912;273875;8;417795;2084311;1488318;59;3572688;640016;1547397;2187413;0,566145631;0,173842705;0,420307743;0,594150448
139;REGIONAL;12/07/21;2021;28;ARS Lisboa e Vale do Tejo;All;80007;215939;15;295961;2164318;1704257;74;3868649;532643;1773317;2305960;0,587877328;0,144677789;0,481672684;0,626350473
140;REGIONAL;19/07/21;2021;29;ARS Lisboa e Vale do Tejo;All;57099;185757;7;242863;2221417;1890014;81;4111512;443814;1970348;2414162;0,603386697;0,120549840;0,535190724;0,655740564
141;REGIONAL;26/07/21;2021;30;ARS Lisboa e Vale do Tejo;All;36454;180526;10;216990;2257871;2070540;91;4328502;325721;2162837;2488558;0,613288421;0,088473132;0,587475055;0,675948186
142;REGIONAL;02/08/21;2021;31;ARS Lisboa e Vale do Tejo;All;45524;178388;8;223920;2303395;2248928;99;4552422;221472;2355954;2577426;0,625653761;0,060156764;0,639929965;0,700086729
143;REGIONAL;09/08/21;2021;32;ARS Lisboa e Vale do Tejo;All;107419;111062;4;218485;2410814;2359990;103;4770907;239715;2488321;2728036;0,654831172;0,065111972;0,675883812;0,740995784
144;REGIONAL;16/08/21;2021;33;ARS Lisboa e Vale do Tejo;All;107469;90935;8;198412;2518283;2450925;111;4969319;280347;2595317;2875664;0,684022163;0,076148535;0,704946326;0,781094861
145;REGIONAL;23/08/21;2021;34;ARS Lisboa e Vale do Tejo;All;89158;60797;5;149960;2607441;2511722;116;5119279;320971;2670806;2991777;0,708239476;0,087182925;0,725450832;0,812633757
146;REGIONAL;30/08/21;2021;35;ARS Lisboa e Vale do Tejo;All;48671;100680;13;149364;2656112;2612402;129;5268643;263859;2784972;3048831;0,721459612;0,071670024;0,756460879;0,828130904
147;REGIONAL;06/09/21;2021;36;ARS Lisboa e Vale do Tejo;All;27402;91564;80;119046;2683514;2703966;209;5387689;194794;2881852;3076646;0,728902610;0,052910421;0,782775661;0,835686082
148;REGIONAL;13/09/21;2021;37;ARS Lisboa e Vale do Tejo;All;19670;81579;159;101408;2703184;2785545;368;5489097;129254;2967272;3096526;0,734245423;0,035108286;0,805977649;0,841085936
149;REGIONAL;04/01/21;2021;1;ARS Norte;All;16755;38;0;16793;30166;45;0;30211;30124;49;30173;0,008420619;0,008408895;0,000013678;0,008422573
150;REGIONAL;11/01/21;2021;2;ARS Norte;All;15467;40;0;15507;45633;85;0;45718;45526;114;45640;0,012738119;0,012708251;0,000031822;0,012740073
151;REGIONAL;18/01/21;2021;3;ARS Norte;All;32567;12753;1;45321;78200;12838;1;91039;65303;12904;78207;0,021828960;0,018228856;0,003602058;0,021830914
152;REGIONAL;25/01/21;2021;4;ARS Norte;All;14445;15743;1;30189;92645;28581;2;121228;63995;28658;92653;0,025861176;0,017863738;0,007999672;0,025863409
153;REGIONAL;01/02/21;2021;5;ARS Norte;All;5733;12299;1;18033;98378;40880;3;139261;57429;40961;98390;0,027461501;0,016030887;0,011433964;0,027464851
154;REGIONAL;08/02/21;2021;6;ARS Norte;All;8987;28982;6;37975;107365;69862;9;177236;37364;70013;107377;0,029970157;0,010429888;0,019543618;0,029973507
