;TYPE;DATE;YEAR;WEEK;REGION;AGEGROUP;TOTAL_VAC_1;TOTAL_VAC_2;TOTAL_VAC_UNK;TOTAL;CUMUL_VAC_1;CUMUL_VAC_2;CUMUL_VAC_UNK;CUMUL;CUMUL_VAC_INIT;CUMUL_VAC_COMPLETE;CUMUL_VAC_LEAST;COVER_1_VAC;COVER;COVER_INIT;COVER_COMPLETE;COVER_LEAST;RECEIVED;DISTRIBUTED
145;REGIONAL;21/06/21;2021;25;ARS Lisboa e Vale do Tejo;All;120104;153375;22;273501;1804308;1042554;175;2847037;842277;1042554;1884831;0,489800904;0,283013705;0,228646127;0,283013705;0,511659832;NA;NA
146;REGIONAL;28/06/21;2021;26;ARS Lisboa e Vale do Tejo;All;130678;165968;16;296662;1934986;1208522;191;3143699;817881;1208522;2026403;0,525275004;0,328067696;0,222023542;0,328067696;0,550091238;NA;NA
147;REGIONAL;05/07/21;2021;27;ARS Lisboa e Vale do Tejo;All;143601;273064;13;416678;2078587;1481586;204;3560377;700129;1481586;2181715;0,564257207;0,402194172;0,190058359;0,402194172;0,592252531;NA;NA
148;REGIONAL;12/07/21;2021;28;ARS Lisboa e Vale do Tejo;All;79995;215572;22;295589;2158582;1697158;226;3855966;603462;1697158;2300620;0,585972803;0,46071376;0,16381695;0,46071376;0,62453071;NA;NA
149;REGIONAL;19/07/21;2021;29;ARS Lisboa e Vale do Tejo;All;57071;185545;15;242631;2215653;1882703;241;4098597;526397;1882703;2409100;0,601465406;0,511082161;0,142896738;0,511082161;0,653978899;NA;NA
150;REGIONAL;26/07/21;2021;30;ARS Lisboa e Vale do Tejo;All;34359;161768;25;196152;2250012;2044471;266;4294749;434784;2044471;2479255;0,610792566;0,554996012;0,118027297;0,554996012;0,673023309;NA;NA
151;REGIONAL;04/01/21;2021;1;ARS Norte;All;16568;19;0;16587;29869;22;0;29891;29852;22;29874;0,008390284;6,18E-06;0,008385509;6,18E-06;0,008391689;NA;NA
152;REGIONAL;11/01/21;2021;2;ARS Norte;All;15168;29;0;15197;45037;51;0;45088;44991;51;45042;0,012651017;1,43E-05;0,012638095;1,43E-05;0,012652421;NA;NA
153;REGIONAL;18/01/21;2021;3;ARS Norte;All;31973;12728;1;44702;77010;12779;1;89790;64236;12779;77015;0,02163232;0,003589656;0,018044069;0,003589656;0,021633725;NA;NA
154;REGIONAL;25/01/21;2021;4;ARS Norte;All;14256;15682;6;29944;91266;28461;7;119734;62810;28461;91271;0,02563687;0,007994773;0,017643501;0,007994773;0,025638274;NA;NA
155;REGIONAL;01/02/21;2021;5;ARS Norte;All;5557;12213;1;17771;96823;40674;8;137505;56156;40674;96830;0,027197846;0,011425438;0,015774374;0,011425438;0,027199813;NA;NA
156;REGIONAL;08/02/21;2021;6;ARS Norte;All;8822;28649;6;37477;105645;69323;14;174982;36329;69323;105652;0,02967597;0,019473021;0,010204916;0,019473021;0,029677937;NA;NA
157;REGIONAL;15/02/21;2021;7;ARS Norte;All;32920;15095;3;48018;138565;84418;17;223000;54154;84418;138572;0,038923289;0,023713248;0,015212007;0,023713248;0,038925255;NA;NA
158;REGIONAL;22/02/21;2021;8;ARS Norte;All;64712;4268;1;68981;203277;88686;18;291981;114598;88686;203284;0,057101067;0,024912141;0,032190893;0,024912141;0,057103033;NA;NA
159;REGIONAL;01/03/21;2021;9;ARS Norte;All;47896;7015;2;54913;251173;95701;20;346894;155481;95701;251182;0,070555185;0,026882673;0,043675039;0,026882673;0,070557713;NA;NA
160;REGIONAL;08/03/21;2021;10;ARS Norte;All;25473;14094;0;39567;276646;109795;20;386461;166866;109795;276661;0,07771062;0,030841717;0,046873117;0,030841717;0,077714834;NA;NA
161;REGIONAL;15/03/21;2021;11;ARS Norte;All;26739;42266;4;69009;303385;152061;24;455470;151342;152061;303403;0,085221679;0,042714352;0,042512383;0,042714352;0,085226735;NA;NA
162;REGIONAL;22/03/21;2021;12;ARS Norte;All;88869;2269;0;91138;392254;154330;24;546608;237946;154330;392276;0,110185224;0,04335172;0,066839684;0,04335172;0,110191404;NA;NA
163;REGIONAL;29/03/21;2021;13;ARS Norte;All;54016;32592;1;86609;446270;186922;25;633217;259391;186922;446313;0,125358467;0,052506902;0,072863643;0,052506902;0,125370546;NA;NA
164;REGIONAL;05/04/21;2021;14;ARS Norte;All;82297;13564;5;95866;528567;200486;30;729083;328151;200486;528637;0,14847592;0,056317067;0,092178516;0,056317067;0,148495583;NA;NA
165;REGIONAL;12/04/21;2021;15;ARS Norte;All;135737;19080;3;154820;664304;219566;33;883903;444811;219566;664377;0,186604816;0,061676692;0,12494863;0,061676692;0,186625322;NA;NA
166;REGIONAL;19/04/21;2021;16;ARS Norte;All;64939;46339;2;111280;729243;265905;35;995183;463413;265905;729318;0,204846359;0,074693444;0,130173983;0,074693444;0,204867427;NA;NA
167;REGIONAL;26/04/21;2021;17;ARS Norte;All;126267;36653;2;162922;855510;302558;37;1158105;553048;302558;855606;0,240315105;0,084989372;0,1553527;0,084989372;0,240342072;NA;NA
168;REGIONAL;03/05/21;2021;18;ARS Norte;All;154996;73049;4;228049;1010506;375607;41;1386154;635191;375607;1010798;0,283853907;0,105509037;0,178426894;0,105509037;0,283935931;NA;NA
169;REGIONAL;10/05/21;2021;19;ARS Norte;All;99382;100740;8;200130;1109888;476347;49;1586284;640535;476347;1116882;0,311770583;0,133807179;0,179928038;0,133807179;0,313735217;NA;NA
170;REGIONAL;17/05/21;2021;20;ARS Norte;All;110346;70843;5;181194;1220234;547190;54;1767478;687616;547190;1234806;0,342767077;0,153707172;0,19315322;0,153707172;0,346860392;NA;NA
171;REGIONAL;24/05/21;2021;21;ARS Norte;All;72635;128552;22;201209;1292869;675742;76;1968687;651752;675742;1327494;0,363170448;0,189817781;0,183078924;0,189817781;0,372896706;NA;NA
172;REGIONAL;31/05/21;2021;22;ARS Norte;All;54500;172059;35;226594;1347369;847801;111;2195281;558330;847801;1406131;0,378479648;0,238149626;0,156836428;0,238149626;0,394986055;NA;NA
173;REGIONAL;07/06/21;2021;23;ARS Norte;All;106056;106041;13;212110;1453425;953842;124;2407391;565933;953842;1519775;0,408271069;0,267936834;0,158972132;0,267936834;0,426908966;NA;NA
174;REGIONAL;14/06/21;2021;24;ARS Norte;All;104331;151443;15;255789;1557756;1105285;139;2663180;533993;1105285;1639278;0,437577933;0,310477588;0,150000098;0,310477588;0,460477686;NA;NA
175;REGIONAL;21/06/21;2021;25;ARS Norte;All;145231;104340;6;249577;1702987;1209625;145;2912757;590921;1209625;1800546;0,478373719;0,33978698;0,16599133;0,33978698;0,50577831;NA;NA
176;REGIONAL;28/06/21;2021;26;ARS Norte;All;162221;115527;12;277760;1865208;1325152;157;3190517;643051;1325152;1968203;0,523942043;0,372238831;0,18063479;0,372238831;0,552873621;NA;NA
177;REGIONAL;05/07/21;2021;27;ARS Norte;All;173996;156553;20;330569;2039204;1481705;177;3521086;674398;1481705;2156103;0,572817997;0,416214998;0,189440248;0,416214998;0,605655246;NA;NA
178;REGIONAL;12/07/21;2021;28;ARS Norte;All;103875;154738;19;258632;2143079;1636443;196;3779718;671940;1636443;2308383;0,601996769;0,459681327;0,188749789;0,459681327;0,648431116;NA;NA
179;REGIONAL;19/07/21;2021;29;ARS Norte;All;50999;187499;11;238509;2194078;1823942;207;4018227;586249;1823942;2410191;0,616322528;0,51235031;0,164678952;0,51235031;0,677029262;NA;NA
180;REGIONAL;26/07/21;2021;30;ARS Norte;All;30155;170525;17;200697;2224233;1994467;224;4218924;476166;1994467;2470633;0,62479315;0,560251251;0,133756335;0,560251251;0,694007586;NA;NA
181;REGIONAL;04/01/21;2021;1;RA_Madeira;All;1727;0;0;1727;2367;0;0;2367;2367;0;2367;0,009321724;0;0,009321724;0;0,009321724;NA;NA
182;REGIONAL;11/01/21;2021;2;RA_Madeira;All;1762;0;0;1762;4129;0;0;4129;4129;0;4129;0,016260835;0;0,016260835;0;0,016260835;NA;NA
183;REGIONAL;18/01/21;2021;3;RA_Madeira;All;1081;539;0;1620;5210;539;0;5749;4671;539;5210;0,020518031;0,002122691;0,01839534;0,002122691;0,020518031;NA;NA
184;REGIONAL;25/01/21;2021;4;RA_Madeira;All;411;1632;0;2043;5621;2171;0;7792;3450;2171;5621;0,022136632;0,008549836;0,013586796;0,008549836;0,022136632;NA;NA
185;REGIONAL;01/02/21;2021;5;RA_Madeira;All;2238;1521;0;3759;7859;3692;0;11551;4167;3692;7859;0,030950327;0,014539841;0,016410487;0,014539841;0,030950327;NA;NA
186;REGIONAL;08/02/21;2021;6;RA_Madeira;All;3166;1088;0;4254;11025;4780;0;15805;6245;4780;11025;0,043418674;0,018824604;0,02459407;0,018824604;0,043418674;NA;NA
187;REGIONAL;15/02/21;2021;7;RA_Madeira;All;2504;639;0;3143;13529;5419;0;18948;8110;5419;13529;0,053279931;0,021341115;0,031938816;0,021341115;0,053279931;NA;NA
188;REGIONAL;22/02/21;2021;8;RA_Madeira;All;2261;2156;0;4417;15790;7575;0;23365;8215;7575;15790;0,062184205;0,029831878;0,032352327;0,029831878;0,062184205;NA;NA
189;REGIONAL;01/03/21;2021;9;RA_Madeira;All;1439;3121;0;4560;17229;10696;0;27925;6534;10696;17230;0,067851278;0,042123006;0,02573221;0,042123006;0,067855216;NA;NA
190;REGIONAL;08/03/21;2021;10;RA_Madeira;All;4907;2399;0;7306;22136;13095;0;35231;9042;13095;22137;0,087176034;0,051570752;0,03560922;0,051570752;0,087179972;NA;NA
191;REGIONAL;15/03/21;2021;11;RA_Madeira;All;3124;2354;0;5478;25260;15449;0;40709;9812;15449;25261;0,099478976;0,060841279;0,038641635;0,060841279;0,099482914;NA;NA
192;REGIONAL;22/03/21;2021;12;RA_Madeira;All;5298;183;0;5481;30558;15632;0;46190;14927;15632;30559;0,120343569;0,06156197;0,058785537;0,06156197;0,120347507;NA;NA
193;REGIONAL;29/03/21;2021;13;RA_Madeira;All;1213;1264;0;2477;31771;16896;0;48667;14876;16896;31772;0,125120607;0,066539857;0,058584689;0,066539857;0,125124546;NA;NA
194;REGIONAL;05/04/21;2021;14;RA_Madeira;All;10227;1304;0;11531;41998;18200;0;60198;23799;18200;41999;0,165396597;0,071675272;0,093725263;0,071675272;0,165400535;NA;NA
195;REGIONAL;12/04/21;2021;15;RA_Madeira;All;8444;1307;0;9751;50442;19507;0;69949;30937;19507;50444;0,198650772;0,076822501;0,121836147;0,076822501;0,198658648;NA;NA
196;REGIONAL;19/04/21;2021;16;RA_Madeira;All;9835;2136;0;11971;60277;21643;0;81920;38637;21643;60280;0,237382986;0,0852345;0,152160301;0,0852345;0,237394801;NA;NA
197;REGIONAL;26/04/21;2021;17;RA_Madeira;All;8835;808;0;9643;69112;22451;0;91563;46665;22451;69116;0,272176999;0,088416567;0,183776184;0,088416567;0,272192751;NA;NA
198;REGIONAL;03/05/21;2021;18;RA_Madeira;All;7625;5296;0;12921;76737;27747;0;104484;48994;27747;76741;0,302205787;0,109273284;0,192948256;0,109273284;0,30222154;NA;NA
199;REGIONAL;10/05/21;2021;19;RA_Madeira;All;11615;6444;0;18059;88352;34191;0;122543;54167;34191;88358;0,347948;0,134651056;0,213320574;0,134651056;0,347971629;NA;NA
200;REGIONAL;17/05/21;2021;20;RA_Madeira;All;2349;7620;0;9969;90701;41811;0;132512;48896;41811;90707;0,357198836;0,164660153;0,192562312;0,164660153;0,357222465;NA;NA
201;REGIONAL;24/05/21;2021;21;RA_Madeira;All;3457;8985;0;12442;94158;50796;0;144954;43370;50796;94166;0,370813199;0,200044895;0,170799809;0,200044895;0,370844705;NA;NA
202;REGIONAL;31/05/21;2021;22;RA_Madeira;All;7578;10941;0;18519;101736;61737;0;163473;40317;61737;102054;0,400656892;0,243132761;0,158776479;0,243132761;0,40190924;NA;NA
203;REGIONAL;07/06/21;2021;23;RA_Madeira;All;3619;15307;0;18926;105355;77044;0;182399;30728;77044;107772;0,414909244;0,303414815;0,121013063;0,303414815;0,424427878;NA;NA
204;REGIONAL;14/06/21;2021;24;RA_Madeira;All;3518;8103;0;11621;108873;85147;0;194020;28663;85147;113810;0,428763838;0,335326063;0,112880676;0,335326063;0,44820674;NA;NA
205;REGIONAL;21/06/21;2021;25;RA_Madeira;All;12575;3701;0;16276;121448;88848;0;210296;37681;88848;126529;0,478286725;0,349901348;0,14839538;0,349901348;0,498296728;NA;NA
206;REGIONAL;28/06/21;2021;26;RA_Madeira;All;9991;12286;0;22277;131439;101134;0;232573;35561;101134;136695;0,517633298;0,398286095;0,140046392;0,398286095;0,538332487;NA;NA
207;REGIONAL;05/07/21;2021;27;RA_Madeira;All;12445;6887;0;19332;143884;108021;0;251905;41501;108021;149522;0,566644219;0,42540849;0,16343931;0,42540849;0,5888478;NA;NA
208;REGIONAL;12/07/21;2021;28;RA_Madeira;All;10372;5558;0;15930;154256;113579;0;267835;47554;113579;161133;0,607491247;0,447297015;0,187277245;0,447297015;0,634574261;NA;NA
209;REGIONAL;19/07/21;2021;29;RA_Madeira;All;4159;14646;0;18805;158415;128225;0;286640;39433;128225;167658;0,623870228;0,504975918;0,155295109;0,504975918;0,660271027;NA;NA
210;REGIONAL;26/07/21;2021;30;RA_Madeira;All;5510;13623;0;19133;163925;141848;0;305773;34555;141848;176403;0,64556972;0,55862604;0,136084561;0,55862604;0,694710601;NA;NA
211;REGIONAL;04/01/21;2021;1;RA_Acores;All;3643;2;0;3645;5627;2;0;5629;5625;2;5627;0,023232769;8,26E-06;0,023224512;8,26E-06;0,023232769;NA;NA
212;REGIONAL;11/01/21;2021;2;RA_Acores;All;1;0;0;1;5628;2;0;5630;5626;2;5628;0,023236898;8,26E-06;0,023228641;8,26E-06;0,023236898;NA;NA
213;REGIONAL;18/01/21;2021;3;RA_Acores;All;28;1923;7;1958;5656;1925;7;7588;3731;1925;5656;0,023352505;0,007947944;0,015404561;0,007947944;0,023352505;NA;NA
214;REGIONAL;25/01/21;2021;4;RA_Acores;All;280;3498;47;3825;5936;5423;54;11413;513;5423;5936;0,024508569;0,022390494;0,002118075;0,022390494;0,024508569;NA;NA
215;REGIONAL;01/02/21;2021;5;RA_Acores;All;1879;17;0;1896;7815;5440;54;13309;2375;5440;7815;0,032266588;0,022460683;0,009805905;0,022460683;0,032266588;NA;NA
216;REGIONAL;08/02/21;2021;6;RA_Acores;All;1059;3;0;1062;8874;5443;54;14371;3431;5443;8874;0,03663899;0,02247307;0,01416592;0,02247307;0,03663899;NA;NA
217;REGIONAL;15/02/21;2021;7;RA_Acores;All;2076;322;3;2401;10950;5765;57;16772;5185;5765;10950;0,045210383;0,023802544;0,021407839;0,023802544;0,045210383;NA;NA
218;REGIONAL;22/02/21;2021;8;RA_Acores;All;1480;1611;13;3104;12430;7376;70;19876;5054;7376;12430;0,05132101;0,030454044;0,020866966;0,030454044;0,05132101;NA;NA
219;REGIONAL;01/03/21;2021;9;RA_Acores;All;755;1155;8;1918;13185;8531;78;21794;4654;8531;13185;0,054438256;0,035222811;0,019215445;0,035222811;0,054438256;NA;NA
220;REGIONAL;08/03/21;2021;10;RA_Acores;All;2621;2060;9;4690;15806;10591;87;26484;5215;10591;15806;0,065259846;0,043728143;0,021531703;0,043728143;0,065259846;NA;NA
221;REGIONAL;15/03/21;2021;11;RA_Acores;All;2532;1439;8;3979;18338;12030;95;30463;6309;12030;18339;0,075713973;0,049669489;0,026048613;0,049669489;0,075718102;NA;NA
222;REGIONAL;22/03/21;2021;12;RA_Acores;All;4115;731;0;4846;22453;12761;95;35309;9694;12761;22455;0,092703994;0,052687644;0,040024608;0,052687644;0,092712251;NA;NA
223;REGIONAL;29/03/21;2021;13;RA_Acores;All;1951;764;0;2715;24404;13525;95;38024;10882;13525;24407;0,100759287;0,055842049;0,044929625;0,055842049;0,100771673;NA;NA
224;REGIONAL;05/04/21;2021;14;RA_Acores;All;3891;2360;1;6252;28295;15885;96;44276;12417;15885;28302;0,116824456;0,065586022;0,051267336;0,065586022;0,116853357;NA;NA
225;REGIONAL;12/04/21;2021;15;RA_Acores;All;4244;2407;0;6651;32539;18292;96;50927;14254;18292;32546;0,134347092;0,075524048;0,058851945;0,075524048;0,134375993;NA;NA
226;REGIONAL;19/04/21;2021;16;RA_Acores;All;7995;1061;0;9056;40534;19353;96;59983;21188;19353;40541;0,167356865;0,079904707;0,087481059;0,079904707;0,167385766;NA;NA
227;REGIONAL;26/04/21;2021;17;RA_Acores;All;9272;2965;1;12238;49806;22318;97;72221;27497;22318;49815;0,205639118;0,092146606;0,113529672;0,092146606;0,205676277;NA;NA
228;REGIONAL;03/05/21;2021;18;RA_Acores;All;9755;2835;0;12590;59561;25153;97;84811;34419;25153;59572;0,245915583;0,103851759;0,14210924;0,103851759;0,245960999;NA;NA
229;REGIONAL;10/05/21;2021;19;RA_Acores;All;9464;2309;1;11774;69025;27462;98;96585;41574;27462;69036;0,284990566;0,113385164;0,171650819;0,113385164;0,285035983;NA;NA
230;REGIONAL;17/05/21;2021;20;RA_Acores;All;12174;5088;0;17262;81199;32550;98;113847;48664;32550;81214;0,335254603;0,134392509;0,200924026;0,134392509;0,335316535;NA;NA
231;REGIONAL;24/05/21;2021;21;RA_Acores;All;5672;8207;0;13879;86871;40757;98;127726;46129;40757;86886;0,358673168;0,168277588;0,190457513;0,168277588;0,3587351;NA;NA
232;REGIONAL;31/05/21;2021;22;RA_Acores;All;5494;10137;1;15632;92365;50894;99;143358;41488;50894;92382;0,381356807;0,210131255;0,171295742;0,210131255;0,381426997;NA;NA
233;REGIONAL;07/06/21;2021;23;RA_Acores;All;7916;12000;4;19920;100281;62894;103;163278;37404;62894;100298;0,414040404;0,25967688;0,154433714;0,25967688;0,414110594;NA;NA
234;REGIONAL;14/06/21;2021;24;RA_Acores;All;9312;7713;2;17027;109593;70607;105;180305;39479;70607;110086;0,45248781;0,291522331;0,163000979;0,291522331;0,454523309;NA;NA
235;REGIONAL;21/06/21;2021;25;RA_Acores;All;7550;10140;3;17693;117143;80747;108;197998;39704;80747;120451;0,483660266;0,333388384;0,163929959;0,333388384;0,497318343;NA;NA
236;REGIONAL;28/06/21;2021;26;RA_Acores;All;6709;12529;7;19245;123852;93276;115;217243;35432;93276;128708;0,511360399;0,385118146;0,146291716;0,385118146;0,531409862;NA;NA
237;REGIONAL;05/07/21;2021;27;RA_Acores;All;6147;16148;9;22304;129999;109424;124;239547;27165;109424;136589;0,536740146;0,451790042;0,112158909;0,451790042;0,563948951;NA;NA
238;REGIONAL;12/07/21;2021;28;RA_Acores;All;2810;11681;3;14494;132809;121105;127;254041;19919;121105;141024;0,54834208;0,50001858;0,082241609;0,50001858;0,582260189;NA;NA
239;REGIONAL;19/07/21;2021;29;RA_Acores;All;5708;8940;4;14652;138517;130045;131;268693;18478;130045;148523;0,571909282;0,53693007;0,076292005;0,53693007;0,613222076;NA;NA
240;REGIONAL;26/07/21;2021;30;RA_Acores;All;7081;8005;5;15091;145598;138050;136;283784;20298;138050;158348;0,60114533;0,569981131;0,083806425;0,569981131;0,653787557;NA;NA
241;AGES;04/01/21;2021;1;All;0-17 anos;4;0;0;4;6;0;0;6;6;0;6;3,53E-06;0;3,53E-06;0;3,53E-06;NA;NA
242;AGES;04/01/21;2021;1;All;18-24 anos;1790;2;0;1792;3146;2;0;3148;3144;2;3146;0,004027267;2,56E-06;0,004024706;2,56E-06;0,004027267;NA;NA
243;AGES;04/01/21;2021;1;All;25-49 anos;27488;40;0;27528;51222;43;0;51265;51184;43;51227;0,015374775;1,29E-05;0,015363369;1,29E-05;0,015376276;NA;NA
244;AGES;04/01/21;2021;1;All;50-64 anos;12976;8;0;12984;22182;8;0;22190;22175;8;22183;0,010202462;3,68E-06;0,010199243;3,68E-06;0,010202922;NA;NA
245;AGES;04/01/21;2021;1;All;65-79 anos;2307;0;0;2307;3259;0;0;3259;3259;0;3259;0,002001771;0;0,002001771;0;0,002001771;NA;NA
246;AGES;04/01/21;2021;1;All;80 ou mais anos;3811;3;0;3814;4079;3;0;4082;4076;3;4079;0,005984536;4,40E-06;0,005980135;4,40E-06;0,005984536;NA;NA
247;AGES;04/01/21;2021;1;All;Desconhecido;1;0;0;1;1;0;0;1;1;0;1;NA;NA;NA;NA;NA;NA;NA
248;AGES;11/01/21;2021;2;All;0-17 anos;15;0;0;15;21;0;0;21;21;0;21;1,23E-05;0;1,23E-05;0;1,23E-05;NA;NA
249;AGES;11/01/21;2021;2;All;18-24 anos;1404;56;0;1460;4550;58;0;4608;4492;58;4550;0,005824559;7,42E-05;0,005750312;7,42E-05;0,005824559;NA;NA
250;AGES;11/01/21;2021;2;All;25-49 anos;16426;784;0;17210;67648;827;0;68475;66826;827;67653;0,020305196;0,000248232;0,020058465;0,000248232;0,020306697;NA;NA
251;AGES;11/01/21;2021;2;All;50-64 anos;11662;302;0;11964;33844;310;0;34154;33535;310;33845;0,015566321;0,000142582;0,015424199;0,000142582;0,015566781;NA;NA
252;AGES;11/01/21;2021;2;All;65-79 anos;5527;27;0;5554;8786;27;0;8813;8759;27;8786;0,005396614;1,66E-05;0,005380029;1,66E-05;0,005396614;NA;NA
253;AGES;11/01/21;2021;2;All;80 ou mais anos;14479;0;1;14480;18558;3;1;18562;18555;3;18558;0,027227512;4,40E-06;0,027223111;4,40E-06;0,027227512;NA;NA
254;AGES;11/01/21;2021;2;All;Desconhecido;0;0;0;0;1;0;0;1;1;0;1;NA;NA;NA;NA;NA;NA;NA
255;AGES;18/01/21;2021;3;All;0-17 anos;69;1;0;70;90;1;0;91;89;1;90;5,29E-05;5,88E-07;5,23E-05;5,88E-07;5,29E-05;NA;NA
256;AGES;18/01/21;2021;3;All;18-24 anos;3811;1195;0;5006;8361;1253;0;9614;7108;1253;8361;0,010703107;0,001603994;0,009099114;0,001603994;0,010703107;NA;NA
257;AGES;18/01/21;2021;3;All;25-49 anos;37356;21703;5;59064;105004;22530;5;127539;82479;22530;105009;0,031517958;0,006762596;0,024756863;0,006762596;0,031519459;NA;NA
258;AGES;18/01/21;2021;3;All;50-64 anos;27384;8569;2;35955;61228;8879;2;70109;52350;8879;61229;0,028161409;0,004083837;0,024078032;0,004083837;0,028161869;NA;NA
259;AGES;18/01/21;2021;3;All;65-79 anos;14071;908;1;14980;22857;935;1;23793;21922;935;22857;0,014039426;0,000574304;0,013465122;0,000574304;0,014039426;NA;NA
260;AGES;18/01/21;2021;3;All;80 ou mais anos;39028;259;2;39289;57586;262;3;57851;57324;262;57586;0,084487742;0,000384395;0,084103347;0,000384395;0,084487742;NA;NA
261;AGES;18/01/21;2021;3;All;Desconhecido;0;0;0;0;1;0;0;1;1;0;1;NA;NA;NA;NA;NA;NA;NA
262;AGES;25/01/21;2021;4;All;0-17 anos;14;3;0;17;104;4;0;108;100;4;104;6,11E-05;2,35E-06;5,88E-05;2,35E-06;6,11E-05;NA;NA
263;AGES;25/01/21;2021;4;All;18-24 anos;1369;1625;1;2995;9730;2878;1;12609;6853;2878;9731;0,012455596;0,003684194;0,008772682;0,003684194;0,012456876;NA;NA
264;AGES;25/01/21;2021;4;All;25-49 anos;15551;26050;19;41620;120555;48580;24;169159;71980;48580;120560;0,03618574;0,014581753;0,021605488;0,014581753;0,036187241;NA;NA
265;AGES;25/01/21;2021;4;All;50-64 anos;10732;12398;11;23141;71960;21277;13;93250;50684;21277;71961;0,03309752;0,009786214;0,023311767;0,009786214;0,03309798;NA;NA
266;AGES;25/01/21;2021;4;All;65-79 anos;6488;2140;14;8642;29345;3075;15;32435;26270;3075;29345;0,018024542;0,001888753;0,016135789;0,001888753;0,018024542;NA;NA
267;AGES;25/01/21;2021;4;All;80 ou mais anos;7358;3385;23;10766;64944;3647;26;68617;61297;3647;64944;0,095283088;0,005350724;0,089932364;0,005350724;0,095283088;NA;NA
268;AGES;25/01/21;2021;4;All;Desconhecido;0;0;0;0;1;0;0;1;1;0;1;NA;NA;NA;NA;NA;NA;NA
269;AGES;01/02/21;2021;5;All;0-17 anos;35;4;0;39;139;8;0;147;131;8;139;8,17E-05;4,70E-06;7,70E-05;4,70E-06;8,17E-05;NA;NA
270;AGES;01/02/21;2021;5;All;18-24 anos;974;936;0;1910;10704;3814;1;14519;6891;3814;10705;0,013702435;0,004882389;0,008821327;0,004882389;0,013703716;NA;NA
271;AGES;01/02/21;2021;5;All;25-49 anos;9968;12508;1;22477;130523;61088;25;191636;69443;61088;130531;0,039177731;0,018336149;0,020843983;0,018336149;0,039180132;NA;NA
272;AGES;01/02/21;2021;5;All;50-64 anos;5521;9201;1;14723;77481;30478;14;107973;47005;30478;77483;0,035636867;0,014018152;0,021619635;0,014018152;0,035637787;NA;NA
273;AGES;01/02/21;2021;5;All;65-79 anos;2720;4171;0;6891;32065;7246;15;39326;24820;7246;32066;0,019695244;0,004450701;0,015245157;0,004450701;0,019695859;NA;NA
274;AGES;01/02/21;2021;5;All;80 ou mais anos;4522;10642;0;15164;69466;14289;26;83781;55177;14289;69466;0,101917575;0,020964216;0,080953359;0,020964216;0,101917575;NA;NA
275;AGES;01/02/21;2021;5;All;Desconhecido;0;0;0;0;1;0;0;1;1;0;1;NA;NA;NA;NA;NA;NA;NA
276;AGES;08/02/21;2021;6;All;0-17 anos;36;67;0;103;175;75;0;250;100;75;175;0,000102839;4,41E-05;5,88E-05;4,41E-05;0,000102839;NA;NA
277;AGES;08/02/21;2021;6;All;18-24 anos;1456;3046;0;4502;12160;6860;1;19021;5301;6860;12161;0,015566294;0,008781643;0,006785931;0,008781643;0,015567574;NA;NA
278;AGES;08/02/21;2021;6;All;25-49 anos;13784;30762;3;44549;144307;91850;28;236185;52465;91850;144315;0,043315131;0,027569659;0,015747873;0,027569659;0,043317532;NA;NA
279;AGES;08/02/21;2021;6;All;50-64 anos;6856;22252;3;29111;84337;52730;17;137084;31609;52730;84339;0,038790239;0,024252811;0,014538348;0,024252811;0,038791159;NA;NA
280;AGES;08/02/21;2021;6;All;65-79 anos;3713;11499;2;15214;35778;18745;17;54540;17034;18745;35779;0,021975876;0,011513718;0,010462772;0,011513718;0,02197649;NA;NA
281;AGES;08/02/21;2021;6;All;80 ou mais anos;14896;31538;2;46436;84362;45827;28;130217;38535;45827;84362;0,123772356;0,067235435;0,056536921;0,067235435;0,123772356;NA;NA
282;AGES;08/02/21;2021;6;All;Desconhecido;1;0;0;1;2;0;0;2;2;0;2;NA;NA;NA;NA;NA;NA;NA
283;AGES;15/02/21;2021;7;All;0-17 anos;32;16;0;48;207;91;0;298;116;91;207;0,000121644;5,35E-05;6,82E-05;5,35E-05;0,000121644;NA;NA
284;AGES;15/02/21;2021;7;All;18-24 anos;2289;1729;0;4018;14449;8589;1;23039;5861;8589;14450;0,018496496;0,010994976;0,0075028;0,010994976;0,018497776;NA;NA
285;AGES;15/02/21;2021;7;All;25-49 anos;22212;18936;7;41155;166519;110786;35;277340;55741;110786;166527;0,049982276;0,033253481;0,016731196;0,033253481;0,049984677;NA;NA
286;AGES;15/02/21;2021;7;All;50-64 anos;25052;12934;2;37988;109389;65664;19;175072;43727;65664;109391;0,050312738;0,030201717;0,020111941;0,030201717;0,050313658;NA;NA
287;AGES;15/02/21;2021;7;All;65-79 anos;5057;7214;2;12273;40835;25959;19;66813;14877;25959;40836;0,02508203;0,015944764;0,009137881;0,015944764;0,025082644;NA;NA
288;AGES;15/02/21;2021;7;All;80 ou mais anos;48667;9248;2;57917;133029;55075;30;188134;77954;55075;133029;0,195174518;0,080803709;0,114370809;0,080803709;0,195174518;NA;NA
289;AGES;15/02/21;2021;7;All;Desconhecido;0;0;0;0;2;0;0;2;2;0;2;NA;NA;NA;NA;NA;NA;NA
290;AGES;22/02/21;2021;8;All;0-17 anos;21;32;0;53;228;123;0;351;105;123;228;0,000133985;7,23E-05;6,17E-05;7,23E-05;0,000133985;NA;NA
