;TYPE;DATE;YEAR;WEEK;REGION;AGEGROUP;TOTAL_VAC_1;TOTAL_VAC_2;TOTAL_VAC_UNK;TOTAL;CUMUL_VAC_1;CUMUL_VAC_2;CUMUL_VAC_UNK;CUMUL;COVER_1_VAC;COVER;RECEIVED;DISTRIBUTED
60;REGIONAL;26/04/21;2021;17;ARS Centro;All;56519;17815;0;74334;491334;192255;24;683613;0,302175104;0,118238662;NA;NA
61;REGIONAL;03/05/21;2021;18;ARS Centro;All;59762;48980;1;108743;551096;241235;25;792356;0,338929305;0,14836183;NA;NA
62;REGIONAL;10/05/21;2021;19;ARS Centro;All;50441;55485;0;105926;601537;296720;25;898282;0,369951002;0,182485635;NA;NA
63;REGIONAL;17/05/21;2021;20;ARS Centro;All;44641;41518;5;86164;646178;338238;30;984446;0,397405644;0,208019602;NA;NA
64;REGIONAL;24/05/21;2021;21;ARS Centro;All;23978;55898;6;79882;670156;394136;36;1064328;0,412152343;0,242397406;NA;NA
65;REGIONAL;08/02/21;2021;6;ARS Lisboa e Vale do Tejo;All;14287;30346;0;44633;114787;60795;1;175583;0,031087082;0,016464749;NA;NA
66;REGIONAL;15/02/21;2021;7;ARS Lisboa e Vale do Tejo;All;32889;19002;2;51893;147676;79797;3;227476;0,039994215;0,021610948;NA;NA
67;REGIONAL;22/02/21;2021;8;ARS Lisboa e Vale do Tejo;All;49024;6659;0;55683;196700;86456;3;283159;0,053271094;0,023414366;NA;NA
68;REGIONAL;01/03/21;2021;9;ARS Lisboa e Vale do Tejo;All;44750;12719;1;57470;241450;99175;4;340629;0,065390471;0,026858977;NA;NA
69;REGIONAL;08/03/21;2021;10;ARS Lisboa e Vale do Tejo;All;32874;16451;2;49327;274324;115626;6;389956;0,074293542;0,031314304;NA;NA
70;REGIONAL;15/03/21;2021;11;ARS Lisboa e Vale do Tejo;All;25486;28857;1;54344;299810;144483;7;444300;0,081195764;0,039129474;NA;NA
71;REGIONAL;22/03/21;2021;12;ARS Lisboa e Vale do Tejo;All;88259;7412;2;95673;388069;151895;9;539973;0,105098426;0,041136822;NA;NA
72;REGIONAL;29/03/21;2021;13;ARS Lisboa e Vale do Tejo;All;45069;23654;4;68727;433138;175549;13;608700;0,117304196;0,047542894;NA;NA
73;REGIONAL;05/04/21;2021;14;ARS Lisboa e Vale do Tejo;All;86802;19345;1;106148;519940;194894;14;714848;0,140812266;0,052781986;NA;NA
74;REGIONAL;12/04/21;2021;15;ARS Lisboa e Vale do Tejo;All;162827;14024;0;176851;682767;208918;14;891699;0,184909737;0,056580023;NA;NA
75;REGIONAL;19/04/21;2021;16;ARS Lisboa e Vale do Tejo;All;78417;53311;3;131731;761184;262229;17;1023430;0,206146948;0,071017925;NA;NA
76;REGIONAL;26/04/21;2021;17;ARS Lisboa e Vale do Tejo;All;106673;25251;3;131927;867857;287480;20;1155357;0,235036564;0,077856503;NA;NA
77;REGIONAL;03/05/21;2021;18;ARS Lisboa e Vale do Tejo;All;106583;64549;5;171137;974440;352029;25;1326494;0,263901806;0,095337926;NA;NA
78;REGIONAL;10/05/21;2021;19;ARS Lisboa e Vale do Tejo;All;89331;112053;7;201391;1063771;464082;32;1527885;0,288094791;0,125684576;NA;NA
79;REGIONAL;17/05/21;2021;20;ARS Lisboa e Vale do Tejo;All;108763;70310;4;179077;1172534;534392;36;1706962;0,317550429;0,144726216;NA;NA
80;REGIONAL;24/05/21;2021;21;ARS Lisboa e Vale do Tejo;All;109270;87407;6;196683;1281804;621799;42;1903645;0,347143375;0,168398135;NA;NA
81;REGIONAL;08/02/21;2021;6;ARS Norte;All;8675;28601;5;37281;105266;68868;6;174140;0,029442251;0,019261955;NA;NA
82;REGIONAL;15/02/21;2021;7;ARS Norte;All;32864;15015;3;47882;138130;83883;9;222022;0,03863411;0,023461558;NA;NA
83;REGIONAL;22/02/21;2021;8;ARS Norte;All;64585;4220;1;68806;202715;88103;10;290828;0,056698136;0,024641866;NA;NA
84;REGIONAL;01/03/21;2021;9;ARS Norte;All;47712;6936;0;54648;250427;95039;10;345476;0,070042888;0,026581822;NA;NA
85;REGIONAL;08/03/21;2021;10;ARS Norte;All;25120;13845;0;38965;275547;108884;10;384441;0,077068797;0,030454184;NA;NA
86;REGIONAL;15/03/21;2021;11;ARS Norte;All;26519;42153;4;68676;302066;151037;14;453117;0,084485998;0,042244118;NA;NA
87;REGIONAL;22/03/21;2021;12;ARS Norte;All;88349;2155;0;90504;390415;153192;14;543621;0,109196669;0,042846858;NA;NA
88;REGIONAL;29/03/21;2021;13;ARS Norte;All;53684;32471;1;86156;444099;185663;15;629777;0,124211753;0,051928797;NA;NA
89;REGIONAL;05/04/21;2021;14;ARS Norte;All;81957;13422;2;95381;526056;199085;17;725158;0,147134621;0,055682847;NA;NA
90;REGIONAL;12/04/21;2021;15;ARS Norte;All;135245;18981;1;154227;661301;218066;18;879385;0,184961813;0,060991716;NA;NA
91;REGIONAL;19/04/21;2021;16;ARS Norte;All;64488;46207;0;110695;725789;264273;18;990080;0,202998709;0,073915529;NA;NA
92;REGIONAL;26/04/21;2021;17;ARS Norte;All;125753;36465;0;162218;851542;300738;18;1152298;0,238171048;0,084114565;NA;NA
93;REGIONAL;03/05/21;2021;18;ARS Norte;All;153734;72659;2;226395;1005276;373397;20;1378693;0,281169501;0,104436839;NA;NA
94;REGIONAL;10/05/21;2021;19;ARS Norte;All;98567;100282;7;198856;1103843;473679;27;1577549;0,308738083;0,132485097;NA;NA
95;REGIONAL;17/05/21;2021;20;ARS Norte;All;109528;70349;6;179883;1213371;544028;33;1757432;0,339372389;0,152161278;NA;NA
96;REGIONAL;24/05/21;2021;21;ARS Norte;All;72079;127104;10;199193;1285450;671132;43;1956625;0,359532441;0,187711484;NA;NA
97;REGIONAL;08/02/21;2021;6;RA_Madeira;All;3160;1086;0;4246;10996;4775;0;15771;0,04324809;0,018780432;NA;NA
98;REGIONAL;15/02/21;2021;7;RA_Madeira;All;2495;638;0;3133;13491;5413;0;18904;0,053061112;0,021289734;NA;NA
99;REGIONAL;22/02/21;2021;8;RA_Madeira;All;2257;2155;0;4412;15748;7568;0;23316;0,061938062;0,02976551;NA;NA
100;REGIONAL;01/03/21;2021;9;RA_Madeira;All;1431;3116;0;4547;17179;10684;0;27863;0,067566292;0,042020971;NA;NA
101;REGIONAL;08/03/21;2021;10;RA_Madeira;All;4883;2399;0;7282;22062;13083;0;35145;0,086771496;0,051456418;NA;NA
102;REGIONAL;15/03/21;2021;11;RA_Madeira;All;3102;2348;0;5450;25164;15431;0;40595;0,098971894;0,060691277;NA;NA
103;REGIONAL;22/03/21;2021;12;RA_Madeira;All;5275;181;0;5456;30439;15612;0;46051;0,119718864;0,061403164;NA;NA
104;REGIONAL;29/03/21;2021;13;RA_Madeira;All;1205;1260;0;2465;31644;16872;0;48516;0,124458219;0,066358838;NA;NA
105;REGIONAL;05/04/21;2021;14;RA_Madeira;All;10213;1299;0;11512;41857;18171;0;60028;0,164626712;0,071467902;NA;NA
106;REGIONAL;12/04/21;2021;15;RA_Madeira;All;8428;1299;0;9727;50285;19470;0;69755;0,197774666;0,076576966;NA;NA
107;REGIONAL;19/04/21;2021;16;RA_Madeira;All;9811;2128;0;11939;60096;21598;0;81694;0,236362063;0,08494655;NA;NA
108;REGIONAL;26/04/21;2021;17;RA_Madeira;All;8822;802;0;9624;68918;22400;0;91318;0,271059649;0,088100876;NA;NA
109;REGIONAL;03/05/21;2021;18;RA_Madeira;All;7601;5287;0;12888;76519;27687;0;104206;0,300954951;0,108895042;NA;NA
110;REGIONAL;10/05/21;2021;19;RA_Madeira;All;11598;6432;0;18030;88117;34119;0;122236;0,346570752;0,134192579;NA;NA
111;REGIONAL;17/05/21;2021;20;RA_Madeira;All;2326;7610;0;9936;90443;41729;0;132172;0,355719084;0,164123278;NA;NA
112;REGIONAL;24/05/21;2021;21;RA_Madeira;All;3436;8970;0;12406;93879;50699;0;144578;0,369233129;0,199402959;NA;NA
113;REGIONAL;08/02/21;2021;6;RA_Acores;All;1051;1;0;1052;8654;5335;0;13989;0,035643091;0,021973179;NA;NA
114;REGIONAL;15/02/21;2021;7;RA_Acores;All;2056;322;0;2378;10710;5657;0;16367;0,044111106;0,023299395;NA;NA
115;REGIONAL;22/02/21;2021;8;RA_Acores;All;1466;1611;8;3085;12176;7268;8;19452;0,050149096;0,029934595;NA;NA
116;REGIONAL;01/03/21;2021;9;RA_Acores;All;754;1155;14;1923;12930;8423;22;21375;0,053254584;0,034691675;NA;NA
117;REGIONAL;08/03/21;2021;10;RA_Acores;All;2597;2053;0;4650;15527;10476;22;26025;0,063950806;0,043147334;NA;NA
118;REGIONAL;15/03/21;2021;11;RA_Acores;All;2522;1438;0;3960;18049;11914;22;29985;0,074338127;0,049070001;NA;NA
119;REGIONAL;22/03/21;2021;12;RA_Acores;All;4103;726;0;4829;22152;12640;22;34814;0,091237088;0,052060166;NA;NA
120;REGIONAL;29/03/21;2021;13;RA_Acores;All;1961;758;0;2719;24113;13398;22;37533;0,099313827;0,055182128;NA;NA
121;REGIONAL;05/04/21;2021;14;RA_Acores;All;3836;2326;0;6162;27949;15724;22;43695;0,115113099;0,064762187;NA;NA
122;REGIONAL;12/04/21;2021;15;RA_Acores;All;4215;2404;0;6619;32164;18128;22;50314;0,132473352;0,074663504;NA;NA
123;REGIONAL;19/04/21;2021;16;RA_Acores;All;7818;1054;1;8873;39982;19182;23;59187;0,164673224;0,079004596;NA;NA
124;REGIONAL;26/04/21;2021;17;RA_Acores;All;9061;2611;1;11673;49043;21793;24;70860;0,201992619;0,08975848;NA;NA
125;REGIONAL;03/05/21;2021;18;RA_Acores;All;9017;2726;0;11743;58060;24519;24;82603;0,239130793;0,100986013;NA;NA
126;REGIONAL;10/05/21;2021;19;RA_Acores;All;8226;2239;0;10465;66286;26758;24;93068;0,273011087;0,110207746;NA;NA
127;REGIONAL;17/05/21;2021;20;RA_Acores;All;11015;4015;0;15030;77301;30773;24;108098;0,318378392;0,126744263;NA;NA
128;REGIONAL;24/05/21;2021;21;RA_Acores;All;4442;7058;3;11503;81743;37831;27;119601;0,336673586;0,155813934;NA;NA
129;AGES;08/02/21;2021;6;All;0-17 anos;37;67;0;104;172;71;0;243;0,000100172;4,13E-05;NA;NA
130;AGES;08/02/21;2021;6;All;18-24 anos;1453;3040;0;4493;12175;6790;0;18965;0,015695481;0,008753373;NA;NA
131;AGES;08/02/21;2021;6;All;25-49 anos;13705;30711;5;44421;144308;91287;10;235605;0,042940464;0,027163471;NA;NA
132;AGES;08/02/21;2021;6;All;50-64 anos;6790;22168;1;28959;84279;52341;3;136623;0,038980501;0,024208621;NA;NA
133;AGES;08/02/21;2021;6;All;65-79 anos;3631;11446;3;15080;35478;18662;3;54143;0,022110721;0,011630596;NA;NA
134;AGES;08/02/21;2021;6;All;80 ou mais anos;14822;31497;2;46321;84166;45768;2;129936;0,124531155;0,067717866;NA;NA
135;AGES;08/02/21;2021;6;All;Desconhecido;0;0;0;0;0;0;0;0;NA;NA;NA;NA
136;AGES;15/02/21;2021;7;All;0-17 anos;30;16;0;46;202;87;0;289;0,000117644;5,07E-05;NA;NA
137;AGES;15/02/21;2021;7;All;18-24 anos;2307;1726;0;4033;14482;8516;0;22998;0,018669565;0,010978457;NA;NA
138;AGES;15/02/21;2021;7;All;25-49 anos;22195;18908;4;41107;166503;110195;14;276712;0,049544835;0,032789758;NA;NA
139;AGES;15/02/21;2021;7;All;50-64 anos;25012;12886;1;37899;109291;65227;4;174522;0,050548985;0,03016862;NA;NA
140;AGES;15/02/21;2021;7;All;65-79 anos;4998;7184;2;12184;40476;25846;5;66327;0,025225591;0,016107833;NA;NA
141;AGES;15/02/21;2021;7;All;80 ou mais anos;48603;9234;2;57839;132769;55002;4;187775;0,196443658;0,081380398;NA;NA
142;AGES;15/02/21;2021;7;All;Desconhecido;0;0;0;0;0;0;0;0;NA;NA;NA;NA
143;AGES;22/02/21;2021;8;All;0-17 anos;21;32;0;53;223;119;0;342;0,000129874;6,93E-05;NA;NA
144;AGES;22/02/21;2021;8;All;18-24 anos;1260;692;0;1952;15742;9208;0;24950;0,020293902;0,011870553;NA;NA
145;AGES;22/02/21;2021;8;All;25-49 anos;11256;7224;7;18487;177759;117419;21;295199;0,052894185;0,034939341;NA;NA
146;AGES;22/02/21;2021;8;All;50-64 anos;49641;4917;3;54561;158932;70144;7;229083;0,073508809;0,032442818;NA;NA
147;AGES;22/02/21;2021;8;All;65-79 anos;11547;2404;0;13951;52023;28250;5;80278;0,032421952;0,017606062;NA;NA
148;AGES;22/02/21;2021;8;All;80 ou mais anos;102516;5184;0;107700;235285;60186;4;295475;0,348125286;0,089050592;NA;NA
149;AGES;22/02/21;2021;8;All;Desconhecido;0;0;0;0;0;0;0;0;NA;NA;NA;NA
150;AGES;01/03/21;2021;9;All;0-17 anos;8;28;0;36;231;147;0;378;0,000134533;8,56E-05;NA;NA
151;AGES;01/03/21;2021;9;All;18-24 anos;881;1020;0;1901;16623;10228;0;26851;0,021429649;0,013185493;NA;NA
152;AGES;01/03/21;2021;9;All;25-49 anos;7196;9836;8;17040;184955;127255;29;312239;0,055035435;0,037866153;NA;NA
153;AGES;01/03/21;2021;9;All;50-64 anos;29884;5900;5;35789;188816;76044;12;264872;0,087330678;0,03517167;NA;NA
154;AGES;01/03/21;2021;9;All;65-79 anos;13025;3721;2;16748;65048;31971;7;97026;0,040539437;0,019925076;NA;NA
155;AGES;01/03/21;2021;9;All;80 ou mais anos;87131;12721;1;99853;322416;72907;5;395328;0,477043424;0,107872453;NA;NA
156;AGES;01/03/21;2021;9;All;Desconhecido;0;0;0;0;0;0;0;0;NA;NA;NA;NA
157;AGES;08/03/21;2021;10;All;0-17 anos;12;24;0;36;243;171;0;414;0,000141522;9,96E-05;NA;NA
158;AGES;08/03/21;2021;10;All;18-24 anos;1295;626;0;1921;17918;10854;0;28772;0,023099106;0,013992505;NA;NA
159;AGES;08/03/21;2021;10;All;25-49 anos;15654;5917;0;21571;200609;133172;29;333810;0,059693458;0,039626823;NA;NA
160;AGES;08/03/21;2021;10;All;50-64 anos;21641;4163;0;25804;210457;80207;12;290676;0,097340016;0,03709713;NA;NA
161;AGES;08/03/21;2021;10;All;65-79 anos;15400;3461;0;18861;80448;35432;7;115887;0,050137078;0,022082052;NA;NA
162;AGES;08/03/21;2021;10;All;80 ou mais anos;40062;37236;2;77300;362478;110143;7;472628;0,536318751;0,162966459;NA;NA
163;AGES;08/03/21;2021;10;All;Desconhecido;0;0;0;0;0;0;0;0;NA;NA;NA;NA
164;AGES;15/03/21;2021;11;All;0-17 anos;1;23;0;24;244;194;0;438;0,000142104;0,000112984;NA;NA
165;AGES;15/03/21;2021;11;All;18-24 anos;227;368;1;596;18145;11222;1;29368;0,023391745;0,014466914;NA;NA
166;AGES;15/03/21;2021;11;All;25-49 anos;4049;2951;0;7000;204658;136123;29;340810;0,060898284;0,040504926;NA;NA
167;AGES;15/03/21;2021;11;All;50-64 anos;3998;2237;0;6235;214455;82444;12;296911;0,099189161;0,038131781;NA;NA
168;AGES;15/03/21;2021;11;All;65-79 anos;17855;6734;2;24591;98303;42166;9;140478;0,061264732;0,026278839;NA;NA
169;AGES;15/03/21;2021;11;All;80 ou mais anos;54324;97308;4;151636;416802;207451;11;624264;0,616695987;0,306942383;NA;NA
170;AGES;15/03/21;2021;11;All;Desconhecido;0;0;0;0;0;0;0;0;NA;NA;NA;NA
171;AGES;22/03/21;2021;12;All;0-17 anos;24;7;0;31;268;201;0;469;0,000156082;0,000117061;NA;NA
172;AGES;22/03/21;2021;12;All;18-24 anos;3104;113;0;3217;21249;11335;1;32585;0,027393287;0,014612589;NA;NA
173;AGES;22/03/21;2021;12;All;25-49 anos;41383;1187;0;42570;246041;137310;29;383380;0,07321226;0,040858131;NA;NA
174;AGES;22/03/21;2021;12;All;50-64 anos;33709;867;0;34576;248164;83311;12;331487;0,114780159;0,038532784;NA;NA
175;AGES;22/03/21;2021;12;All;65-79 anos;52357;2080;0;54437;150660;44246;9;194915;0,093894841;0,027575144;NA;NA
176;AGES;22/03/21;2021;12;All;80 ou mais anos;124486;16855;2;141343;541288;224306;13;765607;0,800884203;0,331880869;NA;NA
177;AGES;22/03/21;2021;12;All;Desconhecido;0;0;0;0;0;0;0;0;NA;NA;NA;NA
178;AGES;29/03/21;2021;13;All;0-17 anos;7;12;0;19;275;213;0;488;0,000160158;0,00012405;NA;NA
179;AGES;29/03/21;2021;13;All;18-24 anos;617;64;1;682;21866;11399;2;33267;0,028188696;0,014695095;NA;NA
180;AGES;29/03/21;2021;13;All;25-49 anos;4181;735;1;4917;250222;138045;30;388297;0,074456363;0,041076838;NA;NA
181;AGES;29/03/21;2021;13;All;50-64 anos;7431;643;1;8075;255595;83954;13;339562;0,118217125;0,038830183;NA;NA
182;AGES;29/03/21;2021;13;All;65-79 anos;87775;7211;1;94987;238435;51457;10;289902;0,148598277;0,032069208;NA;NA
183;AGES;29/03/21;2021;13;All;80 ou mais anos;36714;75289;3;112006;578002;299595;16;877613;0,855205863;0,443277706;NA;NA
184;AGES;29/03/21;2021;13;All;Desconhecido;0;0;0;0;0;0;0;0;NA;NA;NA;NA
185;AGES;05/04/21;2021;14;All;0-17 anos;14;1;0;15;289;214;0;503;0,000168312;0,000124632;NA;NA
186;AGES;05/04/21;2021;14;All;18-24 anos;707;105;0;812;22573;11504;2;34079;0,02910013;0,014830457;NA;NA
187;AGES;05/04/21;2021;14;All;25-49 anos;8449;843;0;9292;258671;138888;30;397589;0,076970458;0,041327682;NA;NA
188;AGES;05/04/21;2021;14;All;50-64 anos;14812;739;0;15551;270407;84693;13;355113;0,125067932;0,039171983;NA;NA
189;AGES;05/04/21;2021;14;All;65-79 anos;200898;5136;0;206034;439333;56593;10;495936;0,273802616;0,035270083;NA;NA
190;AGES;05/04/21;2021;14;All;80 ou mais anos;30352;45734;3;76089;608354;345329;19;953702;0,900114372;0,510945266;NA;NA
191;AGES;05/04/21;2021;14;All;Desconhecido;0;0;0;0;0;0;0;0;NA;NA;NA;NA
192;AGES;12/04/21;2021;15;All;0-17 anos;37;2;0;39;326;216;0;542;0,000189861;0,000125797;NA;NA
193;AGES;12/04/21;2021;15;All;18-24 anos;4237;55;0;4292;26810;11559;2;38371;0,034562286;0,01490136;NA;NA
194;AGES;12/04/21;2021;15;All;25-49 anos;88686;471;0;89157;347357;139359;30;486746;0,103359972;0,041467834;NA;NA
195;AGES;12/04/21;2021;15;All;50-64 anos;87557;386;0;87943;357964;85079;13;443056;0,165564565;0,039350515;NA;NA
196;AGES;12/04/21;2021;15;All;65-79 anos;232831;3399;1;236231;672164;59992;11;732167;0,418908349;0,03738842;NA;NA
197;AGES;12/04/21;2021;15;All;80 ou mais anos;10485;49392;1;59878;618839;394721;20;1013580;0,915627871;0,584025165;NA;NA
198;AGES;12/04/21;2021;15;All;Desconhecido;0;0;0;0;0;0;0;0;NA;NA;NA;NA
199;AGES;19/04/21;2021;16;All;0-17 anos;20;3;0;23;346;219;0;565;0,000201508;0,000127544;NA;NA
200;AGES;19/04/21;2021;16;All;18-24 anos;1257;55;0;1312;28067;11614;2;39683;0,036182756;0,014972264;NA;NA
201;AGES;19/04/21;2021;16;All;25-49 anos;10289;496;0;10785;357646;139855;30;497531;0,106421579;0,041615424;NA;NA
202;AGES;19/04/21;2021;16;All;50-64 anos;13844;1565;0;15409;371808;86644;13;458465;0,171967655;0,040074354;NA;NA
203;AGES;19/04/21;2021;16;All;65-79 anos;175168;13066;3;188237;847332;73058;14;920404;0,52807715;0,045531457;NA;NA
