;TYPE;DATE;YEAR;WEEK;REGION;AGEGROUP;TOTAL_VAC_1;TOTAL_VAC_2;TOTAL_VAC_UNK;TOTAL;CUMUL_VAC_1;CUMUL_VAC_2;CUMUL_VAC_UNK;CUMUL;CUMUL_VAC_INIT;CUMUL_VAC_COMPLETE;CUMUL_VAC_LEAST;COVER_1_VAC;COVER_INIT;COVER_COMPLETE;COVER_LEAST
20;REGIONAL;17/05/2021;2021;20;ARS Alentejo;All;13224;12224;1;25449;193701;100389;4;294094;100163;100584;200747;0,413182964;0,213657365;0,214555399;0,428212764
21;REGIONAL;24/05/2021;2021;21;ARS Alentejo;All;7202;18529;0;25731;200903;118918;4;319825;90512;119566;210078;0,428545527;0,193070849;0,25504584;0,448116689
22;REGIONAL;31/05/2021;2021;22;ARS Alentejo;All;17402;7311;0;24713;218305;126229;4;344538;100195;127626;227821;0,465665675;0,213725624;0,2722386;0,485964224
23;REGIONAL;07/06/2021;2021;23;ARS Alentejo;All;13821;15278;0;29099;232126;141507;4;373637;98776;143500;242276;0,495147205;0,21069876;0,306099377;0,516798137
24;REGIONAL;14/06/2021;2021;24;ARS Alentejo;All;10239;19249;1;29489;242365;160756;5;403126;90973;163218;254191;0,516987982;0,194054206;0,348159777;0,542213984
25;REGIONAL;21/06/2021;2021;25;ARS Alentejo;All;10557;14188;1;24746;252922;174944;6;427872;89416;178104;267520;0,539507084;0,190732975;0,379913055;0,57064603
26;REGIONAL;28/06/2021;2021;26;ARS Alentejo;All;10987;28772;3;39762;263909;203716;9;467634;73071;207533;280604;0,562943417;0,155867509;0,442687958;0,598555467
27;REGIONAL;05/07/2021;2021;27;ARS Alentejo;All;15353;27825;1;43179;279262;231541;10;510813;59925;236737;296662;0,595692851;0,12782582;0,504982914;0,632808734
28;REGIONAL;12/07/2021;2021;28;ARS Alentejo;All;8198;20323;1;28522;287460;251864;11;539335;49802;258540;308342;0,613179978;0,106232482;0,551490821;0,657723303
29;REGIONAL;19/07/2021;2021;29;ARS Alentejo;All;3521;16747;3;20271;290981;268611;14;559606;39642;276561;316203;0,620690611;0,084560219;0,589931357;0,674491576
30;REGIONAL;26/07/2021;2021;30;ARS Alentejo;All;2249;16509;0;18758;293230;285120;14;578364;28977;294093;323070;0,625487946;0,061810743;0,627328808;0,689139551
31;REGIONAL;02/08/2021;2021;31;ARS Alentejo;All;4957;19990;13;24960;298187;305110;27;603324;18907;315205;334112;0,636061706;0,040330459;0,672362746;0,712693205
32;REGIONAL;09/08/2021;2021;32;ARS Alentejo;All;14861;14421;0;29282;313048;319531;27;632606;24993;331281;356274;0,667761656;0,053312486;0,706654408;0,759966894
33;REGIONAL;16/08/2021;2021;33;ARS Alentejo;All;22190;6576;0;28766;335238;326107;27;661372;42225;340058;382283;0,715095072;0,090070008;0,725376598;0,815446606
34;REGIONAL;23/08/2021;2021;34;ARS Alentejo;All;12935;4590;0;17525;348173;330697;27;678897;51281;346070;397351;0,742686678;0,109387332;0,738200776;0,847588108
35;REGIONAL;30/08/2021;2021;35;ARS Alentejo;All;4731;15789;2;20522;352904;346486;29;699419;40900;362806;403706;0,752778358;0,087243655;0,773900282;0,861143937
36;REGIONAL;06/09/2021;2021;36;ARS Alentejo;All;2571;15083;7;17661;355475;361569;36;717080;27983;378379;406362;0,75826255;0,059690445;81%;87%
37;REGIONAL;04/01/2021;2021;1;ARS Algarve;All;1258;3;0;1261;2325;3;0;2328;2321;4;2325;0,004973315;0,004964759;8,56E-06;0,004973315
38;REGIONAL;11/01/2021;2021;2;ARS Algarve;All;1362;4;0;1366;3687;7;0;3694;3677;10;3687;0,007886715;0,007865325;2,14E-05;0,007886715
39;REGIONAL;18/01/2021;2021;3;ARS Algarve;All;3400;946;0;4346;7087;953;0;8040;6131;956;7087;0,01515952;0,013114579;0,002044942;0,01515952
40;REGIONAL;25/01/2021;2021;4;ARS Algarve;All;2154;1231;0;3385;9241;2184;0;11425;7054;2187;9241;0,019767056;0,015088931;0,004678125;0,019767056
41;REGIONAL;01/02/2021;2021;5;ARS Algarve;All;1225;1246;0;2471;10466;3430;0;13896;7034;3433;10467;0,022387405;0,01504615;0,007343394;0,022389544
42;REGIONAL;08/02/2021;2021;6;ARS Algarve;All;2410;2898;0;5308;12876;6328;0;19204;6544;6333;12877;0,027542541;0,013998011;0,013546669;0,02754468
43;REGIONAL;15/02/2021;2021;7;ARS Algarve;All;3214;2116;0;5330;16090;8444;0;24534;7639;8452;16091;0,03441748;0,016340282;0,018079338;0,034419619
44;REGIONAL;22/02/2021;2021;8;ARS Algarve;All;8519;1067;1;9587;24609;9511;1;34121;15081;9529;24610;0,052640135;0,032259169;0,020383106;0,052642274
45;REGIONAL;01/03/2021;2021;9;ARS Algarve;All;4665;563;0;5228;29274;10074;1;39349;19177;10099;29276;0,062618852;0,04102076;0,02160237;0,06262313
46;REGIONAL;08/03/2021;2021;10;ARS Algarve;All;5142;1553;0;6695;34416;11627;1;46044;22767;11652;34419;0,0736179;0,048699986;0,024924331;0,073624317
47;REGIONAL;15/03/2021;2021;11;ARS Algarve;All;2722;3019;0;5741;37138;14646;1;51785;22470;14671;37141;0,079440422;0,048064685;0,031382154;0,079446839
48;REGIONAL;22/03/2021;2021;12;ARS Algarve;All;9446;4315;0;13761;46584;18961;1;65546;27596;18991;46587;0,099645986;0,059029508;0,040622894;0,099652403
49;REGIONAL;29/03/2021;2021;13;ARS Algarve;All;4236;2934;0;7170;50820;21895;1;72716;28899;21925;50824;0,108707045;0,061816704;0,046898897;0,108715601
50;REGIONAL;05/04/2021;2021;14;ARS Algarve;All;8679;1815;0;10494;59499;23710;1;83210;35766;23742;59508;0,127271949;0,076505631;0,05078557;0,127291201
51;REGIONAL;12/04/2021;2021;15;ARS Algarve;All;13684;2176;0;15860;73183;25886;1;99070;47274;25918;73192;0,156542851;0,101121937;0,055440165;0,156562102
52;REGIONAL;19/04/2021;2021;16;ARS Algarve;All;7271;5521;0;12792;80454;31407;1;111862;49021;31443;80464;0,172095958;0,104858875;0,067258473;0,172117349
53;REGIONAL;26/04/2021;2021;17;ARS Algarve;All;16398;3272;0;19670;96852;34679;1;131532;62136;34731;96867;0,207172269;0,132912651;0,074291704;0,207204355
54;REGIONAL;03/05/2021;2021;18;ARS Algarve;All;16576;8961;2;25539;113428;43640;3;157071;70290;43704;113994;0,242629333;0,150354549;0,093485492;0,243840041
55;REGIONAL;10/05/2021;2021;19;ARS Algarve;All;9737;11333;0;21070;123165;54973;3;178141;70651;55045;125696;0,263457363;0,15112675;0,117744575;0,268871325
56;REGIONAL;17/05/2021;2021;20;ARS Algarve;All;12032;10915;3;22950;135197;65888;6;201091;74242;66014;140256;0,289194537;0,158808116;0,141207927;0,300016043
57;REGIONAL;24/05/2021;2021;21;ARS Algarve;All;7633;18817;0;26450;142830;84705;6;227541;68750;84925;153675;0,305521984;0,147060396;0,181659697;0,328720093
58;REGIONAL;31/05/2021;2021;22;ARS Algarve;All;8186;12750;2;20938;151016;97455;8;248479;72582;97771;170353;0,323032332;0,155257275;0,209138066;0,364395341
59;REGIONAL;07/06/2021;2021;23;ARS Algarve;All;17066;6354;0;23420;168082;103809;8;271899;84338;104434;188772;0,359537535;0,180404068;0,223390624;0,403794693
60;REGIONAL;14/06/2021;2021;24;ARS Algarve;All;15370;13440;0;28810;183452;117249;8;300709;86279;118089;204368;0,392414892;0,184555985;0,252599493;0,437155478
61;REGIONAL;21/06/2021;2021;25;ARS Algarve;All;19356;10218;2;29576;202808;127467;10;330285;96312;128787;225099;0,433818544;0,206017177;0,27548316;0,481500337
62;REGIONAL;28/06/2021;2021;26;ARS Algarve;All;17197;16450;7;33654;220005;143917;17;363939;99113;145644;244757;0,470603964;0,212008685;0,3115413;0,523549984
63;REGIONAL;05/07/2021;2021;27;ARS Algarve;All;19203;31728;1;50932;239208;175645;18;414871;87193;178016;265209;0,511680339;0,186511086;0,38078696;0,567298046
64;REGIONAL;12/07/2021;2021;28;ARS Algarve;All;9822;26995;4;36821;249030;202640;22;451692;75999;205529;281528;0,532690189;0,162566445;0,439638927;0,602205371
65;REGIONAL;19/07/2021;2021;29;ARS Algarve;All;4349;27213;1;31563;253379;229853;23;483255;58273;233377;291650;0,541992962;0,124649461;0,499207478;0,62385694
66;REGIONAL;26/07/2021;2021;30;ARS Algarve;All;3988;24742;3;28733;257367;254595;26;511988;41534;258749;300283;0,550523535;0,088843731;0,553479716;0,642323447
67;REGIONAL;02/08/2021;2021;31;ARS Algarve;All;3933;22623;1;26557;261300;277218;27;538545;26173;282031;308204;0,558936459;0,055985626;0,603281319;0,659266944
68;REGIONAL;09/08/2021;2021;32;ARS Algarve;All;11456;14017;2;25475;272756;291235;29;564020;28309;296981;325290;0,583441534;0,060554658;0,63526027;0,695814929
69;REGIONAL;16/08/2021;2021;33;ARS Algarve;All;16645;7764;2;24411;289401;298999;31;588431;39533;305915;345448;0,619046193;0,084563471;0,654370635;0,738934106
70;REGIONAL;23/08/2021;2021;34;ARS Algarve;All;13552;5292;0;18844;302953;304291;31;607275;48290;312342;360632;0,648034738;0,103295222;0,668118376;0,771413598
71;REGIONAL;30/08/2021;2021;35;ARS Algarve;All;6480;12129;4;18613;309433;316420;35;625888;42708;325587;368295;0,661895849;0,091354988;0,696450229;0,787805217
72;REGIONAL;06/09/2021;2021;36;ARS Algarve;All;3290;15719;1;19010;312723;332139;36;644898;30487;341747;372234;0,668933358;0,065213532;73%;80%
73;REGIONAL;04/01/2021;2021;1;ARS Centro;All;9072;18;0;9090;15729;19;0;15748;15711;20;15731;0,009475872;0,009465028;1,20E-05;0,009477077
74;REGIONAL;11/01/2021;2021;2;ARS Centro;All;12683;25;1;12709;28412;44;1;28457;28358;56;28414;0,017116694;0,017084162;3,37E-05;0,017117899
75;REGIONAL;18/01/2021;2021;3;ARS Centro;All;36796;6319;2;43117;65208;6363;3;71574;58807;6403;65210;0,039284294;0,035428038;0,003857461;0,039285499
76;REGIONAL;25/01/2021;2021;4;ARS Centro;All;4893;8543;3;13439;70101;14906;6;85013;55153;14950;70103;0,042232062;0,0332267;0,009006567;0,042233267
77;REGIONAL;01/02/2021;2021;5;ARS Centro;All;2727;9167;0;11894;72828;24073;6;96907;48710;24121;72831;0,043874932;0,029345141;0,014531598;0,04387674
78;REGIONAL;08/02/2021;2021;6;ARS Centro;All;7558;27136;4;34698;80386;51209;10;131605;29103;51286;80389;0,048428219;0,017532984;0,030897042;0,048430026
79;REGIONAL;15/02/2021;2021;7;ARS Centro;All;25556;10002;3;35561;105942;61211;13;167166;44568;61377;105945;0,063824327;0,02684981;0,036976324;0,063826134
80;REGIONAL;22/02/2021;2021;8;ARS Centro;All;38438;3134;1;41573;144380;64345;14;208739;79834;64549;144383;0,086981143;0,048095668;0,038887282;0,086982951
81;REGIONAL;01/03/2021;2021;9;ARS Centro;All;28560;5950;1;34511;172940;70295;15;243250;102425;70529;172954;0,104186999;0,061705524;0,042489909;0,104195433
82;REGIONAL;08/03/2021;2021;10;ARS Centro;All;17754;13567;0;31321;190694;83862;15;274571;106587;84136;190723;0,114882824;0,064212904;0,050687391;0,114900295
83;REGIONAL;15/03/2021;2021;11;ARS Centro;All;16732;24236;2;40970;207426;108098;17;315541;99085;108383;207468;0,12496295;0,059693355;0,065294897;0,124988252
84;REGIONAL;22/03/2021;2021;12;ARS Centro;All;47900;4411;1;52312;255326;112509;18;367853;142458;112917;255375;0,15382011;0,085823242;0,068026387;0,153849629
85;REGIONAL;29/03/2021;2021;13;ARS Centro;All;24429;16840;2;41271;279755;129349;20;409124;150032;129790;279822;0,168537261;0,090386168;0,078191457;0,168577625
86;REGIONAL;05/04/2021;2021;14;ARS Centro;All;49921;10282;1;60204;329676;139631;21;469328;189604;140156;329760;0,198611965;0,114226158;0,084436412;0,19866257
87;REGIONAL;12/04/2021;2021;15;ARS Centro;All;77686;12079;2;89767;407362;151710;23;559095;255037;152416;407453;0,245413579;0,153646003;0,091822399;0,245468402
88;REGIONAL;19/04/2021;2021;16;ARS Centro;All;30064;24244;7;54315;437426;175954;30;613410;260714;176806;437520;0,263525514;0,157066088;0,106516055;0,263582144
89;REGIONAL;26/04/2021;2021;17;ARS Centro;All;56640;17978;0;74618;494066;193932;30;688028;300472;194965;495437;0,297648051;0,181018134;0,117455871;0,298474004
90;REGIONAL;03/05/2021;2021;18;ARS Centro;All;60009;49202;1;109212;554075;243134;31;797240;316892;244400;561292;0,333800229;0,190910296;0,147237785;0,338148081
91;REGIONAL;10/05/2021;2021;19;ARS Centro;All;50691;55810;1;106502;604766;298944;32;903742;317627;300391;618018;0,364338816;0,191353094;0,180969336;0,372322429
92;REGIONAL;17/05/2021;2021;20;ARS Centro;All;44907;41778;3;86688;649673;340722;35;990430;327755;342938;670693;0,391392855;0,197454666;0,206601603;0,404056268
93;REGIONAL;24/05/2021;2021;21;ARS Centro;All;24241;56341;6;80588;673914;397063;41;1071018;302971;400302;703273;0,405996747;0,182523646;0,241160311;0,423683957
94;REGIONAL;31/05/2021;2021;22;ARS Centro;All;44320;37818;0;82138;718234;434881;41;1153156;308888;441067;749955;0,43269715;0,186088319;0,265719019;0,451807338
95;REGIONAL;07/06/2021;2021;23;ARS Centro;All;58398;40913;1;99312;776632;475794;42;1252468;325591;484531;810122;0,467878788;0,196150973;0,291903729;0,488054702
96;REGIONAL;14/06/2021;2021;24;ARS Centro;All;52026;65818;7;117851;828658;541612;49;1370319;315237;552813;868050;0,49922164;0,189913248;0,333039942;0,52295319
97;REGIONAL;21/06/2021;2021;25;ARS Centro;All;59588;47767;3;107358;888246;589379;52;1477677;329803;604159;933962;0,535120188;0,198688475;0,363973131;0,562661606
98;REGIONAL;28/06/2021;2021;26;ARS Centro;All;49931;77181;2;127114;938177;666560;54;1604791;301389;684733;986122;0,565200916;0,181570577;0,412514609;0,594085186
99;REGIONAL;05/07/2021;2021;27;ARS Centro;All;59506;104960;9;164475;997683;771520;63;1769266;259538;794125;1053663;0,601050063;0,156357612;0,478417375;0,634774986
100;REGIONAL;12/07/2021;2021;28;ARS Centro;All;28575;82168;8;110751;1026258;853688;71;1880017;216023;880605;1096628;0,618264956;0,130142177;0,530516899;0,660659076
101;REGIONAL;19/07/2021;2021;29;ARS Centro;All;16900;80766;15;97681;1043158;934454;86;1977698;163214;965874;1129088;0,628446292;0,09832761;0,581886861;0,680214471
102;REGIONAL;26/07/2021;2021;30;ARS Centro;All;14406;69003;5;83414;1057564;1003457;91;2061112;116475;1040084;1156559;0,637125128;0,07016989;0,626594373;0,696764263
103;REGIONAL;02/08/2021;2021;31;ARS Centro;All;19263;75126;4;94393;1076827;1078583;95;2155505;74856;1120068;1194924;0,648730044;0,045096693;0,674780408;0,719877101
104;REGIONAL;09/08/2021;2021;32;ARS Centro;All;50499;46934;4;97437;1127326;1125517;99;2252942;93121;1175725;1268846;0,679152961;0,056100367;0,708310742;0,764411109
105;REGIONAL;16/08/2021;2021;33;ARS Centro;All;61298;35988;7;97293;1188624;1161505;106;2350235;131556;1219452;1351008;0,716081692;0,079255377;0,734653895;0,813909272
106;REGIONAL;23/08/2021;2021;34;ARS Centro;All;50998;18382;2;69382;1239622;1179887;108;2419617;163791;1243940;1407731;0,746805229;0,098675221;0,749406591;0,848081812
107;REGIONAL;30/08/2021;2021;35;ARS Centro;All;20675;48185;2;68862;1260297;1228072;110;2488479;133345;1296642;1429987;0,759260799;0,080333153;0,781156696;0,861489849
108;REGIONAL;06/09/2021;2021;36;ARS Centro;All;7742;50908;15;58665;1268039;1278980;125;2547144;89218;1348982;1438200;0,763924935;0,053749021;81%;87%
109;REGIONAL;04/01/2021;2021;1;ARS Lisboa e Vale do Tejo;All;12766;21;0;12787;23527;24;0;23551;23504;24;23528;0,006390461;0,006384214;6,52E-06;0,006390733
110;REGIONAL;11/01/2021;2021;2;ARS Lisboa e Vale do Tejo;All;13265;1115;0;14380;36792;1139;0;37931;35640;1153;36793;0,009993533;0,009680624;0,000313181;0,009993804
111;REGIONAL;18/01/2021;2021;3;ARS Lisboa e Vale do Tejo;All;37869;9064;0;46933;74661;10203;0;84864;64322;10341;74663;0,020279603;0,017471298;0,002808848;0,020280146
112;REGIONAL;25/01/2021;2021;4;ARS Lisboa e Vale do Tejo;All;17318;11903;1;29222;91979;22106;1;114086;69672;22310;91982;0,02498356;0,018924478;0,006059897;0,024984375
113;REGIONAL;01/02/2021;2021;5;ARS Lisboa e Vale do Tejo;All;8753;8939;0;17692;100732;31045;1;131778;69471;31267;100738;0,027361071;0,018869882;0,008492819;0,027362701
114;REGIONAL;08/02/2021;2021;6;ARS Lisboa e Vale do Tejo;All;14429;30435;0;44864;115161;61480;1;176642;53273;61894;115167;0,031280311;0,014470142;0,016811799;0,031281941
115;REGIONAL;15/02/2021;2021;7;ARS Lisboa e Vale do Tejo;All;33037;19081;0;52118;148198;80561;1;228760;67077;81127;148204;0,040253902;0,018219618;0,022035913;0,040255532
116;REGIONAL;22/02/2021;2021;8;ARS Lisboa e Vale do Tejo;All;49414;6680;0;56094;197612;87241;1;284854;109498;88120;197618;0,053675853;0,029742114;0,023935369;0,053677483
117;REGIONAL;01/03/2021;2021;9;ARS Lisboa e Vale do Tejo;All;45229;12846;0;58075;242841;100087;1;342929;141664;101191;242855;0,065961064;0,038479121;0,027485746;0,065964867
118;REGIONAL;08/03/2021;2021;10;ARS Lisboa e Vale do Tejo;All;33961;16606;1;50568;276802;116693;2;393497;158933;117895;276828;0,075185634;0,043169769;0,032022927;0,075192696
119;REGIONAL;15/03/2021;2021;11;ARS Lisboa e Vale do Tejo;All;26273;29050;1;55324;303075;145743;3;448821;156095;147016;303111;0,08232197;0,042398904;0,039932844;0,082331748
120;REGIONAL;22/03/2021;2021;12;ARS Lisboa e Vale do Tejo;All;89520;7703;0;97223;392595;153446;3;546044;237651;154990;392641;0,10663761;0,064551344;0,042098761;0,106650105
121;REGIONAL;29/03/2021;2021;13;ARS Lisboa e Vale do Tejo;All;45711;23952;0;69663;438306;177398;3;615707;259340;179025;438365;0,119053743;0,070442563;0,048627207;0,119069769
122;REGIONAL;05/04/2021;2021;14;ARS Lisboa e Vale do Tejo;All;87557;19750;1;107308;525863;197148;4;723015;327018;198959;525977;0,142836189;0,088825426;0,054041728;0,142867154
123;REGIONAL;12/04/2021;2021;15;ARS Lisboa e Vale do Tejo;All;163763;14426;1;178190;689626;211574;5;901205;476233;213523;689756;0,187317894;0,129355568;0,057997637;0,187353205
124;REGIONAL;19/04/2021;2021;16;ARS Lisboa e Vale do Tejo;All;79391;53811;1;133203;769017;265385;6;1034408;501559;267591;769150;0,208882271;0,136234677;0,072683719;0,208918397
125;REGIONAL;26/04/2021;2021;17;ARS Lisboa e Vale do Tejo;All;107824;25663;2;133489;876841;291048;8;1167897;583606;293398;877004;0,238169689;0,158520483;0,07969348;0,238213963
126;REGIONAL;03/05/2021;2021;18;ARS Lisboa e Vale do Tejo;All;107993;65622;2;173617;984834;356670;10;1341514;628535;359175;987710;0,26750301;0,170724208;0,097559988;0,268284196
127;REGIONAL;10/05/2021;2021;19;ARS Lisboa e Vale do Tejo;All;90609;113279;3;203891;1075443;469949;13;1545405;608155;472751;1080906;0,292114448;0,165188543;0,128409778;0,293598321
128;REGIONAL;17/05/2021;2021;20;ARS Lisboa e Vale do Tejo;All;110169;71314;1;181484;1185612;541263;14;1726889;648639;545075;1193714;0,32203882;0,176184905;0,148054599;0,324239505
129;REGIONAL;24/05/2021;2021;21;ARS Lisboa e Vale do Tejo;All;110876;89007;3;199886;1296488;630270;17;1926775;675495;642174;1317669;0,352155229;0,183479597;0,174428866;0,357908464
130;REGIONAL;31/05/2021;2021;22;ARS Lisboa e Vale do Tejo;All;92384;86991;7;179382;1388872;717261;24;2106157;696723;734102;1430825;0,377248796;0,189245599;0,199398574;0,388644172
131;REGIONAL;07/06/2021;2021;23;ARS Lisboa e Vale do Tejo;All;152296;54119;3;206418;1541168;771380;27;2312575;802886;794807;1597693;0,418615807;0,218081851;0,215887414;0,433969265
132;REGIONAL;14/06/2021;2021;24;ARS Lisboa e Vale do Tejo;All;147803;121460;4;269267;1688971;892840;31;2581842;831723;922943;1754666;0,458762418;0,225914627;0,250692026;0,476606654
133;REGIONAL;21/06/2021;2021;25;ARS Lisboa e Vale do Tejo;All;120236;153848;13;274097;1809207;1046688;44;2855939;804825;1084685;1889510;0,491421213;0,218608527;0,294624782;0,513233309
134;REGIONAL;28/06/2021;2021;26;ARS Lisboa e Vale do Tejo;All;130509;166713;8;297230;1939716;1213401;52;3153169;769964;1261156;2031120;0,526870385;0,209139497;0,342558265;0,551697762
135;REGIONAL;05/07/2021;2021;27;ARS Lisboa e Vale do Tejo;All;143869;273683;8;417560;2083585;1487084;60;3570729;640562;1546077;2186639;0,565948434;0,173991011;0,419949201;0,593940212
136;REGIONAL;12/07/2021;2021;28;ARS Lisboa e Vale do Tejo;All;79970;215797;15;295782;2163555;1702881;75;3866511;533295;1771845;2305140;0,58767008;0,144854887;0,481272855;0,626127742
137;REGIONAL;19/07/2021;2021;29;ARS Lisboa e Vale do Tejo;All;57065;185645;7;242717;2220620;1888526;82;4109228;444538;1968758;2413296;0,603170214;0,120746495;0,534758844;0,655505339
138;REGIONAL;26/07/2021;2021;30;ARS Lisboa e Vale do Tejo;All;36412;180414;10;216836;2257032;2068940;92;4326064;326520;2161121;2487641;0,61306053;0,088690158;0,587008951;0,675699109
139;REGIONAL;02/08/2021;2021;31;ARS Lisboa e Vale do Tejo;All;45491;178242;8;223741;2302523;2247182;100;4549805;222361;2354086;2576447;0,625416906;0,060398237;0,639422574;0,699820811
140;REGIONAL;09/08/2021;2021;32;ARS Lisboa e Vale do Tejo;All;107372;110934;3;218309;2409895;2358116;103;4768114;240662;2486309;2726971;0,654581551;0,065369199;0,675337308;0,740706506
141;REGIONAL;16/08/2021;2021;33;ARS Lisboa e Vale do Tejo;All;107352;90832;8;198192;2517247;2448948;111;4966306;281261;2593200;2874461;0,683740762;0,076396798;0,704371301;0,780768099
142;REGIONAL;23/08/2021;2021;34;ARS Lisboa e Vale do Tejo;All;88933;60707;5;149645;2606180;2509655;116;5115951;321716;2668613;2990329;0,707896961;0,087385284;0,724855164;0,812240448
143;REGIONAL;30/08/2021;2021;35;ARS Lisboa e Vale do Tejo;All;48653;100537;13;149203;2654833;2610192;129;5265154;264742;2782618;3047360;0,721112207;0,071909867;0,75582148;0,827731347
144;REGIONAL;06/09/2021;2021;36;ARS Lisboa e Vale do Tejo;All;27368;91482;79;118929;2682201;2701674;208;5384083;195747;2879391;3075138;0,72854597;0,053169277;78%;84%
145;REGIONAL;04/01/2021;2021;1;ARS Norte;All;16740;36;0;16776;30144;43;0;30187;30104;47;30151;0,008414478;0,008403312;1,31E-05;0,008416432
146;REGIONAL;11/01/2021;2021;2;ARS Norte;All;15455;38;0;15493;45599;81;0;45680;45496;110;45606;0,012728628;0,012699877;3,07E-05;0,012730582
147;REGIONAL;18/01/2021;2021;3;ARS Norte;All;32552;12751;1;45304;78151;12832;1;90984;65260;12898;78158;0,021815282;0,018216853;0,003600383;0,021817236
148;REGIONAL;25/01/2021;2021;4;ARS Norte;All;14431;15740;1;30172;92582;28572;2;121156;63941;28649;92590;0,02584359;0,017848664;0,007997159;0,025845823
149;REGIONAL;01/02/2021;2021;5;ARS Norte;All;5717;12298;1;18016;98299;40870;3;139172;57360;40951;98311;0,027439449;0,016011626;0,011431173;0,027442799
150;REGIONAL;08/02/2021;2021;6;ARS Norte;All;8974;28975;6;37955;107273;69845;9;177127;37289;69996;107285;0,029944476;0,010408952;0,019538873;0,029947825
151;REGIONAL;15/02/2021;2021;7;ARS Norte;All;33107;15221;4;48332;140380;85066;13;225459;54810;85582;140392;0,039186053;0,015299812;0,023889591;0,039189403
152;REGIONAL;22/02/2021;2021;8;ARS Norte;All;64910;4375;0;69285;205290;89441;13;294744;115076;90226;205302;0,057305207;0,032122626;0,02518593;0,057308556
