;TYPE;DATE;YEAR;WEEK;REGION;AGEGROUP;TOTAL_VAC_1;TOTAL_VAC_2;TOTAL_VAC_UNK;TOTAL;CUMUL_VAC_1;CUMUL_VAC_2;CUMUL_VAC_UNK;CUMUL;COVER_1_VAC;COVER;RECEIVED;DISTRIBUTED
64;REGIONAL;26/04/2021;2021;17;ARS Lisboa e Vale do Tejo;All;106297;25226;3;131526;866045;287255;21;1153321;0,234545831;0,077795568;NA;NA
65;REGIONAL;03/05/2021;2021;18;ARS Lisboa e Vale do Tejo;All;108932;61795;4;170731;974977;349050;25;1324052;0,264047238;0,094531141;NA;NA
66;REGIONAL;08/02/2021;2021;6;ARS Norte;All;8660;28582;6;37248;105234;68837;7;174078;0,029433301;0,019253285;NA;NA
67;REGIONAL;15/02/2021;2021;7;ARS Norte;All;32774;15011;3;47788;138008;83848;10;221866;0,038599987;0,023451769;NA;NA
68;REGIONAL;22/02/2021;2021;8;ARS Norte;All;64460;4218;1;68679;202468;88066;11;290545;0,056629052;0,024631517;NA;NA
69;REGIONAL;01/03/2021;2021;9;ARS Norte;All;47633;6931;0;54564;250101;94997;11;345109;0,069951708;0,026570075;NA;NA
70;REGIONAL;08/03/2021;2021;10;ARS Norte;All;25097;13839;0;38936;275198;108836;11;384045;0,076971184;0,030440758;NA;NA
71;REGIONAL;15/03/2021;2021;11;ARS Norte;All;26504;42145;5;68654;301702;150981;16;452699;0,08438419;0,042228455;NA;NA
72;REGIONAL;22/03/2021;2021;12;ARS Norte;All;88321;2145;0;90466;390023;153126;16;543165;0,109087029;0,042828398;NA;NA
73;REGIONAL;29/03/2021;2021;13;ARS Norte;All;53681;32450;1;86132;443704;185576;17;629297;0,124101274;0,051904463;NA;NA
74;REGIONAL;05/04/2021;2021;14;ARS Norte;All;81929;13408;2;95339;525633;198984;19;724636;0,14701631;0,055654598;NA;NA
75;REGIONAL;12/04/2021;2021;15;ARS Norte;All;134811;18948;1;153760;660444;217932;20;878396;0,184722116;0,060954237;NA;NA
76;REGIONAL;19/04/2021;2021;16;ARS Norte;All;64246;46156;0;110402;724690;264088;20;988798;0,202691326;0,073863786;NA;NA
77;REGIONAL;26/04/2021;2021;17;ARS Norte;All;125011;36430;0;161441;849701;300518;20;1150239;0,237656132;0,084053032;NA;NA
78;REGIONAL;03/05/2021;2021;18;ARS Norte;All;153396;72372;2;225770;1003097;372890;22;1376009;0,280560048;0,104295034;NA;NA
79;REGIONAL;08/02/2021;2021;6;RA_Madeira;All;3158;1086;0;4244;10994;4775;0;15769;0,043240224;0,018780432;NA;NA
80;REGIONAL;15/02/2021;2021;7;RA_Madeira;All;2494;638;0;3132;13488;5413;0;18901;0,053049313;0,021289734;NA;NA
81;REGIONAL;22/02/2021;2021;8;RA_Madeira;All;2256;2155;0;4411;15744;7568;0;23312;0,06192233;0,02976551;NA;NA
82;REGIONAL;01/03/2021;2021;9;RA_Madeira;All;1431;3116;0;4547;17175;10684;0;27859;0,06755056;0,042020971;NA;NA
83;REGIONAL;08/03/2021;2021;10;RA_Madeira;All;4883;2399;0;7282;22058;13083;0;35141;0,086755764;0,051456418;NA;NA
84;REGIONAL;15/03/2021;2021;11;RA_Madeira;All;3102;2347;0;5449;25160;15430;0;40590;0,098956162;0,060687344;NA;NA
85;REGIONAL;22/03/2021;2021;12;RA_Madeira;All;5274;181;0;5455;30434;15611;0;46045;0,119699198;0,061399231;NA;NA
86;REGIONAL;29/03/2021;2021;13;RA_Madeira;All;1205;1260;0;2465;31639;16871;0;48510;0,124438554;0,066354905;NA;NA
87;REGIONAL;05/04/2021;2021;14;RA_Madeira;All;10213;1299;0;11512;41852;18170;0;60022;0,164607046;0,071463969;NA;NA
88;REGIONAL;12/04/2021;2021;15;RA_Madeira;All;8426;1298;0;9724;50278;19468;0;69746;0,197747135;0,0765691;NA;NA
89;REGIONAL;19/04/2021;2021;16;RA_Madeira;All;9805;2128;0;11933;60083;21596;0;81679;0,236310933;0,084938683;NA;NA
90;REGIONAL;26/04/2021;2021;17;RA_Madeira;All;8817;801;0;9618;68900;22397;0;91297;0,270988854;0,088089076;NA;NA
91;REGIONAL;03/05/2021;2021;18;RA_Madeira;All;7601;5287;0;12888;76501;27684;0;104185;0,300884155;0,108883243;NA;NA
92;REGIONAL;08/02/2021;2021;6;RA_Acores;All;1050;1;0;1051;8649;5333;0;13982;0,035622498;0,021964942;NA;NA
93;REGIONAL;15/02/2021;2021;7;RA_Acores;All;2056;320;0;2376;10705;5653;0;16358;0,044090512;0,023282921;NA;NA
94;REGIONAL;22/02/2021;2021;8;RA_Acores;All;1464;1611;8;3083;12169;7264;8;19441;0,050120266;0,029918121;NA;NA
95;REGIONAL;01/03/2021;2021;9;RA_Acores;All;753;1124;14;1891;12922;8388;22;21332;0,053221635;0,034547521;NA;NA
96;REGIONAL;08/03/2021;2021;10;RA_Acores;All;2556;2047;0;4603;15478;10435;22;25935;0,063748991;0,042978468;NA;NA
97;REGIONAL;15/03/2021;2021;11;RA_Acores;All;2517;1435;0;3952;17995;11870;22;29887;0,074115719;0,048888779;NA;NA
98;REGIONAL;22/03/2021;2021;12;RA_Acores;All;4080;725;0;4805;22075;12595;22;34692;0,090919949;0,051874825;NA;NA
99;REGIONAL;29/03/2021;2021;13;RA_Acores;All;1926;758;0;2684;24001;13353;22;37376;0,098852535;0,054996787;NA;NA
100;REGIONAL;05/04/2021;2021;14;RA_Acores;All;3624;2321;0;5945;27625;15674;22;43321;0,113778645;0,064556253;NA;NA
101;REGIONAL;12/04/2021;2021;15;RA_Acores;All;4093;2315;0;6408;31718;17989;22;49729;0,130636419;0,074091006;NA;NA
102;REGIONAL;19/04/2021;2021;16;RA_Acores;All;7734;1050;0;8784;39452;19039;22;58513;0,162490321;0,078415625;NA;NA
103;REGIONAL;26/04/2021;2021;17;RA_Acores;All;8497;2196;1;10694;47949;21235;23;69207;0,197486779;0,087460255;NA;NA
104;REGIONAL;03/05/2021;2021;18;RA_Acores;All;8548;2374;1;10923;56497;23609;24;80130;0,23269329;0,097238011;NA;NA
105;AGES;08/02/2021;2021;6;All;0-17 anos;30;67;0;97;164;71;0;235;9,55E-05;4,13E-05;NA;NA
106;AGES;08/02/2021;2021;6;All;18-24 anos;1452;3037;0;4489;12174;6783;0;18957;0,015694191;0,008744349;NA;NA
107;AGES;08/02/2021;2021;6;All;25-49 anos;13687;30684;6;44377;144273;91246;11;235530;0,04293005;0,027151271;NA;NA
108;AGES;08/02/2021;2021;6;All;50-64 anos;6780;22160;1;28941;84266;52322;3;136591;0,038974488;0,024199833;NA;NA
109;AGES;08/02/2021;2021;6;All;65-79 anos;3625;11425;3;15053;35454;18641;3;54098;0,022095763;0,011617508;NA;NA
110;AGES;08/02/2021;2021;6;All;80 ou mais anos;14819;31467;3;46289;84154;45734;3;129891;0,1245134;0,06766756;NA;NA
112;AGES;08/02/2021;2021;6;All;NA;6;0;0;6;7;0;0;7;NA;NA;NA;NA
113;AGES;15/02/2021;2021;7;All;0-17 anos;20;16;0;36;184;87;0;271;0,000107161;5,07E-05;NA;NA
114;AGES;15/02/2021;2021;7;All;18-24 anos;2297;1725;0;4022;14471;8508;0;22979;0,018655384;0,010968144;NA;NA
115;AGES;15/02/2021;2021;7;All;25-49 anos;21997;18904;4;40905;166270;110150;15;276435;0,049475504;0,032776368;NA;NA
116;AGES;15/02/2021;2021;7;All;50-64 anos;24854;12883;1;37738;109120;65205;4;174329;0,050469895;0,030158445;NA;NA
117;AGES;15/02/2021;2021;7;All;65-79 anos;4975;7170;2;12147;40429;25811;5;66245;0,0251963;0,01608602;NA;NA
118;AGES;15/02/2021;2021;7;All;80 ou mais anos;48601;9225;2;57828;132755;54959;5;187719;0,196422944;0,081316776;NA;NA
120;AGES;15/02/2021;2021;7;All;NA;10;0;0;10;17;0;0;17;NA;NA;NA;NA
121;AGES;22/02/2021;2021;8;All;0-17 anos;21;31;0;52;205;118;0;323;0,000119391;6,87E-05;NA;NA
122;AGES;22/02/2021;2021;8;All;18-24 anos;1255;691;0;1946;15726;9199;0;24925;0,020273275;0,011858951;NA;NA
123;AGES;22/02/2021;2021;8;All;25-49 anos;11217;7223;7;18447;177487;117373;22;294882;0,052813248;0,034925653;NA;NA
124;AGES;22/02/2021;2021;8;All;50-64 anos;49310;4916;3;54229;158430;70121;7;228558;0,073276626;0,03243218;NA;NA
125;AGES;22/02/2021;2021;8;All;65-79 anos;11516;2401;0;13917;51945;28212;5;80162;0,032373341;0,017582379;NA;NA
126;AGES;22/02/2021;2021;8;All;80 ou mais anos;102508;5181;0;107689;235263;60140;5;295408;0,348092735;0,08898253;NA;NA
128;AGES;22/02/2021;2021;8;All;NA;0;1;0;1;17;1;0;18;NA;NA;NA;NA
129;AGES;01/03/2021;2021;9;All;0-17 anos;8;26;0;34;213;144;0;357;0,00012405;8,39E-05;NA;NA
130;AGES;01/03/2021;2021;9;All;18-24 anos;878;1019;0;1897;16604;10218;0;26822;0,021405155;0,013172601;NA;NA
131;AGES;01/03/2021;2021;9;All;25-49 anos;7164;9824;8;16996;184651;127197;30;311878;0,054944976;0,037848894;NA;NA
132;AGES;01/03/2021;2021;9;All;50-64 anos;29711;5891;5;35607;188141;76012;12;264165;0,087018479;0,03515687;NA;NA
133;AGES;01/03/2021;2021;9;All;65-79 anos;12979;3711;2;16692;64924;31923;7;96854;0,040462158;0,019895161;NA;NA
134;AGES;01/03/2021;2021;9;All;80 ou mais anos;87130;12709;1;99840;322393;72849;6;395248;0,477009394;0,107786637;NA;NA
136;AGES;01/03/2021;2021;9;All;NA;0;2;0;2;17;3;0;20;NA;NA;NA;NA
137;AGES;08/03/2021;2021;10;All;0-17 anos;12;11;0;23;225;155;0;380;0,000131039;9,03E-05;NA;NA
138;AGES;08/03/2021;2021;10;All;18-24 anos;1289;626;0;1915;17893;10844;0;28737;0,023066878;0,013979613;NA;NA
139;AGES;08/03/2021;2021;10;All;25-49 anos;15611;5914;0;21525;200262;133111;30;333403;0,059590205;0,039608671;NA;NA
140;AGES;08/03/2021;2021;10;All;50-64 anos;21581;4159;0;25740;209722;80171;12;289905;0,097000066;0,037080479;NA;NA
141;AGES;08/03/2021;2021;10;All;65-79 anos;15377;3457;0;18834;80301;35380;7;115688;0,050045464;0,022049645;NA;NA
142;AGES;08/03/2021;2021;10;All;80 ou mais anos;40058;37230;2;77290;362451;110079;8;472538;0,536278802;0,162871765;NA;NA
144;AGES;08/03/2021;2021;10;All;NA;0;13;0;13;17;16;0;33;NA;NA;NA;NA
145;AGES;15/03/2021;2021;11;All;0-17 anos;1;23;0;24;226;178;0;404;0,000131621;0,000103666;NA;NA
146;AGES;15/03/2021;2021;11;All;18-24 anos;226;365;1;592;18119;11209;1;29329;0,023358227;0,014450155;NA;NA
147;AGES;15/03/2021;2021;11;All;25-49 anos;4037;2945;0;6982;204299;136056;30;340385;0,060791459;0,040484989;NA;NA
148;AGES;15/03/2021;2021;11;All;50-64 anos;3965;2227;1;6193;213687;82398;13;296098;0,098833947;0,038110506;NA;NA
149;AGES;15/03/2021;2021;11;All;65-79 anos;17823;6721;2;24546;98124;42101;9;140234;0,061153175;0,026238329;NA;NA
150;AGES;15/03/2021;2021;11;All;80 ou mais anos;54311;97290;4;151605;416762;207369;12;624143;0,616636804;0,306821057;NA;NA
151;AGES;15/03/2021;2021;11;All;Desconhecido;2;0;0;2;3;0;0;3;NA;NA;NA;NA
152;AGES;15/03/2021;2021;11;All;NA;0;0;0;0;17;16;0;33;NA;NA;NA;NA
153;AGES;22/03/2021;2021;12;All;0-17 anos;23;7;0;30;249;185;0;434;0,000145016;0,000107743;NA;NA
154;AGES;22/03/2021;2021;12;All;18-24 anos;3101;112;0;3213;21220;11321;1;32542;0,027355901;0,014594541;NA;NA
155;AGES;22/03/2021;2021;12;All;25-49 anos;41357;1187;0;42544;245656;137243;30;382929;0,073097699;0,040838194;NA;NA
156;AGES;22/03/2021;2021;12;All;50-64 anos;33670;863;0;34533;247357;83261;13;330631;0,114406907;0,038509658;NA;NA
157;AGES;22/03/2021;2021;12;All;65-79 anos;52319;2069;0;54388;150443;44170;9;194622;0,093759602;0,027527779;NA;NA
158;AGES;22/03/2021;2021;12;All;80 ou mais anos;124476;16848;1;141325;541238;224217;13;765468;0,800810223;0,331749186;NA;NA
160;AGES;22/03/2021;2021;12;All;NA;1;0;0;1;18;16;0;34;NA;NA;NA;NA
161;AGES;29/03/2021;2021;13;All;0-17 anos;5;12;0;17;254;197;0;451;0,000147928;0,000114732;NA;NA
162;AGES;29/03/2021;2021;13;All;18-24 anos;615;64;1;680;21835;11385;2;33222;0,028148733;0,014677047;NA;NA
163;AGES;29/03/2021;2021;13;All;25-49 anos;4171;726;2;4899;249827;137969;32;387828;0,074338826;0,041054224;NA;NA
164;AGES;29/03/2021;2021;13;All;50-64 anos;7382;631;1;8014;254739;83892;14;338645;0,11782121;0,038801507;NA;NA
165;AGES;29/03/2021;2021;13;All;65-79 anos;87749;7191;2;94942;238192;51361;11;289564;0,148446834;0,032009378;NA;NA
166;AGES;29/03/2021;2021;13;All;80 ou mais anos;36716;75272;3;111991;577954;299489;16;877459;0,855134842;0,443120869;NA;NA
168;AGES;29/03/2021;2021;13;All;NA;1;0;0;1;19;16;0;35;NA;NA;NA;NA
169;AGES;05/04/2021;2021;14;All;0-17 anos;14;1;0;15;268;198;0;466;0,000156082;0,000115314;NA;NA
170;AGES;05/04/2021;2021;14;All;18-24 anos;698;105;0;803;22533;11490;2;34025;0,029048564;0,014812408;NA;NA
171;AGES;05/04/2021;2021;14;All;25-49 anos;8372;832;0;9204;258199;138801;32;397032;0,076830009;0,041301795;NA;NA
172;AGES;05/04/2021;2021;14;All;50-64 anos;14670;728;0;15398;269409;84620;14;354043;0,12460634;0,039138219;NA;NA
173;AGES;05/04/2021;2021;14;All;65-79 anos;200843;5125;0;205968;439035;56486;11;495532;0,273616896;0,035203398;NA;NA
174;AGES;05/04/2021;2021;14;All;80 ou mais anos;30342;45716;3;76061;608296;345205;19;953520;0,900028556;0,510761796;NA;NA
175;AGES;05/04/2021;2021;14;All;Desconhecido;1;0;0;1;4;0;0;4;NA;NA;NA;NA
176;AGES;05/04/2021;2021;14;All;NA;0;0;0;0;19;16;0;35;NA;NA;NA;NA
177;AGES;12/04/2021;2021;15;All;0-17 anos;37;1;0;38;305;199;0;504;0,00017763;0,000115896;NA;NA
178;AGES;12/04/2021;2021;15;All;18-24 anos;4205;54;0;4259;26738;11544;2;38284;0,034469467;0,014882023;NA;NA
179;AGES;12/04/2021;2021;15;All;25-49 anos;88271;462;0;88733;346470;139263;32;485765;0,103096035;0,041439268;NA;NA
180;AGES;12/04/2021;2021;15;All;50-64 anos;87098;377;0;87475;356507;84997;14;441518;0,164890677;0,039312588;NA;NA
181;AGES;12/04/2021;2021;15;All;65-79 anos;232459;3338;1;235798;671494;59824;12;731330;0,41849079;0,037283718;NA;NA
182;AGES;12/04/2021;2021;15;All;80 ou mais anos;10442;49328;1;59771;618738;394533;20;1013291;0,915478433;0,583747002;NA;NA
184;AGES;12/04/2021;2021;15;All;NA;0;1;0;1;19;17;0;36;NA;NA;NA;NA
185;AGES;19/04/2021;2021;16;All;0-17 anos;20;2;0;22;325;201;0;526;0,000189278;0,000117061;NA;NA
186;AGES;19/04/2021;2021;16;All;18-24 anos;1242;54;0;1296;27980;11598;2;39580;0,036070599;0,014951637;NA;NA
187;AGES;19/04/2021;2021;16;All;25-49 anos;10198;495;0;10693;356668;139758;32;496458;0,106130565;0,041586561;NA;NA
188;AGES;19/04/2021;2021;16;All;50-64 anos;13719;1545;0;15264;370226;86542;14;456782;0,171235953;0,040027178;NA;NA
189;AGES;19/04/2021;2021;16;All;65-79 anos;174602;13056;2;187660;846096;72880;14;918990;0,527306846;0,045420523;NA;NA
190;AGES;19/04/2021;2021;16;All;80 ou mais anos;8362;122959;9;131330;627100;517492;29;1144621;0,927850763;0,765675884;NA;NA
191;AGES;19/04/2021;2021;16;All;Desconhecido;1;0;0;1;5;0;0;5;NA;NA;NA;NA
192;AGES;19/04/2021;2021;16;All;NA;0;1;0;1;19;18;0;37;NA;NA;NA;NA
193;AGES;26/04/2021;2021;17;All;0-17 anos;42;13;0;55;367;214;0;581;0,000213739;0,000124632;NA;NA
194;AGES;26/04/2021;2021;17;All;18-24 anos;2587;67;0;2654;30567;11665;2;42234;0,039405647;0,015038011;NA;NA
195;AGES;26/04/2021;2021;17;All;25-49 anos;9797;518;1;10316;366465;140276;33;506774;0,109045772;0,041740697;NA;NA
196;AGES;26/04/2021;2021;17;All;50-64 anos;31703;2231;0;33934;401929;88773;14;490716;0,185899141;0,041059054;NA;NA
197;AGES;26/04/2021;2021;17;All;65-79 anos;292504;44764;0;337268;1138600;117644;14;1256258;0,70960219;0,073318496;NA;NA
198;AGES;26/04/2021;2021;17;All;80 ou mais anos;6066;39597;3;45666;633166;557089;32;1190287;0,936825954;0,824263201;NA;NA
200;AGES;26/04/2021;2021;17;All;NA;0;0;0;0;19;18;0;37;NA;NA;NA;NA
201;AGES;03/05/2021;2021;18;All;0-17 anos;98;8;0;106;465;222;0;687;0,000270813;0,000129292;NA;NA
202;AGES;03/05/2021;2021;18;All;18-24 anos;1677;699;0;2376;32244;12364;2;44610;0,041567563;0,015939131;NA;NA
203;AGES;03/05/2021;2021;18;All;25-49 anos;8701;7159;1;15861;375166;147435;34;522635;0,111634852;0,043870938;NA;NA
204;AGES;03/05/2021;2021;18;All;50-64 anos;154956;8220;0;163176;556885;96993;14;653892;0,257568981;0,044860946;NA;NA
205;AGES;03/05/2021;2021;18;All;65-79 anos;207008;156574;6;363588;1345608;274218;20;1619846;0,838614425;0,170899081;NA;NA
206;AGES;03/05/2021;2021;18;All;80 ou mais anos;5150;31487;3;36640;638316;588576;35;1226927;0,944445842;0,870851045;NA;NA
208;AGES;03/05/2021;2021;18;All;NA;0;0;0;0;24;18;0;37;NA;NA;NA;NA
209;GENERAL;08/02/2021;2021;6;All;All;40399;98840;13;139252;360493;214797;20;575310;0,035013227;0,020862364;651900;571981
210;GENERAL;15/02/2021;2021;7;All;All;102754;49923;9;152686;463247;264720;29;727996;0,044993308;0,025711183;830730;718143
211;GENERAL;22/02/2021;2021;8;All;All;175827;20444;10;196281;639074;285164;39;924277;0,062070673;0,027696826;1002999;933847
212;GENERAL;01/03/2021;2021;9;All;All;137870;33182;16;171068;776944;318346;55;1095345;0,075461428;0,030919659;1186389;1095103
213;GENERAL;08/03/2021;2021;10;All;All;93928;51410;2;145340;870872;369756;57;1240685;0,084584275;0,035912905;1468929;1264093
214;GENERAL;15/03/2021;2021;11;All;All;80365;109571;8;189944;951237;479327;65;1430629;0,092389803;0,046555093;1713540;1462079
