"";"TYPE";"DATE";"YEAR";"WEEK";"REGION";"AGEGROUP";"TOTAL_VAC_1";"TOTAL_VAC_2";"TOTAL_VAC_UNK";"TOTAL";"CUMUL_VAC_1";"CUMUL_VAC_2";"CUMUL_VAC_UNK";"CUMUL";"CUMUL_VAC_INIT";"CUMUL_VAC_COMPLETE";"CUMUL_VAC_LEAST";"COVER_1_VAC";"COVER_INIT";"COVER_COMPLETE";"COVER_LEAST"
"279";"REGIONAL";2021-07-05;2021;27;"RA Acores";"All";6236;16361;49;22646;130794;111603;499;242896;25345;112472;137817;0,552673278204321;0,107095923636318;0,475253214567919;0,582349138204237
"280";"REGIONAL";2021-07-12;2021;28;"RA Acores";"All";2982;11964;41;14987;133776;123567;540;257883;17991;124540;142531;0,56527379287323;0,0760214149592026;0,526246846702189;0,602268261661392
"281";"REGIONAL";2021-07-19;2021;29;"RA Acores";"All";5716;9073;33;14822;139492;132640;573;272705;16310;133821;150131;0,589426892084325;0,0689183079308873;0,565463941484934;0,634382249415821
"282";"REGIONAL";2021-07-26;2021;30;"RA Acores";"All";7012;9046;28;16086;146504;141686;601;288791;16702;143230;159932;0,61905627131249;0,0705747136150632;0,605221903429858;0,675796617044922
"283";"REGIONAL";2021-08-02;2021;31;"RA Acores";"All";9647;6729;25;16401;156151;148415;626;305192;22984;150289;173273;0,659819908137093;0,0971194598089218;0,635049882319137;0,732169342128059
"284";"REGIONAL";2021-08-09;2021;32;"RA Acores";"All";5061;6653;32;11746;161212;155068;658;316938;22753;157207;179960;0,68120528866672;0,0961433636021753;0,664282062225077;0,760425425827252
"285";"REGIONAL";2021-08-16;2021;33;"RA Acores";"All";2385;7429;35;9849;163597;162497;693;326787;18389;164763;183152;0,691283165087025;0,0777031737916056;0,696210126892507;0,773913300684112
"286";"REGIONAL";2021-08-23;2021;34;"RA Acores";"All";5741;9382;14;15137;169338;171879;707;341924;15051;174271;189322;0,715541902415732;0,0635983723278838;0,73638641578318;0,799984788111064
"287";"REGIONAL";2021-08-30;2021;35;"RA Acores";"All";3152;5557;13;8722;172490;177436;720;350646;12782;179923;192705;0,728860756284412;0,0540106567733048;0,760269081413184;0,814279738186489
"288";"REGIONAL";2021-09-06;2021;36;"RA Acores";"All";2098;2911;15;5024;174588;180347;735;355670;11451;183587;195038;0,737725907114516;0,0483864833915751;0,775751403930583;0,824137887322158
"289";"REGIONAL";2021-09-13;2021;37;"RA Acores";"All";872;5324;31;6227;175460;185671;766;361897;6791;189225;196016;0,741410564656866;0,0286955382684645;0,799574912214724;0,828270450483189
"290";"REGIONAL";2021-09-20;2021;38;"RA Acores";"All";779;3383;20;4182;176239;189054;786;366079;4112;192778;196890;0,744702248401695;0,0173753575850281;0,81458820148992;0,831963559074948
"291";"REGIONAL";2021-09-27;2021;39;"RA Acores";"All";532;1610;23;2165;176771;190664;809;368244;3044;194530;197574;0,746950227544505;0,0128624972005899;0,821991320772257;0,834853817972847
"292";"REGIONAL";2021-10-04;2021;40;"RA Acores";"All";405;719;7;1131;177176;191383;816;369375;2677;195382;198059;0,74866156504984;0,0113117296340273;0,825591467820517;0,836903197454544
"293";"REGIONAL";2021-10-11;2021;41;"RA Acores";"All";390;736;0;1126;177566;192119;816;370501;2300;196237;198537;0,750309519684607;0,00971870682041943;0,82920429144289;0,838922998263309
"294";"REGIONAL";2021-10-18;2021;42;"RA Acores";"All";278;446;0;724;177844;192565;816;371225;2097;196767;198864;0,751484215552466;0,0088609253053998;0,831443819536291;0,840304744841691
"295";"REGIONAL";2021-01-04;2021;1;"Outro";"All";0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
"296";"REGIONAL";2021-01-11;2021;2;"Outro";"All";0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
"297";"REGIONAL";2021-01-18;2021;3;"Outro";"All";0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
"298";"REGIONAL";2021-01-25;2021;4;"Outro";"All";0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
"299";"REGIONAL";2021-02-01;2021;5;"Outro";"All";0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
"300";"REGIONAL";2021-02-08;2021;6;"Outro";"All";0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
"301";"REGIONAL";2021-02-15;2021;7;"Outro";"All";0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
"302";"REGIONAL";2021-02-22;2021;8;"Outro";"All";0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
"303";"REGIONAL";2021-03-01;2021;9;"Outro";"All";0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
"304";"REGIONAL";2021-03-08;2021;10;"Outro";"All";0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
"305";"REGIONAL";2021-03-15;2021;11;"Outro";"All";0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
"306";"REGIONAL";2021-03-22;2021;12;"Outro";"All";0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
"307";"REGIONAL";2021-03-29;2021;13;"Outro";"All";0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
"308";"REGIONAL";2021-04-05;2021;14;"Outro";"All";0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
"309";"REGIONAL";2021-04-12;2021;15;"Outro";"All";0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
"310";"REGIONAL";2021-04-19;2021;16;"Outro";"All";0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
"311";"REGIONAL";2021-04-26;2021;17;"Outro";"All";0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
"312";"REGIONAL";2021-05-03;2021;18;"Outro";"All";0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
"313";"REGIONAL";2021-05-10;2021;19;"Outro";"All";0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
"314";"REGIONAL";2021-05-17;2021;20;"Outro";"All";0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
"315";"REGIONAL";2021-05-24;2021;21;"Outro";"All";0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
"316";"REGIONAL";2021-05-31;2021;22;"Outro";"All";0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
"317";"REGIONAL";2021-06-07;2021;23;"Outro";"All";0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
"318";"REGIONAL";2021-06-14;2021;24;"Outro";"All";0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
"319";"REGIONAL";2021-06-21;2021;25;"Outro";"All";0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
"320";"REGIONAL";2021-06-28;2021;26;"Outro";"All";0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
"321";"REGIONAL";2021-07-05;2021;27;"Outro";"All";0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
"322";"REGIONAL";2021-07-12;2021;28;"Outro";"All";0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
"323";"REGIONAL";2021-07-19;2021;29;"Outro";"All";0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
"324";"REGIONAL";2021-07-26;2021;30;"Outro";"All";0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
"325";"REGIONAL";2021-08-02;2021;31;"Outro";"All";0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
"326";"REGIONAL";2021-08-09;2021;32;"Outro";"All";0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
"327";"REGIONAL";2021-08-16;2021;33;"Outro";"All";0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
"328";"REGIONAL";2021-08-23;2021;34;"Outro";"All";0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
"329";"REGIONAL";2021-08-30;2021;35;"Outro";"All";0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
"330";"REGIONAL";2021-09-06;2021;36;"Outro";"All";0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
"331";"REGIONAL";2021-09-13;2021;37;"Outro";"All";0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
"332";"REGIONAL";2021-09-20;2021;38;"Outro";"All";0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
"333";"REGIONAL";2021-09-27;2021;39;"Outro";"All";0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
"334";"REGIONAL";2021-10-04;2021;40;"Outro";"All";0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
"335";"REGIONAL";2021-10-11;2021;41;"Outro";"All";0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
"336";"REGIONAL";2021-10-18;2021;42;"Outro";"All";0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
"337";"AGES";2021-01-04;2021;1;"All";"12-17 anos";5;0;0;5;7;0;0;7;7;0;7;1,12451786296625e-05;1,12451786296625e-05;0;1,12451786296625e-05
"338";"AGES";2021-01-11;2021;2;"All";"12-17 anos";15;0;0;15;22;0;0;22;22;0;22;3,53419899789394e-05;3,53419899789394e-05;0;3,53419899789394e-05
"339";"AGES";2021-01-18;2021;3;"All";"12-17 anos";70;1;0;71;92;1;0;93;91;1;92;0,000147793776275565;0,000146187322185613;1,60645408995179e-06;0,000147793776275565
"340";"AGES";2021-01-25;2021;4;"All";"12-17 anos";16;3;0;19;108;4;0;112;104;4;108;0,000173497041714793;0,000167071225354986;6,42581635980716e-06;0,000173497041714793
"341";"AGES";2021-02-01;2021;5;"All";"12-17 anos";35;4;0;39;143;8;0;151;135;8;143;0,000229722934863106;0,000216871302143492;1,28516327196143e-05;0,000229722934863106
"342";"AGES";2021-02-08;2021;6;"All";"12-17 anos";38;66;0;104;181;74;0;255;107;74;181;0,000290768190281274;0,000171890587624842;0,000118877602656432;0,000290768190281274
"343";"AGES";2021-02-15;2021;7;"All";"12-17 anos";32;16;0;48;213;90;0;303;123;90;213;0,000342174721159731;0,00019759385306407;0,000144580868095661;0,000342174721159731
"344";"AGES";2021-02-22;2021;8;"All";"12-17 anos";24;33;0;57;237;123;0;360;114;123;237;0,000380729619318574;0,000183135766254504;0,00019759385306407;0,000380729619318574
"345";"AGES";2021-03-01;2021;9;"All";"12-17 anos";12;30;0;42;249;153;0;402;96;153;249;0,000400007068397996;0,000154219592635372;0,000245787475762624;0,000400007068397996
"346";"AGES";2021-03-08;2021;10;"All";"12-17 anos";20;25;0;45;269;178;0;447;90;179;269;0,000432136150197032;0,000144580868095661;0,00028755528210137;0,000432136150197032
"347";"AGES";2021-03-15;2021;11;"All";"12-17 anos";6;23;0;29;275;201;0;476;73;202;275;0,000441774874736742;0,000117271148566481;0,000324503726170262;0,000441774874736742
"348";"AGES";2021-03-22;2021;12;"All";"12-17 anos";33;11;0;44;308;212;0;520;95;213;308;0,000494787859705151;0,00015261313854542;0,000342174721159731;0,000494787859705151
"349";"AGES";2021-03-29;2021;13;"All";"12-17 anos";15;14;0;29;323;226;0;549;96;227;323;0,000518884671054428;0,000154219592635372;0,000364665078419056;0,000518884671054428
"350";"AGES";2021-04-05;2021;14;"All";"12-17 anos";33;6;0;39;356;232;0;588;123;233;356;0,000571897656022837;0,00019759385306407;0,000374303802958767;0,000571897656022837
"351";"AGES";2021-04-12;2021;15;"All";"12-17 anos";48;11;0;59;404;243;0;647;160;244;404;0,000649007452340523;0,000257032654392286;0,000391974797948237;0,000649007452340523
"352";"AGES";2021-04-19;2021;16;"All";"12-17 anos";31;14;0;45;435;257;0;692;175;260;435;0,000698807529129029;0,000281129465741563;0,000417678063387465;0,000698807529129029
"353";"AGES";2021-04-26;2021;17;"All";"12-17 anos";51;28;0;79;486;285;0;771;197;289;486;0,00078073668771657;0,000316471455720503;0,000464265231996067;0,00078073668771657
"354";"AGES";2021-05-03;2021;18;"All";"12-17 anos";110;16;0;126;596;301;0;897;290;306;596;0,000957446637611267;0,000465871686086019;0,000491574951525248;0,000957446637611267
"355";"AGES";2021-05-10;2021;19;"All";"12-17 anos";172;46;0;218;768;347;0;1115;416;352;768;0,00123375674108298;0,000668284901419945;0,00056547183966303;0,00123375674108298
"356";"AGES";2021-05-17;2021;20;"All";"12-17 anos";316;27;0;343;1084;374;0;1458;705;379;1084;0,00174139623350774;0,00113255013341601;0,000608846100091729;0,00174139623350774
"357";"AGES";2021-05-24;2021;21;"All";"12-17 anos";304;40;0;344;1388;414;0;1802;963;425;1388;0,00222975827685308;0,00154701528862357;0,000682742988229511;0,00222975827685308
"358";"AGES";2021-05-31;2021;22;"All";"12-17 anos";281;120;0;401;1669;534;0;2203;1112;557;1669;0,00268117187612954;0,00178637694802639;0,000894794928103147;0,00268117187612954
"359";"AGES";2021-06-07;2021;23;"All";"12-17 anos";405;166;0;571;2074;700;0;2774;1346;729;2075;0,00333178578256001;0,00216228720507511;0,00117110503157486;0,00333339223664996
"360";"AGES";2021-06-14;2021;24;"All";"12-17 anos";589;336;0;925;2663;1036;0;3699;1596;1070;2666;0,00427798724154162;0,00256390072756306;0,00171890587624842;0,00428280660381147
"361";"AGES";2021-06-21;2021;25;"All";"12-17 anos";414;298;1;713;3077;1334;1;4412;1708;1379;3087;0,00494305923478166;0,00274382358563766;0,00221530019004352;0,00495912377568118
"362";"AGES";2021-06-28;2021;26;"All";"12-17 anos";235;284;0;519;3312;1618;1;4931;1654;1668;3322;0,00532057594592033;0,00265707506478026;0,00267956542203959;0,00533664048681985
"363";"AGES";2021-07-05;2021;27;"All";"12-17 anos";444;668;1;1113;3756;2286;2;6044;1420;2347;3767;0,00603384156185892;0,00228116480773154;0,00377034774911685;0,00605151255684839
"364";"AGES";2021-07-12;2021;28;"All";"12-17 anos";281;322;1;604;4037;2608;3;6648;1374;2690;4064;0,00648525516113538;0,00220726791959376;0,00432136150197032;0,00652862942156408
"365";"AGES";2021-07-19;2021;29;"All";"12-17 anos";275;281;2;558;4312;2889;5;7206;1354;2996;4350;0,00692703003587212;0,00217513883779472;0,00481293645349556;0,00698807529129029
"366";"AGES";2021-07-26;2021;30;"All";"12-17 anos";1632;397;0;2029;5944;3286;5;9235;2551;3440;5991;0,00954876311067344;0,00409806438346702;0,00552620206943416;0,00962426645290118
"367";"AGES";2021-08-02;2021;31;"All";"12-17 anos";4632;216;1;4849;10576;3502;6;14084;6835;3818;10653;0,0169898584553301;0,0109801137048205;0,00613344171543594;0,0171135554202564
"368";"AGES";2021-08-09;2021;32;"All";"12-17 anos";142699;422;2;143123;153275;3924;8;157207;137943;15535;153478;0,246229250637361;0,22159909653022;0,0249562642874011;0,246555360817621
"369";"AGES";2021-08-16;2021;33;"All";"12-17 anos";177933;1587;1;179521;331208;5511;9;336728;302084;29393;331477;0,532070446224753;0,485284077308997;0,047218505065953;0,53250258237495
"370";"AGES";2021-08-23;2021;34;"All";"12-17 anos";132430;3944;4;136378;463638;9455;13;473106;421746;42185;463931;0,744813161357068;0,677515586620808;0,0677682657846163;0,745283852405424
"371";"AGES";2021-08-30;2021;35;"All";"12-17 anos";42139;110128;14;152281;505777;119583;27;625387;349063;157015;506078;0,812507530253547;0,560753684000842;0,25223738893378;0,812991072934622
"372";"AGES";2021-09-06;2021;36;"All";"12-17 anos";20547;162756;15;183318;526324;282339;42;808705;205027;321601;526628;0,845515342439786;0,329366462700546;0,516637241782586;0,846003704483131
"373";"AGES";2021-09-13;2021;37;"All";"12-17 anos";12832;126927;33;139792;539156;409266;75;948497;89681;449780;539461;0,866129361322047;0,144068409240967;0,722550920578516;0,866619329819483
"374";"AGES";2021-09-20;2021;38;"All";"12-17 anos";5661;41680;16;47357;544817;450946;91;995854;52717;492406;545123;0,875223497925265;0,0846874402599885;0,791027632616801;0,87571507287679
"375";"AGES";2021-09-27;2021;39;"All";"12-17 anos";3248;17226;14;20488;548065;468172;105;1016342;37944;510429;548373;0,880441260809428;0,0609552939891307;0,819980754680002;0,880936048669133
"376";"AGES";2021-10-04;2021;40;"All";"12-17 anos";2316;10958;4;13278;550381;479130;109;1029620;28895;521795;550690;0,884161808481756;0,046418490929157;0,838239711866394;0,884658202795551
"377";"AGES";2021-10-11;2021;41;"All";"12-17 anos";2590;6737;0;9327;552971;485867;109;1038947;24256;529025;553281;0,888322524574731;0,0389661504058706;0,849854374936746;0,888820525342616
"378";"AGES";2021-10-18;2021;42;"All";"12-17 anos";2051;4119;0;6170;555022;489986;109;1045117;21695;533637;555332;0,891617361913223;0,0348520214815041;0,857263341199604;0,892115362681108
"379";"AGES";2021-01-04;2021;1;"All";"18-24 anos";1854;4;0;1858;3225;5;0;3230;3219;6;3225;0,0041283963260473;0,00412071558869651;7,68073735078567e-06;0,0041283963260473
"380";"AGES";2021-01-11;2021;2;"All";"18-24 anos";1448;58;0;1506;4673;63;0;4736;4609;65;4674;0,00598201427337024;0,0059000864082952;8,32079879668448e-05;0,00598329439626204
"381";"AGES";2021-01-18;2021;3;"All";"18-24 anos";3875;1202;0;5077;8548;1265;0;9813;7280;1270;8550;0,010942490479086;0,00931929465228662;0,00162575607258297;0,0109450507248696
"382";"AGES";2021-01-25;2021;4;"All";"18-24 anos";1400;1648;1;3049;9948;2913;1;12862;7033;2919;9952;0,0127346625276026;0,00900310429801261;0,00373667872115723;0,0127397830191698
"383";"AGES";2021-02-01;2021;5;"All";"18-24 anos";1001;946;0;1947;10949;3859;1;14809;7087;3867;10954;0,0140160655422921;0,00907223093416968;0,00495023522258137;0,014022466156751
"384";"AGES";2021-02-08;2021;6;"All";"18-24 anos";1487;3077;0;4564;12436;6936;1;19373;5485;6956;12441;0,0159196082823951;0,0070214740615099;0,00890453483534419;0,0159260088968541
"385";"AGES";2021-02-15;2021;7;"All";"18-24 anos";2333;1751;1;4085;14769;8687;2;23458;6028;8746;14774;0,0189061349889589;0,00771658079175601;0,0111959548116619;0,0189125356034179
"386";"AGES";2021-02-22;2021;8;"All";"18-24 anos";1341;707;0;2048;16110;9394;2;25506;6633;9482;16115;0,0206227797868595;0,00849105514129356;0,012138125260025;0,0206291804013185
"387";"AGES";2021-03-01;2021;9;"All";"18-24 anos";961;1049;1;2011;17071;10443;3;27517;6522;10556;17078;0,021852977885877;0,00834896150030403;0,0135129772458156;0,0218619387461196
"388";"AGES";2021-03-08;2021;10;"All";"18-24 anos";1399;648;1;2048;18470;11091;4;29565;7264;11216;18480;0,0236438698115019;0,00929881268601786;0,014357858354402;0,0236566710404199
"389";"AGES";2021-03-15;2021;11;"All";"18-24 anos";287;403;1;691;18757;11494;5;30256;7147;11621;18768;0,0240112650814478;0,00914903830767754;0,0148763081255801;0,0240253464332576
"390";"AGES";2021-03-22;2021;12;"All";"18-24 anos";3309;182;0;3491;22066;11676;5;33747;10258;11820;22078;0,0282471917304061;0,0131315006240599;0,0151310525810478;0,0282625532051077
"391";"AGES";2021-03-29;2021;13;"All";"18-24 anos";696;109;0;805;22762;11785;5;34552;10833;11944;22777;0,0291381572630973;0,0138675712868435;0,0152897878196307;0,0291573591064742
"392";"AGES";2021-04-05;2021;14;"All";"18-24 anos";813;199;0;1012;23575;11984;5;35564;11455;12150;23605;0,0301788971741287;0,0146638077255417;0,015553493135341;0,0302173008608826
"393";"AGES";2021-04-12;2021;15;"All";"18-24 anos";4309;112;0;4421;27884;12096;5;39985;15639;12282;27921;0,0356949467148846;0,0200198419048229;0,0157224693570583;0,0357423112618811
"394";"AGES";2021-04-19;2021;16;"All";"18-24 anos";1317;114;0;1431;29201;12210;5;41416;16801;12437;29238;0,0373808685633821;0,0215073447050917;0,0159208884052869;0,0374282331103786
"395";"AGES";2021-04-26;2021;17;"All";"18-24 anos";2688;188;0;2876;31889;12398;5;44292;19300;12656;31956;0,0408218388965341;0,0247063718116939;0,0162012353185906;0,0409076071302845
"396";"AGES";2021-05-03;2021;18;"All";"18-24 anos";1854;851;0;2705;33743;13249;5;46997;20319;13542;33861;0,0431951867379268;0,0260108170384357;0,0173354242007233;0,043346241239159
"397";"AGES";2021-05-10;2021;19;"All";"18-24 anos";2272;5430;1;7703;36015;18679;6;54700;17140;19008;36148;0,046103625948091;0,0219413063654111;0,024332575927289;0,0462738822927001
"398";"AGES";2021-05-17;2021;20;"All";"18-24 anos";2117;2487;0;4604;38132;21166;6;59304;16704;21566;38270;0,0488136461100266;0,0213831727845873;0,0276071302845073;0,0489903030690946
"399";"AGES";2021-05-24;2021;21;"All";"18-24 anos";2288;3310;1;5599;40420;24476;7;64903;15485;25096;40581;0,0517425672864595;0,019822702979486;0,0321259640925529;0,0519486670720389
"400";"AGES";2021-05-31;2021;22;"All";"18-24 anos";2395;2713;1;5109;42815;27189;8;70012;14917;28070;42987;0,0548084616123148;0,019095593176945;0,035933049572759;0,055028642749704
"401";"AGES";2021-06-07;2021;23;"All";"18-24 anos";2882;2949;1;5832;45697;30138;9;75844;14661;31243;45904;0,0584977757864755;0,0187678817166448;0,0399948795084328;0,0587627612250776
"402";"AGES";2021-06-14;2021;24;"All";"18-24 anos";3106;4663;2;7771;48803;34801;11;83615;13116;36175;49291;0,0624738374883989;0,0167900918488175;0,0463084456107786;0,0630985374595961
"403";"AGES";2021-06-21;2021;25;"All";"18-24 anos";2939;3059;2;6000;51742;37860;13;89615;13172;39584;52756;0,0662361186673921;0,0168617787307582;0,0506723845489167;0,0675341632796748
"404";"AGES";2021-06-28;2021;26;"All";"18-24 anos";2135;3114;7;5256;53877;40974;20;94871;12453;42939;55392;0,06896918104138;0,0159413703715557;0,0549671968508977;0,0709085672224534
"405";"AGES";2021-07-05;2021;27;"All";"18-24 anos";11926;5118;13;17057;65803;46092;33;111928;19956;49001;68957;0,0842359266489583;0,0255461324287132;0,0627273018209748;0,088273434249688
"406";"AGES";2021-07-12;2021;28;"All";"18-24 anos";14196;7892;3;22091;79999;53984;36;134019;31173;58131;89304;0,102408551220917;0,039905270906007;0,074414823823087;0,114320094729094
"407";"AGES";2021-07-19;2021;29;"All";"18-24 anos";19523;19689;2;39214;99522;73673;38;173233;46278;79893;126171;0,127400390437482;0,0592415271866099;0,102272858194387;0,161514385380997
"408";"AGES";2021-07-26;2021;30;"All";"18-24 anos";21036;22630;15;43681;120558;96303;53;216914;61859;104797;166656;0,154329055589337;0,0791871219637085;0,134153038691714;0,213340160655423
"409";"AGES";2021-08-02;2021;31;"All";"18-24 anos";53991;56514;5;110510;174549;152817;58;327424;101736;166987;268723;0,223444170640381;0,130234582519922;0,213763881332608;0,34399846385253
"410";"AGES";2021-08-09;2021;32;"All";"18-24 anos";87802;82645;7;170454;262351;235462;65;497878;165727;260949;426676;0,335841520785995;0,212150926488943;0,334046788491695;0,546197714980638
"411";"AGES";2021-08-16;2021;33;"All";"18-24 anos";94375;74459;15;168849;356726;309921;80;666727;229862;347334;577196;0,456653118699395;0,294251608154383;0,444630204499632;0,738881812654015
"412";"AGES";2021-08-23;2021;34;"All";"18-24 anos";56382;43827;7;100216;413108;353748;87;766943;250117;397777;647894;0,528829007584728;0,320180497327743;0,509203443530579;0,829383940858322
"413";"AGES";2021-08-30;2021;35;"All";"18-24 anos";22707;100546;7;123260;435815;454294;94;890203;171517;502704;674221;0,557896758088776;0,219562838032451;0,643522898198227;0,863085736230678
"414";"AGES";2021-09-06;2021;36;"All";"18-24 anos";12953;78537;16;91506;448768;532831;110;981709;104774;583298;688072;0,574478189906231;0,134123595865203;0,746693122539764;0,880816718404967
"415";"AGES";2021-09-13;2021;37;"All";"18-24 anos";9110;52611;6;61727;457878;585442;116;1043436;60440;637326;697766;0,586140109450507;0,0773706275802477;0,815855602137805;0,893226229718053
"416";"AGES";2021-09-20;2021;38;"All";"18-24 anos";7167;18687;6;25860;465045;604129;122;1069296;47830;657469;705299;0,595314750216021;0,0612282779146798;0,841641117547285;0,902869395461964
"417";"AGES";2021-09-27;2021;39;"All";"18-24 anos";5012;11433;6;16451;470057;615562;128;1085747;40313;670298;710611;0,60173072614971;0,0516055941370372;0,858063814126156;0,909669408263193
"418";"AGES";2021-10-04;2021;40;"All";"18-24 anos";2956;9399;17;12372;473013;624961;145;1098119;33576;680439;714015;0,605514769417864;0,0429814062149966;0,871045540371876;0,914026946586872
"419";"AGES";2021-10-11;2021;41;"All";"18-24 anos";4153;7685;1;11839;477166;632646;146;1109958;28929;689266;718195;0,6108311197875;0,0370326751368131;0,882345185137773;0,919377860274586
"420";"AGES";2021-10-18;2021;42;"All";"18-24 anos";2914;6051;0;8965;480080;638697;146;1118923;24796;696340;721136;0,614561397894198;0,0317419272250136;0,89140077447435;0,923142701699363
"421";"AGES";2021-01-04;2021;1;"All";"25-49 anos";28048;84;0;28132;52156;95;1;52252;52065;98;52163;0,0156551238293401;0,0156278093062081;2,94156402959454e-05;0,0156572249465041
"422";"AGES";2021-01-11;2021;2;"All";"25-49 anos";16918;818;0;17736;69074;913;1;69988;68154;927;69081;0,0207332238551238;0,0204570770278557;0,000278247944432055;0,0207353249722878
"423";"AGES";2021-01-18;2021;3;"All";"25-49 anos";37895;21840;2;59737;106969;22753;3;129725;84169;22808;106977;0,0321077717022141;0,0252641329394839;0,006846040039489;0,0321101729789729
"424";"AGES";2021-01-25;2021;4;"All";"25-49 anos";15871;26312;7;42190;122840;49065;10;171915;73707;49141;122848;0,0368716046321829;0,0221238632580943;0,0147501426508475;0,0368740059089418
"425";"AGES";2021-02-01;2021;5;"All";"25-49 anos";10171;12598;2;22771;133011;61663;12;194686;71277;61748;133025;0,0399245278714693;0,0213944754425928;0,0185342546632044;0,0399287301057973
"426";"AGES";2021-02-08;2021;6;"All";"25-49 anos";13952;30979;5;44936;146963;92642;17;239622;54139;92839;146978;0,0441123545389083;0,0162503403059407;0,0278665166268905;0,0441168569328312
"427";"AGES";2021-02-15;2021;7;"All";"25-49 anos";22500;19099;6;41605;169463;111741;23;281227;57208;112271;169479;0,0508659454231815;0,0171715301025555;0,0336992178741437;0,0508707479766992
"428";"AGES";2021-02-22;2021;8;"All";"25-49 anos";11791;7392;0;19183;181254;119133;23;300410;61372;119898;181270;0,0544051272061355;0,0184213946555383;0,0359885351041149;0,0544099297596532
"429";"AGES";2021-03-01;2021;9;"All";"25-49 anos";7760;10087;6;17853;189014;129220;29;318263;58873;130168;189041;0,0567343656622226;0,0176712958279917;0,039071174143292;0,0567424699712837
"430";"AGES";2021-03-08;2021;10;"All";"25-49 anos";16599;6365;2;22966;205613;135585;31;341229;68976;136684;205660;0,0617167147772471;0,0207038082148278;0,0410270140633775;0,0617308222782053
"431";"AGES";2021-03-15;2021;11;"All";"25-49 anos";4818;3428;4;8250;210431;139013;35;349479;70334;140154;210488;0,0631628837052661;0,0211114249446431;0,0420685678575298;0,0631799928021729
"432";"AGES";2021-03-22;2021;12;"All";"25-49 anos";42577;1830;0;44407;253008;140843;35;393886;110917;142159;253076;0,0759427787754749;0,0332928017827079;0,0426703878452173;0,0759631896279252
"433";"AGES";2021-03-29;2021;13;"All";"25-49 anos";4843;1311;1;6155;257851;142154;36;400041;114404;143541;257945;0,0773964516933654;0,0343394582899728;0,0430852084053091;0,0774246666952819
"434";"AGES";2021-04-05;2021;14;"All";"25-49 anos";9219;1444;1;10664;267070;143598;37;410705;122141;145088;267229;0,0801636229983482;0,0366617930753782;0,0435495552985522;0,0802113483739304
"435";"AGES";2021-04-12;2021;15;"All";"25-49 anos";89472;967;0;90439;356542;144565;37;501144;210513;146206;356719;0,107019502269357;0,0631874967920443;0,0438851337256019;0,107072630517646
"436";"AGES";2021-04-19;2021;16;"All";"25-49 anos";11355;976;2;12333;367897;145541;39;513477;220517;147562;368079;0,110427814468953;0,0661902933789896;0,0442921501362274;0,110482443515217
