"";"TYPE";"DATE";"YEAR";"WEEK";"REGION";"AGEGROUP";"TOTAL_VAC_1";"TOTAL_VAC_2";"TOTAL_VAC_UNK";"TOTAL";"CUMUL_VAC_1";"CUMUL_VAC_2";"CUMUL_VAC_UNK";"CUMUL";"CUMUL_VAC_INIT";"CUMUL_VAC_COMPLETE";"CUMUL_VAC_LEAST";"COVER_1_VAC";"COVER_INIT";"COVER_COMPLETE";"COVER_LEAST"
"11";"REGIONAL";2021-03-15;2021;11;"ARS Alentejo";"All";3726;7749;0;11475;63790;34140;1;97931;29618;34173;63791;0,136070238608197;0,0631780581140865;0,0728943135908123;0,136072371704899
"12";"REGIONAL";2021-03-22;2021;12;"ARS Alentejo";"All";11922;2122;0;14044;75712;36262;1;111975;39417;36297;75714;0,161501017487127;0,0840802726950824;0,077425010985448;0,16150528368053
"13";"REGIONAL";2021-03-29;2021;13;"ARS Alentejo";"All";6164;6311;0;12475;81876;42573;1;124450;39267;42611;81878;0,174649425557058;0,0837603081898115;0,0908933835606503;0,174653691750462
"14";"REGIONAL";2021-04-05;2021;14;"ARS Alentejo";"All";14061;4325;0;18386;95937;46898;1;142836;49000;46941;95941;0,204642898281151;0,104521738388488;0,10012969227947;0,204651430667958
"15";"REGIONAL";2021-04-12;2021;15;"ARS Alentejo";"All";21916;2978;0;24894;117853;49876;1;167730;67935;49923;117858;0,251391845597928;0,144911924437182;0,106490586644255;0,251402511081437
"16";"REGIONAL";2021-04-19;2021;16;"ARS Alentejo";"All";11381;5984;1;17366;129234;55860;2;185096;73329;55910;129239;0,275668619161181;0,156417848046723;0,119261436597967;0,27567928464469
"17";"REGIONAL";2021-04-26;2021;17;"ARS Alentejo";"All";20236;2796;0;23032;149470;58656;2;208128;90774;58709;149483;0,318833964018925;0,193629720009727;0,125231974266321;0,318861694276048
"18";"REGIONAL";2021-05-03;2021;18;"ARS Alentejo";"All";13693;14353;1;28047;163163;73009;3;236175;93217;73074;166291;0,348042457156753;0,198840875252239;0,155873908387763;0,354714783640002
"19";"REGIONAL";2021-05-10;2021;19;"ARS Alentejo";"All";17444;15300;0;32744;180607;88309;3;268919;95848;88393;184241;0,385252196023054;0,20445305267469;0,188550816762727;0,393003869437417
"20";"REGIONAL";2021-05-17;2021;20;"ARS Alentejo";"All";13231;12252;1;25484;193838;100561;4;294403;100125;100761;200886;0,413475198484648;0,213576307268314;0,214932956770662;0,428509264038976
"21";"REGIONAL";2021-05-24;2021;21;"ARS Alentejo";"All";7209;18571;0;25780;201047;119132;4;320183;90437;119788;210225;0,428852692607967;0,192910866421218;0,255519387715923;0,448430254137141
"22";"REGIONAL";2021-05-31;2021;22;"ARS Alentejo";"All";17414;7334;0;24748;218461;126466;4;344931;100105;127877;227982;0,465998438573214;0,213533645334278;0,27277400693683;0,486307652271108
"23";"REGIONAL";2021-06-07;2021;23;"ARS Alentejo";"All";13830;15304;0;29134;232291;141770;4;374065;98666;143782;242448;0,49549916595919;0,210464119180379;0,306700909979053;0,517165029159432
"24";"REGIONAL";2021-06-14;2021;24;"ARS Alentejo";"All";10250;19276;1;29527;242541;161046;5;403592;90845;163529;254374;0,5173634071527;0,193781169875555;0,348823170549614;0,542604340425169
"25";"REGIONAL";2021-06-21;2021;25;"ARS Alentejo";"All";10567;14226;1;24794;253108;175272;6;428386;89275;178454;267729;0,539903840000683;0,19043220805372;0,380659638824066;0,571091846877786
"26";"REGIONAL";2021-06-28;2021;26;"ARS Alentejo";"All";11000;28813;3;39816;264108;204085;9;468202;72901;207925;280826;0,563367903720547;0,15550488265835;0,443524131722988;0,599029014381338
"27";"REGIONAL";2021-07-05;2021;27;"ARS Alentejo";"All";15339;27909;0;43248;279447;231994;9;511450;59648;237225;296873;0,596087474029548;0,127234952069317;0,5060238650859;0,633258817155217
"28";"REGIONAL";2021-07-12;2021;28;"ARS Alentejo";"All";8194;20372;1;28567;287641;252366;10;540017;49467;259085;308552;0,613566068404145;0,105517894548231;0,552653358987376;0,658171253535608
"29";"REGIONAL";2021-07-19;2021;29;"ARS Alentejo";"All";3531;16775;3;20309;291172;269141;13;560326;39292;277138;316430;0,621098032858222;0,0838136356073566;0,591162153745078;0,674975789352435
"30";"REGIONAL";2021-07-26;2021;30;"ARS Alentejo";"All";2254;16546;0;18800;293426;285687;13;579126;28601;294708;323309;0,625906032824092;0,06100869876835;0,628640662795807;0,689649361564157
"31";"REGIONAL";2021-08-02;2021;31;"ARS Alentejo";"All";4961;20021;13;24995;298387;305708;26;604121;18510;315854;334364;0,636488325561751;0,0394836199504268;0,673747125652194;0,713230745602621
"32";"REGIONAL";2021-08-09;2021;32;"ARS Alentejo";"All";14874;14448;0;29322;313261;320156;26;633443;24582;331964;356546;0,668216005904412;0,0524357831237921;0,708111313518287;0,760547096642079
"33";"REGIONAL";2021-08-16;2021;33;"ARS Alentejo";"All";22216;6592;0;28808;335477;326748;26;662251;41820;340762;382582;0,715604882231731;0,0892061040695219;0,726878298300775;0,816084402370297
"34";"REGIONAL";2021-08-23;2021;34;"ARS Alentejo";"All";12977;4611;0;17588;348454;331359;26;679839;50896;346798;397694;0,743286078131066;0,108566089735112;0,739753669992876;0,848319759727987
"35";"REGIONAL";2021-08-30;2021;35;"ARS Alentejo";"All";4752;15831;2;20585;353206;347190;28;700424;40495;363577;404072;0,753422553658048;0,0863797509396291;0,775544899552476;0,861924650492105
"36";"REGIONAL";2021-09-06;2021;36;"ARS Alentejo";"All";2612;15200;6;17818;355818;362390;34;718242;27492;379278;406770;0,758994202243164;0,0586430945260472;0,80903665086753;0,867679745393578
"37";"REGIONAL";2021-09-13;2021;37;"ARS Alentejo";"All";1823;15822;4;17649;357641;378212;38;735891;13278;395344;408622;0,762882837530557;0,0283232580065785;0,843306982478744;0,871630240485322
"38";"REGIONAL";2021-09-20;2021;38;"ARS Alentejo";"All";1600;3609;6;5215;359241;381821;44;741106;11016;399223;410239;0,766295792253446;0,0234981932670936;0,851581264585049;0,875079457852142
"39";"REGIONAL";2021-09-27;2021;39;"ARS Alentejo";"All";1117;2402;5;3524;360358;384223;49;744630;9439;401992;411431;0,768678461269363;0,0201342997683457;0,857487809352349;0,877622109120695
"40";"REGIONAL";2021-10-04;2021;40;"ARS Alentejo";"All";474;1667;3;2144;360832;385890;52;746774;8258;403758;412016;0,769689549106019;0,017615112563513;0,861254858127738;0,878869970691251
"41";"REGIONAL";2021-01-04;2021;1;"ARS Algarve";"All";1266;3;0;1269;2336;3;0;2339;2332;4;2336;0,00499684488604156;0,00498828864479834;8,55624124322185e-06;0,00499684488604156
"42";"REGIONAL";2021-01-11;2021;2;"ARS Algarve";"All";1369;6;0;1375;3705;9;0;3714;3693;12;3705;0,00792521845153424;0,00789954972780458;2,56687237296656e-05;0,00792521845153424
"43";"REGIONAL";2021-01-18;2021;3;"ARS Algarve";"All";3418;947;0;4365;7123;956;0;8079;6164;959;7123;0,0152365265938673;0,0131851677558049;0,00205135883806244;0,0152365265938673
"44";"REGIONAL";2021-01-25;2021;4;"ARS Algarve";"All";2166;1235;0;3401;9289;2191;0;11480;7095;2194;9289;0,0198697312270719;0,0151766329051648;0,00469309832190719;0,0198697312270719
"45";"REGIONAL";2021-02-01;2021;5;"ARS Algarve";"All";1237;1249;0;2486;10526;3440;0;13966;7084;3443;10527;0,0225157488315383;0,0151531032417459;0,00736478465010321;0,0225178878918491
"46";"REGIONAL";2021-02-08;2021;6;"ARS Algarve";"All";2425;2900;0;5325;12951;6340;0;19291;6607;6345;12952;0,0277029700852416;0,0141327714734917;0,0135723376720607;0,0277051091455524
"47";"REGIONAL";2021-02-15;2021;7;"ARS Algarve";"All";3224;2120;0;5344;16175;8460;0;24635;7708;8468;16176;0,0345993005272784;0,0164878768756885;0,0181135627119007;0,0346014395875892
"48";"REGIONAL";2021-02-22;2021;8;"ARS Algarve";"All";8536;1072;1;9609;24711;9532;1;34244;15163;9549;24712;0,0528583193403138;0,0324345714927432;0,0204258869078814;0,0528604584006246
"49";"REGIONAL";2021-03-01;2021;9;"ARS Algarve";"All";4677;567;0;5244;29388;10099;1;39488;19266;10124;29390;0,0628627044139509;0,0412111359479781;0,0216558465865945;0,0628669825345726
"50";"REGIONAL";2021-03-08;2021;10;"ARS Algarve";"All";5151;1559;0;6710;34539;11658;1;46198;22859;11683;34542;0,0738810040749099;0,0488967796447021;0,0249906416111402;0,0738874212558423
"51";"REGIONAL";2021-03-15;2021;11;"ARS Algarve";"All";2738;3025;0;5763;37277;14683;1;51961;22572;14708;37280;0,0797377512058953;0,0482828693355009;0,0314612990513268;0,0797441683868277
"52";"REGIONAL";2021-03-22;2021;12;"ARS Algarve";"All";9465;4327;0;13792;46742;19010;1;65753;27705;19040;46745;0,099983957047669;0,0592626659108654;0,040727708317736;0,0999903742286014
"53";"REGIONAL";2021-03-29;2021;13;"ARS Algarve";"All";4248;2943;0;7191;50990;21953;1;72944;29011;21983;50994;0,109070685247971;0,0620562786767773;0,0470229628124365;0,109079241489214
"54";"REGIONAL";2021-04-05;2021;14;"ARS Algarve";"All";8686;1827;0;10513;59676;23780;1;83457;35874;23812;59686;0,127650563107627;0,0767366495898352;0,0509353041208997;0,127671953710735
"55";"REGIONAL";2021-04-12;2021;15;"ARS Algarve";"All";13691;2194;0;15885;73367;25974;1;99342;47372;26006;73378;0,156936437822864;0,101331565043476;0,0556284024428069;0,156959967486283
"56";"REGIONAL";2021-04-19;2021;16;"ARS Algarve";"All";7286;5543;0;12829;80653;31517;1;112171;49112;31553;80665;0,172521631247393;0,105053529984278;0,0674937699868448;0,172547299971123
"57";"REGIONAL";2021-04-26;2021;17;"ARS Algarve";"All";16411;3294;0;19705;97064;34811;1;131876;62218;34864;97082;0,207625750008021;0,133088054417694;0,0745761986759217;0,207664253093616
"58";"REGIONAL";2021-05-03;2021;18;"ARS Algarve";"All";16588;8983;2;25573;113652;43794;3;157449;70363;43860;114223;0,243108482443663;0,150510700649205;0,0938191852319276;0,244329885881132
"59";"REGIONAL";2021-05-10;2021;19;"ARS Algarve";"All";9755;11355;0;21110;123407;55149;3;178559;70722;55223;125945;0,26397501577557;0,151278623300784;0,11812532754361;0,269403950844394
"60";"REGIONAL";2021-05-17;2021;20;"ARS Algarve";"All";12056;10931;2;22989;135463;66080;5;201548;74323;66208;140531;0,28976352688264;0,158981379479994;0,141622905057808;0,300604284537803
"61";"REGIONAL";2021-05-24;2021;21;"ARS Algarve";"All";7654;18837;0;26491;143117;84917;5;228039;68831;85143;153974;0,306135894501545;0,147233660253051;0,18212601204291;0,32935967229596
"62";"REGIONAL";2021-05-31;2021;22;"ARS Algarve";"All";8203;12780;2;20985;151320;97697;7;249024;72656;98019;170675;0,323682606231083;0,155415565941882;0,209668552604841;0,365084118546722
"63";"REGIONAL";2021-06-07;2021;23;"ARS Algarve";"All";17095;6374;0;23469;168415;104071;7;272493;84421;104704;189125;0,360249842244302;0,180581610498508;0,223968170782575;0,404549781281083
"64";"REGIONAL";2021-06-14;2021;24;"ARS Algarve";"All";15395;13480;0;28875;183810;117551;7;301368;86347;118402;204749;0,393180675729152;0,184701440657119;0,253269018919988;0,437970459577108
"65";"REGIONAL";2021-06-21;2021;25;"ARS Algarve";"All";19395;10270;2;29667;203205;127821;9;331035;96368;129156;225524;0,434667750457224;0,206136964031701;0,27627247350239;0,482409437534091
"66";"REGIONAL";2021-06-28;2021;26;"ARS Algarve";"All";17228;16513;7;33748;220433;144334;16;364783;99138;146079;245217;0,471519481491781;0,212062161092632;0,312471791142151;0,524533952234783
"67";"REGIONAL";2021-07-05;2021;27;"ARS Algarve";"All";19215;31841;1;51057;239648;176175;17;415840;87124;178564;265688;0,512621525363908;0,186363490518615;0,381959165338667;0,568322655857282
"68";"REGIONAL";2021-07-12;2021;28;"ARS Algarve";"All";9839;27056;4;36899;249487;203231;21;452739;75888;206141;282029;0,533667739761923;0,162329008866405;0,440948031529749;0,603277040396154
"69";"REGIONAL";2021-07-19;2021;29;"ARS Algarve";"All";4361;27278;1;31640;253848;230509;22;484379;58109;234056;292165;0,542996181777345;0,124298655600595;0,500659900105883;0,624958555706478
"70";"REGIONAL";2021-07-26;2021;30;"ARS Algarve";"All";4009;24794;5;28808;257857;255303;27;513187;41344;259482;300826;0,551571674563364;0,0884373094899411;0,555047647568423;0,643484957058364
"71";"REGIONAL";2021-08-02;2021;31;"ARS Algarve";"All";3955;22678;1;26634;261812;277981;28;539821;25953;282822;308775;0,5600316580926;0,0555150322463342;0,604973315222623;0,660488347468957
"72";"REGIONAL";2021-08-09;2021;32;"ARS Algarve";"All";11493;14051;3;25547;273305;292032;31;565368;28101;297807;325908;0,584615878244687;0,0601097337939443;0,637027133980043;0,697136867773987
"73";"REGIONAL";2021-08-16;2021;33;"ARS Algarve";"All";16669;7801;3;24473;289974;299833;34;589841;39318;306782;346100;0,620271874565503;0,0841035733002492;0,656225200269522;0,740328773569771
"74";"REGIONAL";2021-08-23;2021;34;"ARS Algarve";"All";13585;5324;1;18910;303559;305157;35;608751;48081;313242;361323;0,649331008887796;0,102848158803837;0,670043529877325;0,772891688681162
"75";"REGIONAL";2021-08-30;2021;35;"ARS Algarve";"All";6498;12167;4;18669;310057;317324;39;627420;42473;326532;369005;0,66323062278741;0,0908523085808404;0,698471641407929;0,78932394998877
"76";"REGIONAL";2021-09-06;2021;36;"ARS Algarve";"All";3302;15745;1;19048;313359;333069;40;646468;30234;342722;372956;0,670293799933689;0,0646723494368924;0,73310302783987;0,797775377276762
"77";"REGIONAL";2021-09-13;2021;37;"ARS Algarve";"All";2262;12076;4;14342;315621;345145;44;660810;21154;355099;376253;0,675132354356731;0,0452496818147788;0,759578177306709;0,804827859121488
"78";"REGIONAL";2021-09-20;2021;38;"ARS Algarve";"All";1856;6658;7;8521;317477;351803;51;669331;16879;362011;378890;0,679102450293586;0,0361051989860854;0,774363362174997;0,810468561161082
"79";"REGIONAL";2021-09-27;2021;39;"ARS Algarve";"All";1150;3887;6;5043;318627;355690;57;674374;14322;366172;380494;0,681562369651012;0,0306356217713558;0,783263992128258;0,813899613899614
"80";"REGIONAL";2021-10-04;2021;40;"ARS Algarve";"All";760;3025;1;3786;319387;358715;58;678160;12122;369317;381439;0,683188055487224;0,0259296890875838;0,789991336805741;0,815921025893325
"81";"REGIONAL";2021-01-04;2021;1;"ARS Centro";"All";9098;19;0;9117;15780;21;0;15801;15760;22;15782;0,00950659678293873;0,00949454786432918;1,32538104705103e-05;0,00950780167479969
"82";"REGIONAL";2021-01-11;2021;2;"ARS Centro";"All";12715;26;1;12742;28495;47;1;28543;28438;59;28497;0,0171666967889632;0,017132357370926;3,55443098981866e-05;0,0171679016808241
"83";"REGIONAL";2021-01-18;2021;3;"ARS Centro";"All";36826;6326;2;43154;65321;6373;3;71697;58910;6413;65323;0,0393523706247364;0,0354900897644436;0,00386348575215374;0,0393535755165974
"84";"REGIONAL";2021-01-25;2021;4;"ARS Centro";"All";4911;8554;3;13468;70232;14927;6;85165;55263;14971;70234;0,0423109825893126;0,0332929694559913;0,00901921802518224;0,0423121874811736
"85";"REGIONAL";2021-02-01;2021;5;"ARS Centro";"All";2743;9175;0;11918;72975;24102;6;97083;48828;24150;72978;0,0439634917766131;0,0294162298933671;0,0145490692210374;0,0439652991144045
"86";"REGIONAL";2021-02-08;2021;6;"ARS Centro";"All";7576;27158;4;34738;80551;51260;10;131821;29216;51338;80554;0,0485276221459124;0,0176010603048376;0,0309283691788662;0,0485294294837038
"87";"REGIONAL";2021-02-15;2021;7;"ARS Centro";"All";25575;10030;3;35608;106126;61290;13;167429;44665;61464;106129;0,0639351768178806;0,0269082474847882;0,0370287366708838;0,063936984155672
"88";"REGIONAL";2021-02-22;2021;8;"ARS Centro";"All";38449;3168;1;41618;144575;64458;14;209047;79907;64671;144578;0,0870986203988192;0,0481396469666847;0,0389607807699259;0,0871004277366106
"89";"REGIONAL";2021-03-01;2021;9;"ARS Centro";"All";28587;5969;1;34557;173162;70427;15;243604;102505;70671;173176;0,104320742213386;0,0617537201036207;0,0425754563527923;0,104329176456413
"90";"REGIONAL";2021-03-08;2021;10;"ARS Centro";"All";17783;13600;0;31383;190945;84027;15;274987;106664;84311;190975;0,115034038195072;0,0642592927284776;0,0507928188445087;0,115052111572986
"91";"REGIONAL";2021-03-15;2021;11;"ARS Centro";"All";16756;24299;2;41057;207701;108326;17;316044;99122;108622;207744;0,125128622206157;0,0597156455208145;0,065438881860353;0,125154527381168
"92";"REGIONAL";2021-03-22;2021;12;"ARS Centro";"All";47948;4456;1;52405;255649;112782;18;368449;142497;113203;255700;0,154014699680704;0,0858467377552865;0,0681986866678716;0,154045424423158
"93";"REGIONAL";2021-03-29;2021;13;"ARS Centro";"All";24459;16902;2;41363;280108;129684;20;409812;150038;130139;280177;0,168749924694259;0,0903897825170191;0,0784017109464426;0,168791493463462
"94";"REGIONAL";2021-04-05;2021;14;"ARS Centro";"All";49943;10330;1;60274;330051;140014;21;470086;189584;140554;330138;0,198837881800108;0,114214109283692;0,0846761853123682;0,19889029459606
"95";"REGIONAL";2021-04-12;2021;15;"ARS Centro";"All";77706;12116;2;89824;407757;152130;23;559910;254993;152858;407851;0,245651545273812;0,15361949515031;0,0920886800409663;0,245708175191277
"96";"REGIONAL";2021-04-19;2021;16;"ARS Centro";"All";30098;24296;8;54402;437855;176426;31;614312;260647;177305;437952;0,263783962889331;0,157025724441231;0,106816675703356;0,263842400144587
"97";"REGIONAL";2021-04-26;2021;17;"ARS Centro";"All";56684;18003;0;74687;494539;194429;31;688999;300422;195491;495913;0,297933008012531;0,180988011325983;0,117772757395024;0,298760768721007
"98";"REGIONAL";2021-05-03;2021;18;"ARS Centro";"All";60041;49261;1;109303;554580;243690;32;798302;316810;244990;561800;0,334104464124345;0,190860895234653;0,147593228507741;0,338454123742394
"99";"REGIONAL";2021-05-10;2021;19;"ARS Centro";"All";50743;55859;1;106603;605323;299549;33;904905;317543;301037;618580;0,364674377974577;0,191302488101693;0,181358515573227;0,37266100367492
"100";"REGIONAL";2021-05-17;2021;20;"ARS Centro";"All";44959;41829;4;86792;650282;341378;37;991697;327648;343667;671315;0,391759744562926;0,19739020422917;0,207040785589493;0,404430989818664
"101";"REGIONAL";2021-05-24;2021;21;"ARS Centro";"All";24289;56402;6;80697;674571;397780;43;1072394;302848;401098;703946;0,406392553768299;0,182449545153322;0,24163985782276;0,424089402976083
"102";"REGIONAL";2021-05-31;2021;22;"ARS Centro";"All";44381;37879;0;82260;718952;435659;43;1154654;308754;441937;750691;0,433129706608832;0,186007590818724;0,266243147177541;0,452250737996265
"103";"REGIONAL";2021-06-07;2021;23;"ARS Centro";"All";58466;40993;1;99460;777418;476652;44;1254114;325430;485499;810929;0,468352310380143;0,196053979155371;0,292486896801012;0,488540875956383
"104";"REGIONAL";2021-06-14;2021;24;"ARS Centro";"All";52072;65915;8;117995;829490;542567;52;1372109;315011;553894;868905;0,49972287487198;0,189777095005723;0,333691186216037;0,52346828122176
"105";"REGIONAL";2021-06-21;2021;25;"ARS Centro";"All";59642;47852;3;107497;889132;590419;55;1479606;329519;605358;934877;0,535653955057534;0,198517380565094;0,364695463582143;0,563212844147238
"106";"REGIONAL";2021-06-28;2021;26;"ARS Centro";"All";49989;77308;3;127300;939121;667727;58;1606906;301038;686071;987109;0,565769624676185;0,181359118019158;0,413320681968793;0,594679799987951
"107";"REGIONAL";2021-07-05;2021;27;"ARS Centro";"All";59553;105110;8;164671;998674;772837;66;1771577;259076;795631;1054707;0,601647087173926;0,156079281884451;0,479324658111934;0,635403939996385
"108";"REGIONAL";2021-07-12;2021;28;"ARS Centro";"All";28621;82295;6;110922;1027295;855132;72;1882499;215478;882252;1097730;0,61888969215013;0,129813844207482;0,531509127055847;0,661322971263329
"109";"REGIONAL";2021-07-19;2021;29;"ARS Centro";"All";16925;80848;16;97789;1044220;935980;88;1980288;162607;967613;1130220;0,629086089523465;0,0979619254171938;0,582934514127357;0,680896439544551
"110";"REGIONAL";2021-07-26;2021;30;"ARS Centro";"All";14435;69112;6;83553;1058655;1005092;94;2063841;115789;1041944;1157733;0,637782396529911;0,069756611844087;0,627714922585698;0,697471534429785
"111";"REGIONAL";2021-08-02;2021;31;"ARS Centro";"All";19285;75266;5;94556;1077940;1080358;99;2158397;74056;1122083;1196139;0,649400566299175;0,0446147358274595;0,675994337008254;0,720609072835713
"112";"REGIONAL";2021-08-09;2021;32;"ARS Centro";"All";50575;47030;6;97611;1128515;1127388;105;2256008;92297;1177864;1270161;0,679869269233086;0,0556039520453039;0,709599373456232;0,765203325501536
"113";"REGIONAL";2021-08-16;2021;33;"ARS Centro";"All";61383;36085;7;97475;1189898;1163473;112;2353483;130719;1221715;1352434;0,716849207783601;0,0787511295861196;0,736017229953612;0,814768359539731
"114";"REGIONAL";2021-08-23;2021;34;"ARS Centro";"All";51151;18458;3;69612;1241049;1181931;115;2423095;163040;1246284;1409324;0,747664919573468;0,0982227845050907;0,750818724019519;0,84904150852461
"115";"REGIONAL";2021-08-30;2021;35;"ARS Centro";"All";20724;48293;3;69020;1261773;1230224;118;2492115;132521;1299110;1431631;0,760150009036689;0,0798367371528405;0,782643532742936;0,862480269895777
"116";"REGIONAL";2021-09-06;2021;36;"ARS Centro";"All";7791;51018;9;58818;1269564;1281242;127;2550933;88332;1351569;1439901;0,764843665281041;0,0532152539309597;0,814247243809868;0,867462497740828
"117";"REGIONAL";2021-09-13;2021;37;"ARS Centro";"All";5875;42625;8;48508;1275439;1323867;135;2599441;50732;1395261;1445993;0,768383035122598;0,0305632869449967;0,840569311404301;0,871132598349298
"118";"REGIONAL";2021-09-20;2021;38;"ARS Centro";"All";4036;18678;6;22720;1279475;1342545;141;2622161;35481;1414625;1450106;0,770814506898006;0,0213753840592807;0,852235074402072;0,873610458461353
"119";"REGIONAL";2021-09-27;2021;39;"ARS Centro";"All";2874;9787;7;12668;1282349;1352332;148;2634829;28019;1425101;1453120;0,772545936502199;0,0168799325260558;0,858546297969757;0,875426230495813
"120";"REGIONAL";2021-10-04;2021;40;"ARS Centro";"All";1548;5476;9;7033;1283897;1357808;157;2641862;23924;1430880;1454804;0,773478522802578;0,0144129164407494;0,862027833001988;0,876440749442738
"121";"REGIONAL";2021-01-04;2021;1;"ARS Lisboa e Vale do Tejo";"All";12794;26;0;12820;23574;31;0;23605;23545;31;23576;0,00640322730913703;0,00639535025848949;8,42029551977805e-06;0,00640377055400927
"122";"REGIONAL";2021-01-11;2021;2;"ARS Lisboa e Vale do Tejo";"All";13306;1118;0;14424;36880;1149;0;38029;35719;1163;36882;0,0100174354441747;0,00970208179583717;0,000315896893209738;0,0100179786890469
"123";"REGIONAL";2021-01-18;2021;3;"ARS Lisboa e Vale do Tejo";"All";37932;9065;0;46997;74812;10214;0;85026;64462;10353;74815;0,0203206176911495;0,0175093254772882;0,00281210708116975;0,0203214325584579
"124";"REGIONAL";2021-01-25;2021;4;"ARS Lisboa e Vale do Tejo";"All";17371;11910;1;29282;92183;22124;1;114308;69858;22329;92187;0,0250389710290226;0,0189750001426018;0,00606505737616529;0,0250400575187671
"125";"REGIONAL";2021-02-01;2021;5;"ARS Lisboa e Vale do Tejo";"All";8790;8941;0;17731;100973;31065;1;132039;69692;31288;100980;0,0274265322425338;0,0189299108182055;0,00849852278138115;0,0274284335995867
"126";"REGIONAL";2021-02-08;2021;6;"ARS Lisboa e Vale do Tejo";"All";14457;30467;0;44924;115430;61532;1;176963;53489;61949;115438;0,0313533778015478;0,0145288124857228;0,0168267382953139;0,0313555507810367
"127";"REGIONAL";2021-02-15;2021;7;"ARS Lisboa e Vale do Tejo";"All";33078;19097;0;52175;148508;80629;1;229138;67316;81200;148516;0,0403381047435871;0,01828453590998;0,0220557418130961;0,040340277723076
"128";"REGIONAL";2021-02-22;2021;8;"ARS Lisboa e Vale do Tejo";"All";49487;6698;0;56185;197995;87327;1;285323;109791;88212;198003;0,0537798842399502;0,0298216988842565;0,0239603583351826;0,0537820572194391
"129";"REGIONAL";2021-03-01;2021;9;"ARS Lisboa e Vale do Tejo";"All";45306;12872;0;58178;243301;100199;1;343501;142005;101313;243318;0,0660860103308877;0,0385717440414865;0,0275188838708153;0,0660906279123018
"130";"REGIONAL";2021-03-08;2021;10;"ARS Lisboa e Vale do Tejo";"All";34067;16634;1;50702;277368;116833;2;394203;159352;118047;277399;0,0753393718622516;0,0432835784408927;0,0320642137168787;0,0753477921577713
"131";"REGIONAL";2021-03-15;2021;11;"ARS Lisboa e Vale do Tejo";"All";26392;29097;1;55490;303760;145930;3;449693;156585;147217;303802;0,08250803119638;0,0425319991601434;0,0399874401785537;0,0825194393386972
"132";"REGIONAL";2021-03-22;2021;12;"ARS Lisboa e Vale do Tejo";"All";89644;7756;0;97400;393404;153686;3;547093;238215;155244;393459;0,106857352860089;0,0647045386207719;0,042167753473304;0,106872292094076
"133";"REGIONAL";2021-03-29;2021;13;"ARS Lisboa e Vale do Tejo";"All";45809;24048;0;69857;439213;177734;3;616950;259909;179376;439285;0,119300105036396;0,0705971157499998;0,048722546101797;0,119319661851797
"134";"REGIONAL";2021-04-05;2021;14;"ARS Lisboa e Vale do Tejo";"All";87640;19816;1;107457;526853;197550;4;724407;327603;199381;526984;0,143105095338117;0,0889843249408338;0,0541563529364151;0,143140677877249
