;TYPE;DATE;YEAR;WEEK;REGION;AGEGROUP;TOTAL_VAC_1;TOTAL_VAC_2;TOTAL_VAC_UNK;TOTAL;CUMUL_VAC_1;CUMUL_VAC_2;CUMUL_VAC_UNK;CUMUL;COVER_1_VAC;COVER;RECEIVED;DISTRIBUTED
26;REGIONAL;19/04/21;2021;16;ARS Alentejo;All;11298;5941;2;17241;128647;55573;3;184223;0,27565836;0,119079046;NA;NA
27;REGIONAL;26/04/21;2021;17;ARS Alentejo;All;20076;2759;0;22835;148723;58332;3;207058;0,318676209;0,124990893;NA;NA
28;REGIONAL;03/05/21;2021;18;ARS Alentejo;All;13592;14266;1;27859;162315;72598;4;234917;0,347800467;0,155559365;NA;NA
29;REGIONAL;10/05/21;2021;19;ARS Alentejo;All;17318;15202;0;32520;179633;87800;4;267437;0,384908612;0,18813345;NA;NA
30;REGIONAL;17/05/21;2021;20;ARS Alentejo;All;13126;12161;1;25288;192759;99961;5;292725;0,413034348;0,214191433;NA;NA
31;REGIONAL;08/02/21;2021;6;ARS Algarve;All;2381;2896;1;5278;12744;6307;1;19052;0,029068945;0,014386208;NA;NA
32;REGIONAL;15/02/21;2021;7;ARS Algarve;All;3176;2113;0;5289;15920;8420;1;24341;0,036313372;0,019205942;NA;NA
33;REGIONAL;22/02/21;2021;8;ARS Algarve;All;8471;1065;0;9536;24391;9485;1;33877;0,055635644;0,021635197;NA;NA
34;REGIONAL;01/03/21;2021;9;ARS Algarve;All;4604;549;0;5153;28995;10034;1;39030;0,066137325;0,02288746;NA;NA
35;REGIONAL;08/03/21;2021;10;ARS Algarve;All;5056;1535;0;6591;34051;11569;1;45621;0,077670014;0,026388781;NA;NA
36;REGIONAL;15/03/21;2021;11;ARS Algarve;All;2647;2993;0;5640;36698;14562;1;51261;0,083707796;0,033215786;NA;NA
37;REGIONAL;22/03/21;2021;12;ARS Algarve;All;9351;4284;0;13635;46049;18846;1;64896;0,10503734;0,04298755;NA;NA
38;REGIONAL;29/03/21;2021;13;ARS Algarve;All;4189;2905;0;7094;50238;21751;1;71990;0,11459241;0,049613828;NA;NA
39;REGIONAL;05/04/21;2021;14;ARS Algarve;All;8606;1763;0;10369;58844;23514;1;82359;0,134222616;0,053635215;NA;NA
40;REGIONAL;12/04/21;2021;15;ARS Algarve;All;13576;2140;0;15716;72420;25654;1;98075;0,165189345;0,058516535;NA;NA
41;REGIONAL;19/04/21;2021;16;ARS Algarve;All;7162;5480;0;12642;79582;31134;1;110717;0,1815258;0,071016364;NA;NA
42;REGIONAL;26/04/21;2021;17;ARS Algarve;All;16260;3223;0;19483;95842;34357;1;130200;0,218614709;0,078367997;NA;NA
43;REGIONAL;03/05/21;2021;18;ARS Algarve;All;16418;8885;1;25304;112260;43242;2;155504;0,256064014;0,098634599;NA;NA
44;REGIONAL;10/05/21;2021;19;ARS Algarve;All;9634;11258;0;20892;121894;54500;2;176396;0,278039078;0,124313992;NA;NA
45;REGIONAL;17/05/21;2021;20;ARS Algarve;All;11906;10842;2;22750;133800;65342;4;199146;0,305196553;0,149044493;NA;NA
46;REGIONAL;08/02/21;2021;6;ARS Centro;All;7479;27102;4;34585;79889;51026;8;130923;0,049132498;0,031381478;NA;NA
47;REGIONAL;15/02/21;2021;7;ARS Centro;All;25461;9947;3;35411;105350;60973;11;166334;0,064791257;0,037498978;NA;NA
48;REGIONAL;22/02/21;2021;8;ARS Centro;All;38321;3074;1;41396;143671;64047;12;207730;0,088359038;0,039389517;NA;NA
49;REGIONAL;01/03/21;2021;9;ARS Centro;All;28329;5884;1;34214;172000;69931;13;241944;0,105781643;0,043008233;NA;NA
50;REGIONAL;08/03/21;2021;10;ARS Centro;All;17458;13460;0;30918;189458;83391;13;272862;0,11651848;0,051286262;NA;NA
51;REGIONAL;15/03/21;2021;11;ARS Centro;All;16471;24083;2;40556;205929;107474;15;313418;0,126648302;0,066097537;NA;NA
52;REGIONAL;22/03/21;2021;12;ARS Centro;All;47550;4247;0;51797;253479;111721;15;365215;0,155892007;0,068709482;NA;NA
53;REGIONAL;29/03/21;2021;13;ARS Centro;All;24176;16626;2;40804;277655;128347;17;406019;0,170760478;0,078934631;NA;NA
54;REGIONAL;05/04/21;2021;14;ARS Centro;All;49735;10096;0;59831;327390;138443;17;465850;0,201347978;0,085143768;NA;NA
55;REGIONAL;12/04/21;2021;15;ARS Centro;All;77452;11897;1;89350;404842;150340;18;555200;0,248981698;0,092460536;NA;NA
56;REGIONAL;19/04/21;2021;16;ARS Centro;All;29889;24075;6;53970;434731;174415;24;609170;0,267363718;0,107266891;NA;NA
57;REGIONAL;26/04/21;2021;17;ARS Centro;All;56356;17810;0;74166;491087;192225;24;683336;0,302023197;0,118220212;NA;NA
58;REGIONAL;03/05/21;2021;18;ARS Centro;All;59736;48968;1;108705;550823;241193;25;792041;0,338761408;0,148335999;NA;NA
59;REGIONAL;10/05/21;2021;19;ARS Centro;All;50420;55476;0;105896;601243;296669;25;897937;0,369770189;0,182454269;NA;NA
60;REGIONAL;17/05/21;2021;20;ARS Centro;All;44548;41484;5;86037;645791;338153;30;983974;0,397167635;0,207967326;NA;NA
61;REGIONAL;08/02/21;2021;6;ARS Lisboa e Vale do Tejo;All;14284;30294;0;44578;114778;60740;1;175519;0,031084645;0,016449854;NA;NA
62;REGIONAL;15/02/21;2021;7;ARS Lisboa e Vale do Tejo;All;32883;18988;2;51873;147661;79728;3;227392;0,039990153;0,021592261;NA;NA
63;REGIONAL;22/02/21;2021;8;ARS Lisboa e Vale do Tejo;All;49047;6657;0;55704;196708;86385;3;283096;0,053273261;0,023395137;NA;NA
64;REGIONAL;01/03/21;2021;9;ARS Lisboa e Vale do Tejo;All;44703;12714;1;57418;241411;99099;4;340514;0,065379909;0,026838394;NA;NA
65;REGIONAL;08/03/21;2021;10;ARS Lisboa e Vale do Tejo;All;32856;16449;2;49307;274267;115548;6;389821;0,074278105;0,03129318;NA;NA
66;REGIONAL;15/03/21;2021;11;ARS Lisboa e Vale do Tejo;All;25479;28854;1;54334;299746;144402;7;444155;0,081178431;0,039107537;NA;NA
67;REGIONAL;22/03/21;2021;12;ARS Lisboa e Vale do Tejo;All;88247;7410;2;95659;387993;151812;9;539814;0,105077843;0,041114344;NA;NA
68;REGIONAL;29/03/21;2021;13;ARS Lisboa e Vale do Tejo;All;45063;23647;4;68714;433056;175459;13;608528;0,117281988;0,04751852;NA;NA
69;REGIONAL;05/04/21;2021;14;ARS Lisboa e Vale do Tejo;All;86796;19340;1;106137;519852;194799;14;714665;0,140788434;0,052756258;NA;NA
70;REGIONAL;12/04/21;2021;15;ARS Lisboa e Vale do Tejo;All;162813;14023;0;176836;682665;208822;14;891501;0,184882113;0,056554024;NA;NA
71;REGIONAL;19/04/21;2021;16;ARS Lisboa e Vale do Tejo;All;78392;53304;3;131699;761057;262126;17;1023200;0,206112553;0,07099003;NA;NA
72;REGIONAL;26/04/21;2021;17;ARS Lisboa e Vale do Tejo;All;106370;25243;3;131616;867427;287369;20;1154816;0,23492011;0,077826442;NA;NA
73;REGIONAL;03/05/21;2021;18;ARS Lisboa e Vale do Tejo;All;106494;64540;5;171039;973921;351909;25;1325855;0,263761248;0,095305427;NA;NA
74;REGIONAL;10/05/21;2021;19;ARS Lisboa e Vale do Tejo;All;89314;112034;7;201355;1063235;463943;32;1527210;0,287949629;0,125646931;NA;NA
75;REGIONAL;17/05/21;2021;20;ARS Lisboa e Vale do Tejo;All;108430;70265;4;178699;1171665;534208;36;1705909;0,317315083;0,144676384;NA;NA
76;REGIONAL;08/02/21;2021;6;ARS Norte;All;8670;28600;6;37276;105251;68862;7;174120;0,029438056;0,019260277;NA;NA
77;REGIONAL;15/02/21;2021;7;ARS Norte;All;32861;15011;3;47875;138112;83873;10;221995;0,038629075;0,023458761;NA;NA
78;REGIONAL;22/02/21;2021;8;ARS Norte;All;64568;4219;1;68788;202680;88092;11;290783;0,056688347;0,024638789;NA;NA
79;REGIONAL;01/03/21;2021;9;ARS Norte;All;47663;6936;0;54599;250343;95028;11;345382;0,070019394;0,026578746;NA;NA
80;REGIONAL;08/03/21;2021;10;ARS Norte;All;25108;13843;0;38951;275451;108871;11;384333;0,077041947;0,030450548;NA;NA
81;REGIONAL;15/03/21;2021;11;ARS Norte;All;26512;42151;4;68667;301963;151022;15;453000;0,08445719;0,042239922;NA;NA
82;REGIONAL;22/03/21;2021;12;ARS Norte;All;88340;2151;0;90491;390303;153173;15;543491;0,109165343;0,042841544;NA;NA
83;REGIONAL;29/03/21;2021;13;ARS Norte;All;53683;32464;1;86148;443986;185637;16;629639;0,124180147;0,051921525;NA;NA
84;REGIONAL;05/04/21;2021;14;ARS Norte;All;81953;13420;2;95375;525939;199057;18;725014;0,147101896;0,055675016;NA;NA
85;REGIONAL;12/04/21;2021;15;ARS Norte;All;135231;18969;1;154201;661170;218026;19;879215;0,184925174;0,060980528;NA;NA
86;REGIONAL;19/04/21;2021;16;ARS Norte;All;64466;46201;0;110667;725636;264227;19;989882;0,202955916;0,073902663;NA;NA
87;REGIONAL;26/04/21;2021;17;ARS Norte;All;125299;36459;0;161758;850935;300686;19;1151640;0,238001274;0,084100021;NA;NA
88;REGIONAL;03/05/21;2021;18;ARS Norte;All;153550;72641;2;226193;1004485;373327;21;1377833;0,280948263;0,104417261;NA;NA
89;REGIONAL;10/05/21;2021;19;ARS Norte;All;98547;100229;4;198780;1103032;473556;25;1576613;0,308511251;0,132450694;NA;NA
90;REGIONAL;17/05/21;2021;20;ARS Norte;All;109491;70165;6;179662;1212523;543721;31;1756275;0,339135209;0,152075412;NA;NA
91;REGIONAL;08/02/21;2021;6;RA_Madeira;All;3159;1086;0;4245;10995;4775;0;15770;0,043244157;0,018780432;NA;NA
92;REGIONAL;15/02/21;2021;7;RA_Madeira;All;2494;638;0;3132;13489;5413;0;18902;0,053053246;0,021289734;NA;NA
93;REGIONAL;22/02/21;2021;8;RA_Madeira;All;2256;2155;0;4411;15745;7568;0;23313;0,061926263;0,02976551;NA;NA
94;REGIONAL;01/03/21;2021;9;RA_Madeira;All;1431;3116;0;4547;17176;10684;0;27860;0,067554493;0,042020971;NA;NA
95;REGIONAL;08/03/21;2021;10;RA_Madeira;All;4883;2399;0;7282;22059;13083;0;35142;0,086759697;0,051456418;NA;NA
96;REGIONAL;15/03/21;2021;11;RA_Madeira;All;3102;2347;0;5449;25161;15430;0;40591;0,098960095;0,060687344;NA;NA
97;REGIONAL;22/03/21;2021;12;RA_Madeira;All;5275;181;0;5456;30436;15611;0;46047;0,119707065;0,061399231;NA;NA
98;REGIONAL;29/03/21;2021;13;RA_Madeira;All;1205;1260;0;2465;31641;16871;0;48512;0,12444642;0,066354905;NA;NA
99;REGIONAL;05/04/21;2021;14;RA_Madeira;All;10213;1299;0;11512;41854;18170;0;60024;0,164614913;0,071463969;NA;NA
100;REGIONAL;12/04/21;2021;15;RA_Madeira;All;8428;1299;0;9727;50282;19469;0;69751;0,197762867;0,076573033;NA;NA
101;REGIONAL;19/04/21;2021;16;RA_Madeira;All;9811;2128;0;11939;60093;21597;0;81690;0,236350264;0,084942616;NA;NA
102;REGIONAL;26/04/21;2021;17;RA_Madeira;All;8818;801;0;9619;68911;22398;0;91309;0,271032117;0,088093009;NA;NA
103;REGIONAL;03/05/21;2021;18;RA_Madeira;All;7601;5287;0;12888;76512;27685;0;104197;0,300927419;0,108887176;NA;NA
104;REGIONAL;10/05/21;2021;19;RA_Madeira;All;11598;6431;0;18029;88110;34116;0;122226;0,346543221;0,13418078;NA;NA
105;REGIONAL;17/05/21;2021;20;RA_Madeira;All;2326;7610;0;9936;90436;41726;0;132162;0,355691553;0,164111479;NA;NA
106;REGIONAL;08/02/21;2021;6;RA_Acores;All;1051;1;0;1052;8652;5334;0;13986;0,035634854;0,02196906;NA;NA
107;REGIONAL;15/02/21;2021;7;RA_Acores;All;2055;322;0;2377;10707;5656;0;16363;0,04409875;0,023295277;NA;NA
108;REGIONAL;22/02/21;2021;8;RA_Acores;All;1464;1611;8;3083;12171;7267;8;19446;0,050128503;0,029930477;NA;NA
109;REGIONAL;01/03/21;2021;9;RA_Acores;All;753;1155;14;1922;12924;8422;22;21368;0,053229872;0,034687557;NA;NA
110;REGIONAL;08/03/21;2021;10;RA_Acores;All;2597;2051;0;4648;15521;10473;22;26016;0,063926094;0,043134978;NA;NA
111;REGIONAL;15/03/21;2021;11;RA_Acores;All;2520;1438;0;3958;18041;11911;22;29974;0,074305178;0,049057645;NA;NA
112;REGIONAL;22/03/21;2021;12;RA_Acores;All;4103;725;0;4828;22144;12636;22;34802;0,091204138;0,052043691;NA;NA
113;REGIONAL;29/03/21;2021;13;RA_Acores;All;1960;758;0;2718;24104;13394;22;37520;0,099276759;0,055165653;NA;NA
114;REGIONAL;05/04/21;2021;14;RA_Acores;All;3836;2324;0;6160;27940;15718;22;43680;0,115076031;0,064737475;NA;NA
115;REGIONAL;12/04/21;2021;15;RA_Acores;All;4215;2404;0;6619;32155;18122;22;50299;0,132436284;0,074638791;NA;NA
116;REGIONAL;19/04/21;2021;16;RA_Acores;All;7819;1054;0;8873;39974;19176;22;59172;0,164640274;0,078979884;NA;NA
117;REGIONAL;26/04/21;2021;17;RA_Acores;All;9045;2508;1;11554;49019;21684;23;70726;0,201893771;0,089309544;NA;NA
118;REGIONAL;03/05/21;2021;18;RA_Acores;All;8974;2712;0;11686;57993;24396;23;82412;0,238854841;0,100479415;NA;NA
119;REGIONAL;10/05/21;2021;19;RA_Acores;All;8219;2227;0;10446;66212;26623;23;92858;0,272706305;0,109651724;NA;NA
120;REGIONAL;17/05/21;2021;20;RA_Acores;All;10690;3564;0;14254;76902;30187;23;107112;0,316735037;0,124330714;NA;NA
121;AGES;08/02/21;2021;6;All;0-17 anos;37;67;0;104;172;71;0;243;0,000100172;4,13E-05;NA;NA
122;AGES;08/02/21;2021;6;All;18-24 anos;1453;3040;0;4493;12175;6787;0;18962;0,015695481;0,008749505;NA;NA
123;AGES;08/02/21;2021;6;All;25-49 anos;13704;30696;5;44405;144300;91265;10;235575;0,042938084;0,027156925;NA;NA
124;AGES;08/02/21;2021;6;All;50-64 anos;6789;22165;1;28955;84281;52333;3;136617;0,038981426;0,024204921;NA;NA
125;AGES;08/02/21;2021;6;All;65-79 anos;3627;11432;3;15062;35465;18648;3;54116;0,022102619;0,01162187;NA;NA
126;AGES;08/02/21;2021;6;All;80 ou mais anos;14819;31474;3;46296;84162;45744;3;129909;0,124525237;0,067682356;NA;NA
127;AGES;08/02/21;2021;6;All;Desconhecido;0;0;0;0;0;0;0;0;NA;NA;NA;NA
128;AGES;15/02/21;2021;7;All;0-17 anos;30;16;0;46;202;87;0;289;0,000117644;5,07E-05;NA;NA
129;AGES;15/02/21;2021;7;All;18-24 anos;2307;1726;0;4033;14482;8513;0;22995;0,018669565;0,010974589;NA;NA
130;AGES;15/02/21;2021;7;All;25-49 anos;22191;18902;4;41097;166491;110167;14;276672;0,049541265;0,032781427;NA;NA
131;AGES;15/02/21;2021;7;All;50-64 anos;25010;12883;1;37894;109291;65216;4;174511;0,050548985;0,030163532;NA;NA
132;AGES;15/02/21;2021;7;All;65-79 anos;4991;7176;2;12169;40456;25824;5;66285;0,025213127;0,016094122;NA;NA
133;AGES;15/02/21;2021;7;All;80 ou mais anos;48602;9229;2;57833;132764;54973;5;187742;0,19643626;0,08133749;NA;NA
134;AGES;15/02/21;2021;7;All;Desconhecido;0;0;0;0;0;0;0;0;NA;NA;NA;NA
135;AGES;22/02/21;2021;8;All;0-17 anos;21;32;0;53;223;119;0;342;0,000129874;6,93E-05;NA;NA
136;AGES;22/02/21;2021;8;All;18-24 anos;1258;691;0;1949;15740;9204;0;24944;0,020291324;0,011865397;NA;NA
137;AGES;22/02/21;2021;8;All;25-49 anos;11280;7223;7;18510;177771;117390;21;295182;0,052897755;0,034930711;NA;NA
138;AGES;22/02/21;2021;8;All;50-64 anos;49615;4916;3;54534;158906;70132;7;229045;0,073496784;0,032437268;NA;NA
139;AGES;22/02/21;2021;8;All;65-79 anos;11545;2401;0;13946;52001;28225;5;80231;0,032408241;0,017590481;NA;NA
140;AGES;22/02/21;2021;8;All;80 ou mais anos;102515;5184;0;107699;235279;60157;5;295441;0,348116408;0,089007684;NA;NA
141;AGES;22/02/21;2021;8;All;Desconhecido;0;0;0;0;0;0;0;0;NA;NA;NA;NA
142;AGES;01/03/21;2021;9;All;0-17 anos;8;28;0;36;231;147;0;378;0,000134533;8,56E-05;NA;NA
143;AGES;01/03/21;2021;9;All;18-24 anos;878;1019;0;1897;16618;10223;0;26841;0,021423203;0,013179047;NA;NA
144;AGES;01/03/21;2021;9;All;25-49 anos;7166;9832;8;17006;184937;127222;29;312188;0,055030079;0,037856333;NA;NA
145;AGES;01/03/21;2021;9;All;50-64 anos;29773;5900;5;35678;188679;76032;12;264723;0,087267313;0,03516612;NA;NA
146;AGES;01/03/21;2021;9;All;65-79 anos;12994;3708;2;16704;64995;31933;7;96935;0,040506406;0,019901394;NA;NA
147;AGES;01/03/21;2021;9;All;80 ou mais anos;87132;12736;1;99869;322411;72893;6;395310;0,477036027;0,107851739;NA;NA
148;AGES;01/03/21;2021;9;All;Desconhecido;0;0;0;0;0;0;0;0;NA;NA;NA;NA
149;AGES;08/03/21;2021;10;All;0-17 anos;12;24;0;36;243;171;0;414;0,000141522;9,96E-05;NA;NA
150;AGES;08/03/21;2021;10;All;18-24 anos;1294;626;0;1920;17912;10849;0;28761;0,023091372;0,013986059;NA;NA
151;AGES;08/03/21;2021;10;All;25-49 anos;15643;5917;0;21560;200580;133139;29;333748;0,059684829;0,039617003;NA;NA
152;AGES;08/03/21;2021;10;All;50-64 anos;21606;4163;0;25769;210285;80195;12;290492;0,097260463;0,03709158;NA;NA
153;AGES;08/03/21;2021;10;All;65-79 anos;15408;3456;0;18864;80403;35389;7;115799;0,050109033;0,022055254;NA;NA
154;AGES;08/03/21;2021;10;All;80 ou mais anos;40062;37235;2;77299;362473;110128;8;472609;0,536311353;0,162944265;NA;NA
155;AGES;08/03/21;2021;10;All;Desconhecido;0;0;0;0;0;0;0;0;NA;NA;NA;NA
156;AGES;15/03/21;2021;11;All;0-17 anos;1;23;0;24;244;194;0;438;0,000142104;0,000112984;NA;NA
157;AGES;15/03/21;2021;11;All;18-24 anos;226;367;1;594;18138;11216;1;29355;0,023382721;0,01445918;NA;NA
158;AGES;15/03/21;2021;11;All;25-49 anos;4043;2948;0;6991;204623;136087;29;340739;0,060887869;0,040494213;NA;NA
159;AGES;15/03/21;2021;11;All;50-64 anos;3986;2236;0;6222;214271;82431;12;296714;0,099104058;0,038125769;NA;NA
160;AGES;15/03/21;2021;11;All;65-79 anos;17845;6732;2;24579;98248;42121;9;140378;0,061230455;0,026250794;NA;NA
161;AGES;15/03/21;2021;11;All;80 ou mais anos;54326;97308;4;151638;416799;207436;12;624247;0,616691548;0,306920189;NA;NA
162;AGES;15/03/21;2021;11;All;Desconhecido;2;0;0;2;3;0;0;3;NA;NA;NA;NA
163;AGES;22/03/21;2021;12;All;0-17 anos;24;7;0;31;268;201;0;469;0,000156082;0,000117061;NA;NA
164;AGES;22/03/21;2021;12;All;18-24 anos;3103;112;0;3215;21241;11328;1;32570;0,027382974;0,014603565;NA;NA
165;AGES;22/03/21;2021;12;All;25-49 anos;41379;1187;0;42566;246002;137274;29;383305;0,073200655;0,040847419;NA;NA
166;AGES;22/03/21;2021;12;All;50-64 anos;33698;865;0;34563;247969;83296;12;331277;0,114689968;0,038525846;NA;NA
167;AGES;22/03/21;2021;12;All;65-79 anos;52326;2075;0;54401;150574;44196;9;194779;0,093841244;0,027543982;NA;NA
168;AGES;22/03/21;2021;12;All;80 ou mais anos;124505;16854;2;141361;541304;224290;14;765608;0,800907876;0,331857196;NA;NA
169;AGES;22/03/21;2021;12;All;Desconhecido;0;0;0;0;0;0;0;0;NA;NA;NA;NA
170;AGES;29/03/21;2021;13;All;0-17 anos;7;12;0;19;275;213;0;488;0,000160158;0,00012405;NA;NA
171;AGES;29/03/21;2021;13;All;18-24 anos;617;64;1;682;21858;11392;2;33252;0,028178383;0,014686071;NA;NA
172;AGES;29/03/21;2021;13;All;25-49 anos;4178;730;1;4909;250180;138004;30;388214;0,074443866;0,041064638;NA;NA
173;AGES;29/03/21;2021;13;All;50-64 anos;7427;641;1;8069;255396;83937;13;339346;0,118125084;0,03882232;NA;NA
174;AGES;29/03/21;2021;13;All;65-79 anos;87768;7201;1;94970;238342;51397;10;289749;0,148540317;0,032031814;NA;NA
175;AGES;29/03/21;2021;13;All;80 ou mais anos;36713;75285;3;112001;578017;299575;17;877609;0,855228057;0,443248114;NA;NA
176;AGES;29/03/21;2021;13;All;Desconhecido;0;0;0;0;0;0;0;0;NA;NA;NA;NA
177;AGES;05/04/21;2021;14;All;0-17 anos;14;1;0;15;289;214;0;503;0,000168312;0,000124632;NA;NA
178;AGES;05/04/21;2021;14;All;18-24 anos;707;105;0;812;22565;11497;2;34064;0,029089817;0,014821432;NA;NA
179;AGES;05/04/21;2021;14;All;25-49 anos;8444;841;0;9285;258624;138845;30;397499;0,076956472;0,041314887;NA;NA
180;AGES;05/04/21;2021;14;All;50-64 anos;14805;733;0;15538;270201;84670;13;354884;0,124972654;0,039161345;NA;NA
181;AGES;05/04/21;2021;14;All;65-79 anos;200891;5136;0;206027;439233;56533;10;495776;0,273740294;0,03523269;NA;NA
182;AGES;05/04/21;2021;14;All;80 ou mais anos;30356;45729;3;76088;608373;345304;20;953697;0,900142484;0,510908276;NA;NA
183;AGES;05/04/21;2021;14;All;Desconhecido;1;0;0;1;4;0;0;4;NA;NA;NA;NA
184;AGES;12/04/21;2021;15;All;0-17 anos;37;2;0;39;326;216;0;542;0,000189861;0,000125797;NA;NA
185;AGES;12/04/21;2021;15;All;18-24 anos;4236;55;0;4291;26801;11552;2;38355;0,034550684;0,014892336;NA;NA
186;AGES;12/04/21;2021;15;All;25-49 anos;88680;470;0;89150;347304;139315;30;486649;0,103344201;0,041454741;NA;NA
187;AGES;12/04/21;2021;15;All;50-64 anos;87535;384;0;87919;357736;85054;13;442803;0,165459111;0,039338952;NA;NA
188;AGES;12/04/21;2021;15;All;65-79 anos;232820;3394;1;236215;672053;59927;11;731991;0,418839172;0,03734791;NA;NA
189;AGES;12/04/21;2021;15;All;80 ou mais anos;10484;49385;1;59870;618857;394689;21;1013567;0,915654504;0,583977818;NA;NA
190;AGES;12/04/21;2021;15;All;Desconhecido;0;0;0;0;0;0;0;0;NA;NA;NA;NA
191;AGES;19/04/21;2021;16;All;0-17 anos;20;3;0;23;346;219;0;565;0,000201508;0,000127544;NA;NA
192;AGES;19/04/21;2021;16;All;18-24 anos;1255;55;0;1310;28056;11607;2;39665;0,036168575;0,01496324;NA;NA
193;AGES;19/04/21;2021;16;All;25-49 anos;10275;495;0;10770;357579;139810;30;497419;0,106401643;0,041602034;NA;NA
194;AGES;19/04/21;2021;16;All;50-64 anos;13830;1562;0;15392;371566;86616;13;458195;0,171855726;0,040061404;NA;NA
195;AGES;19/04/21;2021;16;All;65-79 anos;175139;13063;2;188204;847192;72990;13;920195;0,527989899;0,045489078;NA;NA
196;AGES;19/04/21;2021;16;All;80 ou mais anos;8406;123030;9;131445;627263;517719;30;1145012;0,928091936;0,766011751;NA;NA
197;AGES;19/04/21;2021;16;All;Desconhecido;1;0;0;1;5;0;0;5;NA;NA;NA;NA
198;AGES;26/04/21;2021;17;All;0-17 anos;42;14;0;56;388;233;0;621;0,000225969;0,000135698;NA;NA
199;AGES;26/04/21;2021;17;All;18-24 anos;2590;77;0;2667;30646;11684;2;42332;0,039507491;0,015062505;NA;NA
200;AGES;26/04/21;2021;17;All;25-49 anos;9847;589;1;10437;367426;140399;31;507856;0,109331728;0,041777297;NA;NA
201;AGES;26/04/21;2021;17;All;50-64 anos;32130;2605;0;34735;403696;89221;13;492930;0,186716409;0,041266262;NA;NA
202;AGES;26/04/21;2021;17;All;65-79 anos;291707;45893;0;337600;1138899;118883;13;1257795;0,709788534;0,07409067;NA;NA
203;AGES;26/04/21;2021;17;All;80 ou mais anos;6089;39640;3;45732;633352;557359;33;1190744;0,937101158;0,824662691;NA;NA
204;AGES;26/04/21;2021;17;All;Desconhecido;0;0;0;0;0;0;0;0;NA;NA;NA;NA
