Município,Vila Franca de Xira,381.3,446.1
Município,Vila Franca do Campo,142.7,141.3
Município,Vila Nova da Barquinha,152.6,151.5
Município,Vila Nova de Cerveira,81.8,82.1
Município,Vila Nova de Famalicão,633.7,652.2
Município,Vila Nova de Foz Côa,21.2,16.2
Município,Vila Nova de Gaia,1715.4,1782.3
Município,Vila Nova de Paiva,34.8,26.7
Município,Vila Nova de Poiares,83.6,82.3
Município,Vila Pouca de Aguiar,34.2,27.2
Município,Vila Real de Santo António,290.3,305.2
Município,Vila Real,132.7,131.8
Município,Vila Velha de Ródão,12.4,9.5
Município,Vila Verde,204.1,204.8
Município,Vila Viçosa,45.4,39.1
Município,Vila da Praia da Vitória,125.8,131.9
Município,Vila de Rei,17.6,17.4
Município,Vila do Bispo,29.9,28.8
Município,Vila do Conde,500.5,536.3
Município,Vila do Porto,57.6,57.9
Município,Vimioso,11.0,8.3
Município,Vinhais,15.2,11.1
Município,Viseu,184.8,192.6
Município,Vizela,956.2,967.5
Município,Vouzela,61.2,49.7
